Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
26265,10,miss,437.294593,31.938162,52.175413,0,521.408168,0
26265,10,miss,129.512952,26.441209,52.528615,0,208.482776,0
26265,10,miss,114.034789,12.021221,50.147474,0,176.203484,0
26265,10,miss,115.507189,18.976386,52.54071,0,187.024285,0
26265,10,miss,105.461693,11.052051,50.298574,0,166.812318,0
26265,10,miss,78.382571,18.04819,49.411261,0,145.842022,0
26265,10,miss,76.202441,13.765381,50.885055,0,140.85287699999998,0
26265,10,miss,72.111636,12.273101,48.892466,0,133.277203,0
26265,10,miss,90.336142,53.234958,49.19279,0,192.76389,0
26265,10,miss,87.877795,10.402619,51.241685,0,149.522099,0
26265,10,miss,108.758217,11.278875,66.127184,0,186.164276,0
26265,10,miss,91.02207,10.855507,49.906572,0,151.784149,0
26265,10,miss,83.185866,13.101631,49.898579,0,146.186076,0
26265,10,miss,86.607211,15.290293,49.244748,0,151.142252,0
26265,10,miss,91.500607,12.643218,50.924609,0,155.068434,0
26265,10,miss,85.939081,18.364629,51.300946,0,155.604656,0
26265,10,miss,90.793104,17.849816,50.847639,0,159.49055900000002,0
26265,10,miss,91.12948,11.345153,50.749318,0,153.223951,0
26265,10,miss,132.565419,10.591324,93.742745,0,236.899488,0
26265,10,miss,90.73644,10.65072,50.580174,0,151.967334,0
26265,10,miss,124.083982,14.892541,77.074749,0,216.05127199999998,0
26265,10,miss,96.335475,16.070186,50.593779,0,162.99944,0
26265,10,miss,97.636565,15.959219,51.366158,0,164.96194200000002,0
26265,10,miss,100.562398,17.574212,52.504936,0,170.641546,0
26265,10,miss,97.948731,18.114988,50.610186,0,166.673905,0
26265,10,miss,99.381146,11.94059,52.220441,0,163.542177,0
26265,10,miss,100.004833,17.801035,53.105333,0,170.911201,0
26265,10,miss,95.379689,9.618516,50.478945,0,155.47715,0
26265,10,miss,96.960364,9.796788,50.275131,0,157.032283,0
26265,10,miss,97.080252,18.756403,51.336961,0,167.173616,0
26265,10,miss,98.823298,16.133601,50.813621,0,165.77051999999998,0
26265,10,miss,96.245641,16.903842,50.384031,0,163.53351400000003,0
26265,10,miss,95.688507,15.368943,53.981924,0,165.039374,0
26265,10,miss,109.015971,12.999483,53.295109,0,175.310563,0
26265,10,miss,97.905625,11.729906,50.60331,0,160.238841,0
26265,10,miss,123.846223,10.353162,53.085359,0,187.284744,0
26265,10,miss,94.460838,10.673276,50.961814,0,156.095928,0
26265,10,miss,92.424581,9.874192,51.0209,0,153.319673,0
26265,10,miss,96.857829,10.610507,51.101591,0,158.569927,0
26265,10,miss,94.744209,18.081763,50.425581,0,163.251553,0
26265,10,miss,114.685466,15.206488,54.055299,0,183.947253,0
26265,10,miss,96.532496,18.020806,51.205527,0,165.758829,0
26265,10,miss,95.363667,13.489263,56.615045,0,165.46797500000002,0
26265,10,miss,89.626996,10.0764,51.716221,0,151.41961700000002,0
26265,10,miss,91.513779,14.39626,50.89104,0,156.80107900000002,0
26265,10,miss,84.851725,9.469449,51.467896,0,145.78907,0
26265,10,miss,92.195635,13.965494,51.443937,0,157.605066,0
26265,10,miss,90.452844,10.107004,51.264809,0,151.824657,0
26265,10,miss,89.374859,9.45658,51.273559,0,150.104998,0
26265,10,miss,88.300466,10.078768,50.341502,0,148.720736,0
26265,10,miss,90.991423,9.892721,51.080731,0,151.964875,0
26265,10,miss,92.748658,11.646398,55.286995,0,159.682051,0
26265,10,miss,112.406387,10.4398,68.77088,0,191.61706700000002,0
26265,10,miss,95.496338,13.289201,52.316893,0,161.102432,0
26265,10,miss,131.264305,12.822574,77.261051,0,221.34793000000002,0
26265,10,miss,700.684922,13.826419,52.793485,0,767.304826,0
26265,10,miss,102.434361,11.77697,53.343975,0,167.555306,0
26265,10,miss,95.364434,12.181068,52.225335,0,159.770837,0
26265,10,miss,99.118334,12.307448,51.648096,0,163.073878,0
26265,10,miss,99.178583,12.326682,52.342834,0,163.848099,0
26265,10,miss,100.979955,19.33774,51.797326,0,172.115021,0
26265,10,miss,100.340594,16.959476,53.331736,0,170.63180599999998,0
26265,10,miss,99.144708,18.496574,51.706856,0,169.348138,0
26265,10,miss,98.58088,13.934508,50.985244,0,163.500632,0
26265,10,miss,98.738096,20.113065,51.301939,0,170.1531,0
26265,10,miss,88.736745,21.650838,55.507639,0,165.895222,0
26265,10,miss,135.011346,19.109862,82.54596,0,236.667168,0
26265,10,miss,99.628881,13.083284,52.981338,0,165.69350300000002,0
26265,10,miss,101.849835,10.370115,55.850993,0,168.070943,0
26265,10,miss,99.561271,11.648358,51.816102,0,163.025731,0
26265,10,miss,99.163931,11.856679,53.752355,0,164.772965,0
26265,10,miss,98.45127,14.409985,51.484616,0,164.345871,0
26265,10,miss,96.726055,19.325921,52.186863,0,168.238839,0
26265,10,miss,90.020465,15.750025,50.698628,0,156.469118,0
26265,10,miss,96.927852,17.462041,50.487262,0,164.87715500000002,0
26265,10,miss,101.428802,23.311117,52.849106,0,177.589025,0
26265,10,miss,98.607371,12.898303,52.740076,0,164.24575,0
26265,10,miss,99.579678,18.387532,52.51139,0,170.4786,0
26265,10,miss,100.899984,11.392166,54.413649,0,166.705799,0
26265,10,miss,99.965422,18.194582,52.640731,0,170.800735,0
26265,10,miss,101.595261,17.182179,54.189729,0,172.967169,0
26265,10,miss,89.476847,11.469504,52.417662,0,153.364013,0
26265,10,miss,94.227083,17.260703,52.265809,0,163.753595,0
26265,10,miss,99.992528,12.881771,54.365097,0,167.239396,0
26265,10,miss,101.036947,12.457644,53.862086,0,167.356677,0
26265,10,miss,99.654473,12.736165,53.022281,0,165.412919,0
26265,10,miss,98.96474,11.579803,52.479614,0,163.024157,0
26265,10,miss,99.15307,11.942998,52.29278,0,163.388848,0
26265,10,miss,105.041914,12.197576,57.757779,0,174.99726900000002,0
26265,10,miss,99.095875,10.675862,51.848104,0,161.619841,0
26265,10,miss,102.231607,15.945225,51.677132,0,169.853964,0
26265,10,miss,98.153415,11.497576,51.81302,0,161.464011,0
26265,10,miss,98.813493,17.850646,55.294408,0,171.958547,0
26265,10,miss,101.440755,11.981502,54.918766,0,168.341023,0
26265,10,miss,98.31915,10.679826,51.776801,0,160.775777,0
26265,10,miss,98.316354,16.54242,53.931733,0,168.790507,0
26265,10,miss,119.404926,18.519566,72.569164,0,210.493656,0
26265,10,miss,97.789883,12.908046,56.422995,0,167.120924,0
26265,10,miss,104.659931,12.769104,54.668587,0,172.097622,0
26265,10,miss,99.680736,21.417726,52.495533,0,173.593995,0
26265,10,miss,100.763534,24.09899,53.593275,0,178.455799,0
26265,10,miss,119.269577,10.494824,83.290984,0,213.055385,0
26265,10,miss,96.32465,10.27328,53.682648,0,160.280578,0
26265,10,miss,88.611406,21.43652,53.682092,0,163.730018,0
26265,10,miss,98.013356,12.587641,53.455755,0,164.05675200000002,0
26265,10,miss,92.5202,10.453954,53.939929,0,156.914083,0
26265,10,miss,98.881456,21.572958,52.305311,0,172.759725,0
26265,10,miss,153.538967,25.931654,102.322079,0,281.7927,0
26265,10,miss,103.614079,19.921066,53.608608,0,177.143753,0
26265,10,miss,100.463736,20.817352,54.069196,0,175.350284,0
26265,10,miss,123.194247,16.930211,75.693988,0,215.818446,0
26265,10,miss,99.160372,22.887897,52.350764,0,174.39903299999997,0
26265,10,miss,96.554156,19.459213,52.324916,0,168.338285,0
26265,10,miss,98.554789,11.325549,51.935766,0,161.816104,0
26265,10,miss,98.691243,17.351352,52.006196,0,168.048791,0
26265,10,miss,99.875575,11.152808,53.802965,0,164.831348,0
26265,10,miss,95.538496,9.701069,54.83264,0,160.072205,0
26265,10,miss,97.01547,8.816662,52.934583,0,158.766715,0
26265,10,miss,101.153896,16.472876,52.865733,0,170.492505,0
26265,10,miss,96.913624,11.695034,51.910371,0,160.519029,0
26265,11,miss,103.137821,10.251648,56.862441,0,170.25191,0
26265,11,miss,100.925348,10.166005,56.391171,0,167.482524,0
26265,11,miss,102.307559,10.249288,56.07343,0,168.630277,0
26265,11,miss,102.867535,17.189254,56.779308,0,176.836097,0
26265,11,miss,100.543858,10.762885,56.853785,0,168.160528,0
26265,11,miss,102.575939,10.284164,56.793475,0,169.653578,0
26265,11,miss,99.669352,11.300057,56.214283,0,167.183692,0
26265,11,miss,135.348493,13.298197,92.040241,0,240.686931,0
26265,11,miss,99.675872,12.955682,60.345867,0,172.977421,0
26265,11,miss,101.898693,17.970001,56.937146,0,176.80584,0
26265,11,miss,101.885168,10.421503,56.512778,0,168.819449,0
26265,11,miss,116.202515,17.565207,74.3976,0,208.165322,0
26265,11,miss,104.609909,14.22731,58.170966,0,177.008185,0
26265,11,miss,100.563007,9.987923,56.362664,0,166.913594,0
26265,11,miss,103.964042,10.571179,57.409617,0,171.944838,0
26265,11,miss,103.151056,10.153714,57.740237,0,171.045007,0
26265,11,miss,103.375786,15.827734,57.525297,0,176.728817,0
26265,11,miss,103.569985,11.804393,56.784017,0,172.15839499999998,0
26265,11,miss,100.148431,10.225327,57.048853,0,167.42261100000002,0
26265,11,miss,103.938401,9.74471,57.538668,0,171.221779,0
26265,11,miss,103.715552,12.14627,58.346587,0,174.20840900000002,0
