Querier,Cache log,Generation Time,Mergeability Time,Execution Time
16360,miss,5.699428,0,4.242351
10455,miss,5.901349,0,5.17398
16701,miss,5.064323,0,3.070715
3980,miss,7.063184,0,9.977496
7880,miss,5.087443,0,4.750604
35244,miss,6.543507,0,3.638503
28878,miss,6.824956,0,6.104915
26718,miss,6.265567,0,4.129569
8830,hit,0,0,3.635079
16607,miss,6.733946,0,4.791097
15814,miss,5.115394,0,5.803762
30736,updation,2.078372,0.011917,5.99423
11835,hit,0,0,3.153296
31303,miss,5.773758,0,2.864903
6096,updation,0.949633,0.008728,2.609959
13708,updation,3.247079,0.011486,2.816161
9823,updation,2.494694,0.009777,2.940723
26710,miss,6.154338,0,12.949705
7069,miss,8.669863,0,20.273855
5692,updation,1.758073,0.013382,13.244801
29156,hit,0,0,6.691731
22019,miss,5.113343,0,2.574075
17064,miss,8.304517,0,5.97595
19991,updation,0.56328,0.011668,4.172162
35756,miss,7.869,0,6.364606
34912,hit,0,0,7.031422
16662,updation,1.110555,0.007523,5.825544
29514,miss,5.328345,0,2.277453
30250,updation,2.993899,0.014786,3.548258
6533,miss,6.431824,0,6.873624
9868,miss,6.960549,0,11.908113
34084,miss,6.464297,0,3.624895
34290,miss,7.216959,0,3.852925
28393,updation,2.535107,0.024959,6.164035
17225,miss,7.132589,0,2.88057
21773,regenerate,6.952647,0.018422,4.115093
29596,updation,0.55945,0.006223,2.787775
19782,miss,8.717798,0,7.431384
12487,miss,5.536025,0,3.512041
16920,updation,1.104368,0.011875,4.219695
33049,miss,7.487972,0,4.397543
22019,updation,0.570803,0.00596,2.924148
15574,regenerate,6.629395,0.001373,3.342753
26555,updation,1.966064,0.011728,4.831012
26718,hit,0,0,3.537936
24802,hit,0,0,2.785549
14996,miss,5.560512,0,2.795549
27830,miss,6.061024,0,5.796478
12108,updation,0.546242,0.008783,13.651253
12108,regenerate,6.723235,0.008923,3.855886
15574,hit,0,0,3.286632
1160,updation,1.059783,0.008374,5.49953
10285,miss,7.21251,0,7.536461
29826,miss,8.378796,0,6.686002
299,miss,5.908201,0,3.701784
13944,hit,0,0,2.846487
4178,miss,9.364976,0,148.039276
1545,miss,5.817052,0,3.421698
11315,updation,1.595798,0.01774,3.229908
12054,updation,1.622525,0.009853,3.727964
17467,miss,5.948386,0,6.524869
1160,regenerate,8.624841,0.012912,3.280072
28513,updation,5.833013,0.028952,6.773371
12141,updation,3.472464,0.115125,18.829907
20718,hit,0,0,3.409555
4494,updation,1.069247,0.005686,14.474916
29514,updation,0.571174,0.003917,4.50441
12873,miss,7.025358,0,4.18106
25357,miss,7.839278,0,2.902938
5997,updation,1.564844,0.004089,3.651482
19782,updation,0.539937,0.006704,9.133285
32634,updation,1.03929,0.004538,7.018556
14629,miss,9.309095,0,4.871315
7598,updation,1.062125,0.0038,4.314685
6650,miss,6.77581,0,2.588071
10287,updation,3.422097,0.006533,5.390544
803,miss,8.240454,0,4.549685
17225,updation,1.05522,0.007591,31.020773
36401,updation,1.528985,0.00645,7.649862
3980,updation,1.965921,0.006621,22.936322
5674,updation,11.956449,0.015149,8.589277
6824,miss,8.278846,0,3.700471
6650,hit,0,0,3.819736
31102,updation,1.06657,0.004169,2.401479
30350,miss,6.829911,0,3.456726
19991,updation,1.040861,0.006528,2.838921
22764,updation,5.10307,0.007119,159.150579
8197,miss,7.78942,0,4.838357
31943,miss,7.551989,0,4.463203
32069,updation,2.433607,0.008942,15.319268
35546,updation,2.150142,0.005121,5.601023
21475,miss,6.528896,0,3.738856
11221,miss,6.997387,0,3.094028
26710,miss,7.563559,0,7.449086
11650,updation,1.126187,0.004431,24.311675
9939,updation,2.056469,0.007406,13.038342
5692,updation,2.5735,0.01682,17.709497
5566,miss,6.732516,0,4.788132
14451,miss,6.574438,0,4.527735
3914,updation,1.5245,0.008571,24.561594
24388,miss,7.231763,0,4.004601
31102,regenerate,7.730245,0.006668,2.651806
2561,miss,13.448574,0,10.130039
13024,updation,1.483585,0.004137,2.183118
30743,miss,9.019639,0,4.253762
29864,updation,0.556129,0.004301,6.476048
31408,miss,6.848791,0,2.983735
14525,miss,8.518903,0,75.690342
14525,hit,0,0,49.734471
16491,miss,8.929839,0,72.375689
3914,regenerate,10.06349,0.021251,3.642975
7016,miss,7.493454,0,4.075741
14811,miss,8.536956,0,2.841399
4095,miss,8.480513,0,2.77097
15814,hit,0,0,3.761634
16701,hit,0,0,2.871136
19345,miss,8.051437,0,11.87767
36348,miss,7.505354,0,2.292507
30077,hit,0,0,3.489686
16622,updation,2.374789,0.008859,9.833703
32816,miss,8.518538,0,4.639557
5692,regenerate,9.507635,0.014159,7.389508
4494,updation,2.380863,0.00936,22.698896
28114,updation,1.043438,0.004122,2.713633
29360,miss,14.017853,0,89.733172
21345,miss,7.893311,0,3.026039
2124,updation,1.020593,0.004013,3.282008
31303,updation,1.014873,0.004665,7.127306
10287,updation,3.695518,0.011613,54.730626
5997,updation,2.419014,0.007887,3.800853
14811,hit,0,0,25.637579
15538,updation,2.392436,0.005354,4.744233
28878,updation,1.013013,0.004707,3.417131
15088,miss,7.332767,0,3.906
22549,hit,0,0,3.378848
33049,hit,0,0,5.138023
12387,hit,0,0,4.032134
29540,miss,8.964502,0,3.615399
3718,miss,8.538528,0,3.231247
25956,updation,1.915839,0.007066,4.151777
14629,updation,0.565532,0.005835,16.711349
25223,miss,11.487942,0,10.712389
32888,hit,0,0,5.234401
22764,regenerate,11.917881,0.011128,140.167579
13959,miss,8.628487,0,3.37519
6626,miss,9.804793,0,2.97331
33011,miss,9.00096,0,4.459734
34290,updation,1.713006,0.005922,3.765589
24061,miss,8.334519,0,3.856492
21475,updation,0.54941,0.00302,2.399201
32910,miss,8.14614,0,3.341205
34647,miss,7.752046,0,2.591123
2102,miss,8.251706,0,37.454068
496,miss,10.164122,0,3.221273
24514,hit,0,0,2.587856
18530,miss,7.779524,0,2.518292
19345,hit,0,0,2.651599
34084,updation,0.570663,0.003983,5.998546
17778,miss,9.366876,0,2.787405
32816,hit,0,0,3.24133
1160,updation,0.535854,0.004029,13.948558
34342,miss,9.00848,0,32.194641
11595,miss,9.980837,0,3.019977
14813,updation,1.880334,0.00613,10.858381
31342,miss,8.079931,0,2.693085
16360,hit,0,0,3.261215
20845,miss,9.1726,0,7.001246
1912,miss,10.20901,0,4.031199
6979,miss,8.614789,0,7.465668
35546,updation,2.35508,0.007535,7.358342
23791,miss,8.158718,0,2.974588
21345,hit,0,0,2.294616
19421,miss,9.737003,0,4.82278
12141,regenerate,10.63409,0.012952,17.249287
8620,miss,9.721217,0,2.957661
11383,miss,13.232697,0,3.869843
15814,hit,0,0,3.234902
32888,hit,0,0,3.965063
1912,hit,0,0,2.740732
1040,updation,1.917018,0.004692,7.233102
34161,miss,8.83606,0,2.898734
5704,miss,11.477478,0,3.691641
580,miss,10.412659,0,10.683475
35397,updation,1.477558,0.004464,6.113942
16749,miss,9.541623,0,4.259708
22019,updation,2.358288,0.006808,4.220636
13748,miss,9.450394,0,3.838719
2102,hit,0,0,34.378987
12874,miss,10.617324,0,3.575285
11858,miss,8.967081,0,1.909372
18530,hit,0,0,2.687791
6096,updation,2.354515,0.008878,4.483098
29864,updation,2.848594,0.010914,10.697864
9476,updation,1.91045,0.003968,2.699219
12387,hit,0,0,3.857703
25811,miss,10.748187,0,4.310747
7208,miss,9.178968,0,4.055851
28836,miss,10.689566,0,2.354938
26710,miss,11.232287,0,10.147158
11221,updation,0.572941,0.003,4.060482
34380,miss,11.265902,0,8.875002
12873,hit,0,0,17.201666
35689,updation,1.981089,0.00674,15.663582
5379,miss,11.289426,0,29.250539
26366,updation,0.552842,0.003137,2.772457
34397,hit,0,0,3.971319
32910,hit,0,0,2.750694
8830,updation,1.488581,0.004202,2.382849
7327,updation,2.545495,0.007727,3.114113
803,hit,0,0,4.033598
8620,hit,0,0,2.533565
16143,miss,12.192791,0,12.923664
27259,miss,10.481637,0,5.197188
9189,miss,15.423584,0,17.544297
29826,updation,3.906197,0.013652,19.472284
18784,miss,11.594622,0,22.092911
35546,regenerate,11.483572,0.009938,5.812603
1085,miss,11.155742,0,3.706683
35689,regenerate,12.506482,0.011119,3.434882
4702,miss,12.508406,0,9.909435
6533,updation,1.45559,0.005444,6.022782
29360,hit,0,0,87.427581
15011,miss,12.130989,0,3.024762
8830,regenerate,10.589177,0.008064,4.838885
1704,miss,13.494323,0,6.929312
31943,hit,0,0,2.929835
5766,updation,0.999996,0.003593,4.12605
17196,miss,11.674019,0,20.84839
1085,hit,0,0,3.379645
36371,miss,11.790233,0,3.142927
32069,updation,4.14769,0.023383,18.267216
11282,updation,2.356685,0.007888,8.03483
14246,miss,10.380914,0,5.307033
11282,regenerate,11.836752,0.009979,5.89918
29260,updation,2.428788,0.004922,6.985074
1023,updation,1.001,0.003055,3.731306
23978,miss,9.930943,0,2.984285
36241,miss,12.858983,0,7.593944
29072,miss,11.934088,0,3.785712
18784,hit,0,0,28.498338
16771,miss,12.443588,0,4.189637
35689,hit,0,0,3.280378
35836,updation,1.471104,0.006597,3.350113
6516,miss,13.920181,0,9.713892
21396,miss,10.587945,0,7.813516
32603,miss,11.69082,0,32.12421
9189,hit,0,0,8.540379
20011,miss,10.889348,0,3.330167
34342,updation,1.458128,0.00541,29.773054
21773,updation,1.037555,0.00595,3.182633
16607,updation,2.216709,0.005292,5.570692
13819,miss,10.250406,0,1.806284
8830,hit,0,0,3.246876
22764,hit,0,0,189.206781
12813,updation,1.984524,0.006324,3.47487
15088,regenerate,10.352379,6.31E-4,2.162161
12775,miss,11.91816,0,3.890832
33049,hit,0,0,21.782793
30736,updation,4.203719,0.01398,11.733385
9476,updation,2.082538,0.01949,15.39779
12813,regenerate,12.484688,0.010907,4.063631
18648,updation,1.541765,0.004067,13.263949
29260,updation,3.316154,0.014168,12.916514
299,updation,2.388776,0.005158,10.392761
14601,miss,10.125688,0,3.32073
10455,updation,2.383082,0.008012,5.292679
2836,miss,13.115897,0,16.647579
34772,miss,10.633458,0,2.510499
29514,regenerate,10.628903,0.00447,4.093491
5833,miss,10.592534,0,15.334381
17798,miss,11.557392,0,3.532429
19392,miss,10.693274,0,3.100162
1023,updation,1.886054,0.006389,10.164483
14246,hit,0,0,5.393666
3822,miss,10.706661,0,2.797369
18530,hit,0,0,2.396488
1766,updation,1.460119,0.006214,39.902542
23952,miss,10.346992,0,2.270114
2561,updation,1.052102,0.007317,9.06073
26555,updation,2.787553,0.010293,6.361226
19101,miss,10.343438,0,17.144313
14312,miss,11.395482,0,3.59223
34280,miss,16.255872,0,14.391359
33049,hit,0,0,4.500126
7327,updation,2.477673,0.016567,9.625952
13512,miss,13.974337,0,13.889849
32741,miss,12.209762,0,10.127637
2102,updation,0.539176,0.002818,41.221833
31342,hit,0,0,2.709318
16491,hit,0,0,54.047125
20006,updation,2.833015,0.007564,5.153156
19719,updation,4.477677,0.006667,6.976853
11650,updation,1.903245,0.007052,43.361031
21475,regenerate,11.187102,0.003124,1.993061
28393,updation,6.026851,0.033127,9.347312
15354,miss,12.311227,0,14.683369
21396,hit,0,0,3.493498
23540,miss,12.315645,0,13.670311
6029,miss,14.037881,0,3.628069
14246,hit,0,0,2.184001
36254,miss,13.138577,0,3.695417
15574,updation,0.536465,0.003932,3.344269
6824,updation,14.986846,0.006952,4.070678
28020,miss,12.303816,0,52.20309
5654,updation,5.050672,0.006928,5.770021
29826,regenerate,17.225209,0.02133,11.527465
29156,hit,0,0,5.560174
13661,miss,14.578733,0,7.662716
34772,regenerate,12.527879,5.87E-4,2.437463
13824,hit,0,0,14.235379
26710,miss,14.906433,0,8.519437
6029,hit,0,0,3.940666
5766,updation,1.894822,0.00799,2.722979
29864,updation,3.706115,0.021705,6.768178
12108,updation,1.02236,0.005304,42.007858
26555,updation,3.329176,0.017701,7.280475
21345,updation,1.446252,0.005104,3.561814
29360,updation,2.310349,0.006021,82.442707
25357,updation,1.448388,0.006227,3.848222
15814,updation,1.876672,0.003695,10.003479
10490,miss,15.480129,0,16.823113
29540,updation,1.858493,0.011947,5.34272
6415,miss,15.075265,0,34.845506
17225,updation,1.887593,0.01063,4.683021
1040,updation,2.341213,0.009423,4.29834
32816,updation,1.42186,0.005553,3.726169
21741,miss,17.225994,0,7.976386
34679,updation,2.80057,0.004793,4.028041
23400,miss,11.768973,0,5.881246
23371,miss,14.885434,0,59.760346
29156,hit,0,0,6.069758
11858,updation,0.56942,0.003585,13.498039
24514,updation,2.406306,0.004882,12.51566
5566,updation,2.37232,0.00488,4.311136
453,miss,13.983002,0,19.562846
14996,updation,1.533547,0.0044,3.592013
8620,updation,1.035019,0.006062,3.132282
10455,updation,3.2119,0.014455,14.894977
32083,updation,3.726484,0.005776,10.89128
31418,updation,1.016257,0.003209,4.866569
28247,miss,26.109819,0,13.163054
34647,updation,0.99987,0.003577,5.704567
3822,updation,0.869406,0.004771,3.378576
26171,miss,16.145484,0,2.761286
24125,miss,13.751782,0,4.86285
25956,updation,2.815156,0.01311,73.444685
4494,updation,2.776464,0.016827,38.483392
11383,updation,2.957341,0.030656,4.564393
17467,updation,1.466112,0.003924,2.297308
6650,updation,1.021583,0.004177,3.386865
5704,updation,1.017215,0.005738,2.356468
8830,updation,1.448587,0.007009,2.86661
9189,updation,0.53811,0.008196,14.984061
10283,miss,14.77419,0,17.454979
16142,miss,12.881029,0,3.22165
721,miss,15.777573,0,26.323959
4494,regenerate,15.269653,0.022657,3.748094
4331,miss,13.467672,0,8.513745
19744,miss,12.445352,0,9.924037
15088,updation,0.998092,0.004756,6.591218
18575,miss,15.309179,0,8.881629
26555,updation,3.73144,0.027995,9.858696
19924,miss,13.082558,0,2.53031
26475,miss,18.421674,0,12.153844
12499,miss,12.007508,0,3.22384
28836,updation,0.590237,0.006363,7.417439
6626,updation,3.232051,0.014199,5.450586
35756,updation,1.983174,0.011198,3.439315
11221,regenerate,13.225657,0.003321,4.22392
34618,miss,19.051897,0,3.611853
13073,miss,16.446031,0,4.246406
23400,hit,0,0,7.470419
23952,hit,0,0,2.448897
5833,hit,0,0,2.353586
12813,hit,0,0,35.447391
7016,updation,4.118273,0.00669,9.244768
28513,updation,4.608842,0.017265,10.842314
19924,hit,0,0,1.896184
26371,updation,0.539931,0.003048,3.03236
12874,updation,0.562921,0.004723,3.549975
27309,updation,3.27142,0.008028,15.424773
17463,miss,16.688745,0,41.943735
21475,updation,2.13791,0.007493,6.276709
10490,hit,0,0,108.531694
1160,updation,1.48786,0.007386,2.94665
15814,regenerate,14.541049,0.00709,5.735201
5124,updation,2.814764,0.007735,3.152571
16771,updation,1.024365,0.007412,56.711273
14246,updation,0.563033,0.004764,2.707888
3822,updation,1.019356,0.005648,4.300543
13748,updation,2.773934,0.012622,11.966919
16491,updation,11.631209,0.024396,53.009176
5997,updation,6.435383,0.029975,9.733467
1040,updation,3.258102,0.029023,16.573078
29987,miss,16.729106,0,3.155426
9163,miss,16.172721,0,49.777497
13471,miss,15.148294,0,7.738621
15814,hit,0,0,5.796139
34161,updation,2.354456,0.005544,2.865498
33011,updation,1.45083,0.006291,2.64191
9674,miss,21.117559,0,35.627154
1455,updation,5.531152,0.01824,8.457769
18852,miss,15.721299,0,3.993699
31102,updation,1.90738,0.007782,39.885691
16771,regenerate,17.257278,0.011112,48.955416
29372,miss,14.421487,0,2.893842
26648,updation,1.452859,0.004082,3.184761
8620,updation,1.904447,0.010772,4.329116
25956,updation,3.757448,0.025471,6.744867
23791,hit,0,0,3.366653
7310,miss,15.351849,0,5.546805
27309,updation,3.725772,0.020663,4.734057
9163,hit,0,0,51.032645
23203,updation,2.893207,0.007188,4.856725
14629,updation,2.413136,0.013704,4.089418
16771,hit,0,0,4.301971
16505,miss,13.108314,0,3.052736
31408,updation,1.887356,0.004313,94.581224
34647,regenerate,14.464791,0.004127,16.33441
19991,updation,3.311702,0.014491,31.665913
31342,updation,1.008113,0.003609,9.479836
4095,hit,0,0,4.560869
17463,hit,0,0,3.579527
6367,miss,19.033657,0,20.354232
13138,updation,6.883076,0.017285,7.150976
1995,updation,3.244443,0.005271,5.537086
20667,miss,15.251292,0,14.561134
17196,hit,0,0,39.442003
14813,updation,3.749073,0.018959,4.445277
36348,updation,6.830398,0.008775,17.728766
12499,updation,0.534845,0.00309,5.587388
32779,miss,16.431724,0,21.608329
23540,hit,0,0,11.633934
36348,regenerate,21.389715,0.023404,12.078079
29514,updation,1.916917,0.006383,3.224936
5833,hit,0,0,2.878883
36241,hit,0,0,5.32652
17196,updation,0.536937,0.00519,16.609252
30720,miss,17.483476,0,8.857594
1995,updation,3.749247,0.018763,6.722841
5766,updation,2.76588,0.01391,5.345666
5766,regenerate,18.480292,0.024365,5.763857
13959,updation,1.464625,0.00656,2.802514
29699,miss,14.194039,0,15.129897
3476,miss,13.72922,0,2.985413
2045,miss,17.329948,0,5.653235
11221,updation,0.999834,0.004947,4.136542
21396,updation,0.525479,0.00426,9.972951
12487,updation,1.875606,0.003747,2.596847
25113,updation,4.542914,0.015844,15.359094
14811,updation,0.97819,0.005328,14.705957
9178,miss,15.898516,0,2.332008
29864,updation,6.929749,0.058725,10.669076
26555,regenerate,17.797556,0.03467,3.748388
11858,regenerate,14.906996,0.003497,16.49815
20995,miss,16.462606,0,19.639989
31408,regenerate,15.863232,0.00789,14.705461
15538,updation,5.524589,0.024161,27.321812
3100,miss,22.78174,0,6.222649
10283,hit,0,0,16.6846
28247,hit,0,0,13.443843
9163,updation,0.530666,0.005867,39.243363
29514,regenerate,16.521821,0.010049,7.853923
34039,updation,2.77978,0.010929,4.094799
1704,updation,4.500285,0.041817,11.399991
5692,updation,0.553108,0.005322,12.260374
19744,updation,0.572852,0.003306,10.754934
14996,updation,2.931332,0.010817,5.28589
453,updation,1.058818,0.007736,4.484044
10287,updation,5.591222,0.026079,16.430037
13471,updation,0.542211,0.005205,3.35696
11135,updation,2.80751,0.005118,3.920304
28836,updation,1.451259,0.008092,10.25413
35240,updation,3.274716,0.007466,3.696237
28114,updation,2.814818,0.009384,3.90813
26648,updation,1.957823,0.008856,2.749181
26366,updation,1.487692,0.00559,2.481488
36401,updation,6.487723,0.029714,22.335647
16701,updation,1.431808,0.003493,3.538056
14515,miss,14.329074,0,2.279046
16491,updation,9.535242,0.024693,196.215576
11650,updation,2.820567,0.015212,7.096749
31102,updation,2.82568,0.014872,47.298584
5674,updation,12.964735,0.048174,17.459033
20718,updation,2.356933,0.005161,64.566879
3476,updation,0.558982,0.003463,3.138084
15088,updation,2.350904,0.010399,4.926124
6824,updation,3.712935,0.01876,6.540934
32634,updation,2.3393,0.009975,3.954737
177,miss,15.076075,0,3.298719
22019,updation,3.804501,0.016642,7.271195
12054,updation,2.354851,0.007414,9.383485
6516,hit,0,0,7.338735
26484,miss,15.75714,0,15.380208
8010,miss,17.443102,0,33.816148
35470,updation,6.685817,0.101953,13.35587
29540,updation,6.223142,0.029097,11.718397
4095,hit,0,0,4.032525
29987,updation,1.052129,0.010506,132.909917
5704,updation,1.526903,0.007772,3.187987
28836,regenerate,18.198569,0.006302,3.631568
6029,updation,0.521221,0.004293,4.913256
14246,regenerate,16.483286,0.001933,6.316503
33728,miss,19.272621,0,9.995844
12775,hit,0,0,2.835166
29826,updation,1.918995,0.008792,16.302922
35244,updation,4.577424,0.006886,21.622795
18654,updation,4.482449,0.003144,2.735567
1545,updation,1.919258,0.003134,27.684178
7208,hit,0,0,5.558497
4702,updation,3.674398,0.009647,9.749106
3980,updation,5.539039,0.009431,53.675358
16377,miss,16.166059,0,2.335696
26718,updation,3.678797,0.00418,24.534887
16776,miss,26.912893,0,75.751734
3914,updation,4.360732,0.008507,19.589113
12141,updation,1.046256,0.005476,3.317676
26994,updation,2.791681,0.002978,38.977791
24125,hit,0,0,4.990742
34380,updation,4.207473,0.00622,10.74792
28836,hit,0,0,4.489908
721,updation,1.040517,0.005696,3.789765
16776,hit,0,0,65.674374
17196,regenerate,18.199617,0.003568,13.769214
11650,regenerate,18.232058,0.007987,26.793031
25811,hit,0,0,4.186005
16622,updation,6.940793,0.013984,26.477231
26555,updation,0.568863,0.00553,5.023268
12487,regenerate,17.36744,0.005541,3.502106
8881,updation,2.831888,0.002974,12.04804
4331,updation,1.011742,0.005048,3.567095
13824,hit,0,0,16.19792
20532,updation,19.334001,0.015712,28.241924
7432,miss,19.660707,0,4.463971
12108,regenerate,17.581064,0.004595,43.687292
35302,miss,18.931497,0,20.214592
23907,updation,1.894926,0.003371,3.946497
5674,regenerate,21.945902,0.017887,26.584339
580,updation,3.256176,0.005641,5.998629
8197,updation,0.554838,0.002622,3.464721
13572,updation,6.0134,0.003391,24.440618
15354,updation,0.546715,0.00301,12.070744
12873,updation,0.518795,0.002429,2.422551
26718,regenerate,20.132093,0.007943,3.100328
7310,hit,0,0,3.423892
21773,updation,3.273155,0.008234,14.151245
1351,updation,4.126998,0.00337,7.788897
26994,regenerate,18.753001,0.005731,21.894547
14811,regenerate,18.268647,0.004686,16.225124
29936,miss,22.807433,0,6.626228
23978,updation,1.429249,0.003013,2.509595
4095,hit,0,0,6.978817
27302,updation,4.13497,0.006282,3.566533
7802,miss,17.845652,0,19.747756
21396,updation,0.990732,0.00357,3.102168
26710,miss,21.370786,0,5.276224
22019,regenerate,19.780064,0.024284,2.720858
8389,miss,23.157071,0,4.017796
9375,miss,21.678271,0,8.21651
33049,updation,0.535257,0.003261,6.970655
23791,hit,0,0,2.872148
26994,hit,0,0,34.815803
14312,updation,1.894261,0.004142,12.121169
7327,updation,6.019366,0.017895,6.388844
4415,miss,17.963745,0,17.732
17621,miss,22.473432,0,35.299085
32634,updation,3.711745,0.01086,16.514667
