Querier,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
26096,soft-hit,26.322419,10.564664,15.864533,52.751616,0,false
12840,miss,16.183479,7.492318,8.214847,0,31.890643999999998,0
26484,soft-hit,30.0935,7.35248,14.207094,51.653074,0,false
9726,soft-hit,35.485267,8.697267,16.687745,60.870279,0,false
34084,soft-hit,42.754401,20.757133,19.788465,83.299999,0,false
6626,soft-hit,30.347413,7.235719,14.521605,52.104737,0,true
5997,soft-hit,66.985479,12.541058,30.640689,110.167226,0,true
16377,soft-hit,20.913579,5.887594,10.506481,37.307654,0,false
22235,soft-hit,24.671712,10.530017,12.427246,47.628975,0,true
8830,miss,54.263808,20.625945,23.875787,0,98.76554,0
36348,soft-hit,128.021373,32.513576,60.417736,220.952685,0,true
29826,soft-hit,52.828695,23.555368,32.011998,108.396061,0,true
32910,soft-hit,14.329821,5.337058,8.196135,27.863014,0,true
34039,soft-hit,13.713079,6.61902,8.142445,28.474544,0,true
5706,soft-hit,45.656888,21.853147,26.705666,94.215701,0,false
18648,hit,0,22.095227,0,22.095227,0,0
12499,soft-hit,16.453685,6.069167,8.454156,30.977007999999998,0,true
33850,soft-hit,17.927063,7.575026,8.573849,34.075938,0,true
16360,soft-hit,30.985855,6.702048,14.32641,52.014313,0,true
29826,hit,0,10.600098,0,10.600098,0,0
26697,soft-hit,69.656065,31.791813,31.426381,132.874259,0,true
19782,hit,0,7.246812,0,7.246812,0,0
8881,miss,57.923355,22.568363,26.913039,0,107.404757,0
10054,soft-hit,53.393298,9.487762,24.281832,87.162892,0,true
5766,soft-hit,20.962338,6.044762,10.785661,37.792761,0,false
13708,hit,0,8.911785,0,8.911785,0,0
27309,soft-hit,41.759368,19.492533,20.291624,81.543525,0,true
16776,soft-hit,114.446276,35.490714,53.684025,203.621015,0,true
29360,miss,100.567319,95.470973,45.263252,0,241.301544,0
22305,soft-hit,47.804299,20.980747,23.479233,92.264279,0,true
11650,soft-hit,21.322378,5.886921,11.24322,38.452519,0,true
5833,hit,0,7.186485,0,7.186485,0,0
13748,soft-hit,51.6335,25.951885,23.640834,101.226219,0,true
18648,hit,0,18.366071,0,18.366071,0,0
5654,soft-hit,38.630528,47.48235,18.71836,104.831238,0,true
13073,soft-hit,49.307481,22.133321,23.648088,95.08888999999999,0,false
19392,hit,0,6.586281,0,6.586281,0,0
34084,hit,0,20.01485,0,20.01485,0,0
20995,miss,16.645217,39.166772,8.60181,0,64.413799,0
28247,soft-hit,24.645602,9.344709,12.298913,46.289224000000004,0,false
7016,soft-hit,39.914098,7.309901,17.927626,65.151625,0,true
12148,soft-hit,19.5489,44.047951,10.28471,73.881561,0,true
20239,soft-hit,27.767561,6.470962,14.269878,48.508401,0,true
11282,soft-hit,33.776249,7.003381,15.985352,56.764982,0,false
14525,hit,0,5.13597,0,5.13597,0,0
26697,hit,0,31.076323,0,31.076323,0,0
31264,soft-hit,19.572575,5.670008,10.55843,35.801013,0,true
9178,miss,16.098152,5.382507,8.436588,0,29.917247,0
14629,hit,0,5.667599,0,5.667599,0,0
14246,soft-hit,25.338571,20.155176,12.500373,57.99412,0,true
15354,soft-hit,37.325194,6.768018,18.230909,62.324121000000005,0,true
30736,soft-hit,60.389804,19.36932,28.34656,108.105684,0,false
30117,soft-hit,41.730438,7.66097,22.286384,71.677792,0,true
30311,soft-hit,105.853232,37.600386,47.282768,190.73638599999998,0,true
13471,soft-hit,83.307907,18.722151,37.862165,139.892223,0,true
34912,miss,16.559816,5.756046,8.794997,0,31.110859,0
15365,soft-hit,16.339027,6.432419,8.476579,31.248025000000002,0,true
33418,soft-hit,16.630544,6.40641,8.618416,31.65537,0,true
19963,soft-hit,17.204731,6.665141,8.781572,32.651444,0,true
14629,hit,0,28.629306,0,28.629306,0,0
36241,miss,16.797184,6.50612,8.716655,0,32.019959,0
1766,soft-hit,29.922925,5.738995,14.805247,50.467167,0,false
3756,soft-hit,57.33038,22.347413,26.321829,105.99962199999999,0,false
30088,soft-hit,80.95811,8.995307,36.419187,126.37260400000001,0,false
5379,soft-hit,21.811546,5.794802,10.425893,38.032241,0,true
20995,hit,0,38.089131,0,38.089131,0,0
31086,soft-hit,43.074638,9.194177,20.21962,72.488435,0,true
3756,soft-hit,57.444855,22.130242,25.72886,105.303957,0,false
14246,hit,0,21.582206,0,21.582206,0,0
9178,hit,0,6.301521,0,6.301521,0,0
21741,soft-hit,121.086109,21.497527,55.213126,197.796762,0,true
29072,soft-hit,15.760794,5.740238,8.447076,29.948107999999998,0,true
14813,soft-hit,71.37323,12.962708,33.162377,117.498315,0,false
4415,soft-hit,21.889735,6.529929,10.537106,38.956770000000006,0,true
7069,soft-hit,26.11129,15.142203,13.026901,54.280394,0,true
30414,soft-hit,30.685692,7.978499,14.95926,53.623451,0,true
24802,soft-hit,21.061744,5.917523,10.73653,37.715797,0,true
30414,soft-hit,29.717348,7.386623,14.471804,51.575775,0,false
30250,soft-hit,46.361153,14.740543,20.22128,81.32297600000001,0,true
2836,soft-hit,66.259239,18.980983,29.301999,114.54222099999998,0,true
5692,soft-hit,25.646866,16.615897,12.330868,54.593631,0,true
4702,soft-hit,31.935422,6.498832,16.043345,54.477599,0,true
5352,soft-hit,43.422307,22.831715,20.580939,86.834961,0,false
12148,hit,0,43.535294,0,43.535294,0,0
3718,hit,0,29.040631,0,29.040631,0,0
7208,soft-hit,13.633718,20.963678,8.203889,42.801285,0,true
12054,soft-hit,26.182664,12.316707,16.07894,54.578311,0,true
27323,hit,0,26.696505,0,26.696505,0,0
34618,soft-hit,26.958324,9.446748,16.481657,52.886729,0,true
7208,hit,0,40.405932,0,40.405932,0,0
1351,soft-hit,14.721917,4.353314,8.754928,27.830159000000002,0,true
10455,soft-hit,29.599924,7.177845,14.418174,51.195943,0,true
11282,hit,0,6.993812,0,6.993812,0,0
35756,soft-hit,25.927369,6.674747,12.325366,44.927482,0,true
13409,soft-hit,58.366242,25.075563,26.041341,109.483146,0,true
22335,hit,0,5.936631,0,5.936631,0,0
2124,soft-hit,20.965612,5.860866,10.392423,37.218901,0,true
31303,miss,42.987531,9.181557,20.405071,0,72.574159,0
12813,soft-hit,16.315949,5.954207,8.545129,30.815285,0,true
27046,soft-hit,16.861006,11.71963,8.7852,37.365836,0,true
34618,hit,0,10.20445,0,10.20445,0,0
32910,soft-hit,17.06096,5.919671,8.879109,31.859740000000002,0,false
27259,miss,16.350119,5.546346,8.387318,0,30.283783,0
34342,soft-hit,26.613702,6.570182,12.233203,45.417086999999995,0,true
7598,miss,32.052666,15.471908,16.168213,0,63.692787,0
16505,miss,17.12043,5.984569,8.505549,0,31.610547999999998,0
23969,soft-hit,67.177932,426.602327,29.682815,523.463074,0,true
2561,soft-hit,74.290477,15.834172,34.17439,124.299039,0,true
1704,soft-hit,72.347185,7.798657,33.857602,114.003444,0,true
14525,hit,0,9.008962,0,9.008962,0,0
19963,soft-hit,21.988411,24.312807,10.842689,57.143907,0,false
3756,soft-hit,57.91982,23.53068,25.634816,107.085316,0,false
16662,soft-hit,35.897907,7.995372,16.587724,60.481003,0,true
22764,soft-hit,48.266891,13.289476,22.433488,83.989855,0,true
11135,miss,40.330659,18.762934,19.864774,0,78.958367,0
16622,soft-hit,70.316413,11.061583,31.092703,112.470699,0,false
30736,soft-hit,66.503384,22.767335,29.77836,119.04907899999999,0,false
30736,hit,0,23.051526,0,23.051526,0,0
16143,soft-hit,22.38724,8.3245,10.503669,41.215409,0,true
5692,hit,0,17.266493,0,17.266493,0,0
15011,hit,0,18.693359,0,18.693359,0,0
1085,soft-hit,69.807714,17.113959,31.218092,118.13976500000001,0,false
25223,soft-hit,36.103504,13.499692,16.403451,66.006647,0,true
7208,hit,0,22.089021,0,22.089021,0,0
19782,soft-hit,22.029994,6.489356,10.557742,39.07709199999999,0,true
9189,miss,34.218246,7.008878,16.491306,0,57.71843,0
13409,hit,0,25.497448,0,25.497448,0,0
364,soft-hit,57.858585,16.74098,26.024927,100.624492,0,false
7310,miss,20.550825,5.597637,10.561203,0,36.709665,0
19991,miss,33.610047,7.902191,16.531253,0,58.043491,0
16776,soft-hit,119.692481,36.253943,56.954311,212.900735,0,false
16662,soft-hit,42.128092,8.449833,20.060207,70.638132,0,false
31303,hit,0,9.644551,0,9.644551,0,0
16360,soft-hit,25.103788,5.975694,12.804772,43.884254,0,true
12840,soft-hit,16.156932,24.132931,8.667464,48.95732700000001,0,false
19101,soft-hit,40.089563,7.546283,19.083447,66.719293,0,true
20718,soft-hit,17.15512,5.287132,8.843674,31.285926,0,true
3756,soft-hit,57.494143,21.979062,25.838936,105.312141,0,false
27302,soft-hit,79.26092,10.936522,36.254234,126.45167599999999,0,true
36241,hit,0,6.02148,0,6.02148,0,0
12813,hit,0,6.275152,0,6.275152,0,0
19421,miss,17.751684,5.741682,8.648933,0,32.142299,0
4494,soft-hit,30.525164,13.376351,14.772188,58.673703,0,true
364,hit,0,16.874812,0,16.874812,0,0
6979,soft-hit,22.144402,6.249707,10.618011,39.012119999999996,0,true
19345,soft-hit,40.187433,9.68464,18.460694,68.33276699999999,0,true
35836,soft-hit,95.669799,40.504537,43.835192,180.009528,0,false
18648,hit,0,17.767093,0,17.767093,0,0
14813,soft-hit,80.192178,13.29558,36.328685,129.816443,0,false
17196,soft-hit,21.678854,6.619626,10.421199,38.719679,0,false
5674,soft-hit,40.018967,44.832573,18.191587,103.043127,0,true
1912,miss,16.119779,5.082456,8.321978,0,29.524213,0
36373,soft-hit,44.712448,21.127345,20.348783,86.18857600000001,0,false
25113,soft-hit,46.39066,17.859684,22.122186,86.37253,0,true
16776,soft-hit,116.886342,34.796989,54.27523,205.958561,0,false
28194,soft-hit,16.45685,5.865316,8.665617,30.987783,0,true
20995,hit,0,38.386978,0,38.386978,0,0
1267,soft-hit,66.431033,26.076295,29.46585,121.97317799999999,0,true
4141,soft-hit,50.303737,8.075188,23.970855,82.34978,0,true
19744,soft-hit,16.169613,5.528841,8.419384,30.117838,0,true
11282,hit,0,5.309754,0,5.309754,0,0
20239,hit,0,5.766805,0,5.766805,0,0
33850,soft-hit,13.29062,4.193689,8.312995,25.797304,0,true
21345,soft-hit,26.83649,10.611543,16.177261,53.625294,0,true
14312,soft-hit,20.116771,5.873963,12.280176,38.27091,0,true
16662,hit,0,8.353502,0,8.353502,0,0
28878,soft-hit,61.063874,10.353073,29.381977,100.798924,0,true
34679,hit,0,20.572762,0,20.572762,0,0
25223,soft-hit,31.959248,13.520301,16.062039,61.541588,0,true
3718,soft-hit,68.362629,27.337691,32.282135,127.98245499999999,0,false
35470,soft-hit,20.640324,6.221675,10.520447,37.382446,0,true
1766,soft-hit,25.903785,8.279026,12.690913,46.873723999999996,0,true
35397,hit,0,7.339045,0,7.339045,0,0
1912,hit,0,6.2583,0,6.2583,0,0
32083,miss,102.183499,18.557773,46.529699,0,167.270971,0
9178,soft-hit,24.899206,6.315793,12.514211,43.729209999999995,0,false
35470,hit,0,6.339649,0,6.339649,0,0
12148,soft-hit,30.625497,49.898819,14.778115,95.302431,0,false
24802,soft-hit,25.09681,6.251779,12.419233,43.767822,0,false
15365,soft-hit,17.236877,6.170387,8.931601,32.338865,0,false
3100,soft-hit,25.054587,10.412652,12.51313,47.980368999999996,0,true
36241,soft-hit,21.171723,6.210014,11.265691,38.647428000000005,0,false
25113,hit,0,19.178444,0,19.178444,0,0
14813,hit,0,12.832729,0,12.832729,0,0
29936,soft-hit,86.635585,11.736291,39.369861,137.741737,0,false
16142,soft-hit,102.835364,22.29282,38.928121,164.056305,0,false
28194,hit,0,5.765353,0,5.765353,0,0
19101,soft-hit,35.168479,6.925191,16.471973,58.565642999999994,0,true
4889,soft-hit,30.523255,6.639689,14.90382,52.066764,0,true
5766,soft-hit,16.88275,5.552108,9.007724,31.442582,0,true
34161,soft-hit,16.213361,5.576196,8.776727,30.566284,0,true
32910,soft-hit,18.063095,5.971912,9.044486,33.079493,0,false
21672,soft-hit,21.868115,9.850142,10.758596,42.476853000000006,0,true
14601,miss,45.400722,66.258984,22.154504,0,133.81421,0
7802,soft-hit,21.189733,6.348899,10.918064,38.456696,0,true
7016,soft-hit,52.71386,7.660083,24.855642,85.229585,0,true
3980,soft-hit,21.289937,6.388185,10.645198,38.323319999999995,0,true
27323,soft-hit,67.322792,29.190566,30.648392,127.16175000000001,0,true
34410,soft-hit,22.163267,6.859267,11.006312,40.028846,0,true
36401,miss,71.555891,10.261365,33.346158,0,115.163414,0
33850,hit,0,5.056646,0,5.056646,0,0
13661,soft-hit,40.514178,8.82363,18.673163,68.010971,0,false
13471,soft-hit,92.434418,13.407811,41.285864,147.12809299999998,0,true
13409,hit,0,25.284195,0,25.284195,0,0
9375,soft-hit,31.391849,5.640795,14.997335,52.029979,0,false
24514,soft-hit,82.25219,6.744207,37.447935,126.444332,0,true
23907,soft-hit,66.360088,27.952435,30.161022,124.473545,0,true
7310,hit,0,6.953005,0,6.953005,0,0
24514,hit,0,16.870013,0,16.870013,0,0
10054,soft-hit,46.351927,8.395407,21.461849,76.209183,0,true
13824,miss,21.714681,4.908379,10.515457,0,37.138517,0
34380,soft-hit,73.929274,13.254195,42.749081,129.93255,0,true
13819,soft-hit,19.329279,6.836454,9.823934,35.989667,0,true
19345,hit,0,9.669393,0,9.669393,0,0
16662,hit,0,8.468541,0,8.468541,0,0
16948,soft-hit,44.7485,7.985231,21.059664,73.793395,0,true
31086,soft-hit,40.470984,8.883877,19.577319,68.93218,0,true
7598,soft-hit,40.611246,6.4766,18.817138,65.904984,0,false
6533,miss,16.76498,5.803667,8.903915,0,31.472562,0
7327,soft-hit,56.246369,10.141971,26.240538,92.628878,0,true
4178,hit,0,6.853148,0,6.853148,0,0
9163,soft-hit,22.233759,5.436471,10.814567,38.484797,0,true
12775,soft-hit,17.388136,5.705972,9.330864,32.424972,0,true
22282,soft-hit,16.571365,5.416214,8.91141,30.898989,0,true
23519,soft-hit,18.523334,5.402205,10.647686,34.573225,0,true
10285,soft-hit,48.918502,13.95701,23.06049,85.936002,0,true
17196,hit,0,6.553081,0,6.553081,0,0
35796,soft-hit,107.259897,39.046801,59.6346,205.941298,0,true
11650,soft-hit,27.269402,7.17797,13.805755,48.253127,0,false
20006,soft-hit,63.140848,11.087302,30.161714,104.38986399999999,0,true
33971,soft-hit,22.270965,7.848048,10.883139,41.002151999999995,0,true
4415,soft-hit,17.443058,6.238223,9.218991,32.900272,0,true
33971,hit,0,7.498616,0,7.498616,0,0
19101,soft-hit,36.233021,7.321889,17.187684,60.742594,0,true
26697,soft-hit,68.415039,24.237396,33.004542,125.656977,0,true
3100,hit,0,10.445222,0,10.445222,0,0
29699,soft-hit,17.808288,5.064231,9.722749,32.595268000000004,0,true
7016,soft-hit,71.060809,9.300134,24.718299,105.07924200000001,0,false
7310,hit,0,5.264428,0,5.264428,0,0
11858,miss,34.142231,5.982118,20.400609,0,60.524958,0
13824,hit,0,36.209913,0,36.209913,0,0
14996,soft-hit,20.67646,5.875646,12.580377,39.132483,0,true
20006,hit,0,10.546074,0,10.546074,0,0
5352,soft-hit,26.781192,6.866752,17.000501,50.648444999999995,0,true
21345,soft-hit,30.00107,9.952454,18.560653,58.514177,0,true
34912,soft-hit,16.238111,5.362526,8.706595,30.307232,0,true
32083,hit,0,17.266931,0,17.266931,0,0
16360,soft-hit,27.009382,7.549356,13.083829,47.642567,0,true
34084,soft-hit,34.45732,7.850883,16.807562,59.115765,0,true
6533,hit,0,5.506653,0,5.506653,0,0
14068,soft-hit,35.597575,8.194662,16.98547,60.777707,0,true
19782,soft-hit,22.562283,6.254157,10.894308,39.710748,0,true
28836,soft-hit,16.4658,5.879541,8.844404,31.189745000000002,0,true
13471,hit,0,13.31958,0,13.31958,0,0
35244,soft-hit,27.698128,10.862053,12.833202,51.393383,0,true
29596,soft-hit,21.723169,9.327363,11.09606,42.146592,0,true
25223,soft-hit,34.164575,14.191512,16.966623,65.32271,0,false
4167,soft-hit,41.052204,22.224089,19.297886,82.574179,0,true
8620,soft-hit,111.512826,23.055684,51.420482,185.988992,0,true
34772,soft-hit,27.089062,8.539615,14.033145,49.661822,0,true
28153,soft-hit,16.35468,5.987159,8.855874,31.197713,0,true
12479,soft-hit,88.628859,10.151215,40.286385,139.066459,0,true
22282,hit,0,6.01462,0,6.01462,0,0
16920,soft-hit,65.799811,11.651849,24.633261,102.08492100000001,0,true
12813,soft-hit,27.610239,7.055386,14.966977,49.632602,0,false
18131,soft-hit,35.230914,22.450257,17.518791,75.199962,0,true
36241,soft-hit,26.682399,7.468363,13.202241,47.353003,0,false
33733,miss,43.870663,69.982971,20.795975,0,134.649609,0
34410,soft-hit,26.752208,7.380261,12.810261,46.94273,0,false
4702,soft-hit,35.811454,6.978495,16.929924,59.71987299999999,0,true
20011,soft-hit,44.781169,8.694814,21.107606,74.58358899999999,0,true
32083,hit,0,18.210259,0,18.210259,0,0
19719,soft-hit,34.175245,18.697315,16.723965,69.59652499999999,0,true
11650,hit,0,7.583788,0,7.583788,0,0
11135,hit,0,19.377428,0,19.377428,0,0
30743,soft-hit,42.20528,47.155429,20.771454,110.132163,0,true
24514,soft-hit,107.426268,18.921156,49.353083,175.700507,0,true
3980,hit,0,6.983582,0,6.983582,0,0
1704,soft-hit,66.789483,7.698554,30.526897,105.01493400000001,0,true
27302,soft-hit,80.097914,11.707993,37.369459,129.175366,0,true
11374,miss,22.461478,6.49721,11.470302,0,40.42899,0
12141,soft-hit,45.38331,11.067851,21.53802,77.989181,0,true
16920,soft-hit,58.631003,12.500668,27.349704,98.481375,0,false
35240,soft-hit,42.030402,11.956396,19.967284,73.954082,0,true
28878,soft-hit,59.27175,8.948314,26.868647,95.08871099999999,0,true
30117,soft-hit,40.419119,11.822651,18.975802,71.217572,0,true
12499,soft-hit,23.069566,27.751835,11.153558,61.974959,0,true
34161,hit,0,5.359831,0,5.359831,0,0
21773,soft-hit,47.068218,12.37516,23.887773,83.331151,0,true
30250,soft-hit,52.512245,12.630559,25.025519,90.168323,0,true
33850,soft-hit,22.182405,6.556124,11.045375,39.783904,0,true
1995,soft-hit,72.621394,18.043269,33.215935,123.88059799999999,0,true
10455,soft-hit,26.357662,5.994941,13.045195,45.397798,0,true
11221,soft-hit,23.596703,5.860252,12.984967,42.441922000000005,0,true
5766,hit,0,5.643844,0,5.643844,0,0
9189,soft-hit,29.790153,6.717826,15.635257,52.143236,0,true
11835,soft-hit,73.773813,22.756163,40.436492,136.96646800000002,0,true
21741,soft-hit,131.588331,25.933517,61.020655,218.542503,0,true
28393,miss,17.59222,5.302322,9.421856,0,32.316398,0
26475,soft-hit,43.523758,16.372851,21.620786,81.517395,0,false
33733,soft-hit,41.770477,63.803206,20.20464,125.778323,0,true
31418,soft-hit,19.799396,5.68477,10.972923,36.457089,0,true
299,miss,16.455393,6.014225,8.837933,0,31.307551,0
12054,soft-hit,47.746521,12.700928,22.875282,83.322731,0,true
22979,soft-hit,54.522187,9.816728,24.9097,89.248615,0,true
4141,soft-hit,48.055728,7.867905,22.994023,78.917656,0,true
13409,soft-hit,54.022008,25.796156,24.778884,104.597048,0,true
13959,soft-hit,21.777587,6.844629,11.05137,39.673586,0,true
10490,miss,27.102477,7.054449,12.958695,0,47.115621000000004,0
26555,soft-hit,21.978518,5.973159,11.13852,39.090197,0,true
17290,soft-hit,26.100347,9.909736,13.33766,49.347743,0,true
7432,soft-hit,100.278246,21.955623,63.185602,185.419471,0,true
11858,soft-hit,30.929192,6.230587,19.313288,56.473067,0,true
30350,soft-hit,42.188762,11.768532,26.163153,80.120447,0,true
5124,miss,36.069283,7.72984,22.392568,0,66.19169099999999,0
22335,soft-hit,16.855117,4.340289,10.532681,31.728087000000002,0,false
20006,hit,0,13.705895,0,13.705895,0,0
12479,soft-hit,88.07623,11.129569,40.181762,139.387561,0,false
34039,soft-hit,21.374051,13.708684,11.075951,46.158686,0,true
16142,soft-hit,94.572989,28.603057,44.218545,167.394591,0,false
28836,soft-hit,22.989481,6.683803,11.017033,40.690317,0,false
5654,hit,0,48.76284,0,48.76284,0,0
9522,soft-hit,22.107194,6.320556,11.194751,39.622501,0,true
22979,soft-hit,59.447886,11.314628,26.888711,97.651225,0,false
33418,soft-hit,17.375954,6.37686,8.887984,32.640798000000004,0,true
14930,soft-hit,95.032628,20.486295,44.623228,160.142151,0,false
12479,soft-hit,88.49547,11.529743,40.719605,140.744818,0,false
14525,hit,0,8.134856,0,8.134856,0,0
22764,soft-hit,48.246732,13.669153,23.022096,84.93798100000001,0,true
13748,soft-hit,55.215722,9.541523,28.47618,93.233425,0,true
35756,soft-hit,27.219898,5.467349,13.339846,46.027093,0,true
6533,soft-hit,21.979352,6.597077,11.283291,39.859719999999996,0,false
17956,miss,23.33244,6.261785,11.714115,0,41.30834,0
29514,soft-hit,45.435195,9.34523,15.367969,70.148394,0,true
13409,soft-hit,52.289423,23.822424,23.945515,100.057362,0,true
35244,soft-hit,31.744778,12.459677,15.465243,59.669698,0,true
11043,soft-hit,17.04788,6.554324,9.163439,32.765643,0,true
20532,soft-hit,51.817754,14.981738,30.853032,97.652524,0,true
5766,soft-hit,44.181874,5.318761,11.877496,61.378131,0,false
34772,soft-hit,28.124163,5.945146,15.222151,49.29146,0,false
20011,soft-hit,39.674007,8.108977,21.235946,69.01893,0,false
8881,soft-hit,66.183006,22.849392,30.665181,119.697579,0,true
11282,soft-hit,38.945264,6.723705,19.400689,65.069658,0,false
22335,hit,0,5.72652,0,5.72652,0,0
30350,hit,0,12.999059,0,12.999059,0,0
10490,hit,0,7.329498,0,7.329498,0,0
35240,hit,0,11.624809,0,11.624809,0,0
27302,hit,0,11.397197,0,11.397197,0,0
11221,soft-hit,25.202428,6.191805,11.009083,42.403316000000004,0,true
26484,soft-hit,26.946371,6.729106,12.902634,46.578111,0,true
25357,soft-hit,60.889705,16.668333,26.849001,104.407039,0,true
33850,hit,0,5.700975,0,5.700975,0,0
25357,hit,0,15.766785,0,15.766785,0,0
13661,soft-hit,47.824679,9.120412,24.338554,81.283645,0,false
28836,hit,0,5.997878,0,5.997878,0,0
36241,soft-hit,20.345325,5.544716,10.901382,36.791422999999995,0,true
580,soft-hit,36.606889,8.599012,17.702003,62.907904,0,true
17463,miss,39.840432,8.349925,19.824722,0,68.015079,0
1995,soft-hit,63.852633,6.731769,29.000248,99.58465,0,true
13959,hit,0,28.58521,0,28.58521,0,0
9178,soft-hit,15.307394,5.077486,8.763903,29.148783,0,true
5704,soft-hit,41.97777,8.197849,23.857513,74.033132,0,true
8830,soft-hit,34.635695,7.728589,17.129858,59.494142,0,true
7598,soft-hit,41.928176,5.848514,20.953804,68.730494,0,true
31102,soft-hit,31.646488,6.911504,15.299151,53.857143,0,true
35244,soft-hit,25.62344,7.547312,13.490374,46.661125999999996,0,true
16505,soft-hit,19.075765,5.90177,9.029069,34.006603999999996,0,false
16948,soft-hit,59.34919,8.885288,27.280778,95.515256,0,false
5706,soft-hit,63.628014,6.728161,29.445097,99.80127200000001,0,true
26648,soft-hit,26.072384,6.803766,13.299716,46.175866,0,true
26371,miss,36.866913,7.214423,19.076999,0,63.158334999999994,0
11221,hit,0,5.668858,0,5.668858,0,0
34772,soft-hit,25.542645,7.674138,13.216754,46.433537,0,true
6367,soft-hit,29.829041,5.748621,15.670116,51.247778,0,true
14246,soft-hit,25.224915,9.976134,13.329002,48.530051,0,true
27323,soft-hit,61.471574,30.139544,28.950976,120.562094,0,true
26710,soft-hit,52.037524,10.329207,25.465421,87.83215200000001,0,true
35836,soft-hit,95.643575,40.567264,46.4001,182.610939,0,true
580,hit,0,7.600458,0,7.600458,0,0
14601,hit,0,96.381593,0,96.381593,0,0
20239,soft-hit,34.091781,6.714757,17.326696,58.133233999999995,0,false
26096,soft-hit,28.116865,9.716453,14.03399,51.867307999999994,0,true
15814,miss,47.270642,10.606134,23.280067,0,81.15684300000001,0
4494,soft-hit,33.907215,12.562637,17.053113,63.522965,0,true
23203,soft-hit,96.830506,52.46188,37.37339,186.665776,0,true
25956,miss,15.235449,4.352929,8.887683,0,28.476061,0
16360,hit,0,5.795061,0,5.795061,0,0
34280,soft-hit,49.994941,24.142872,30.708353,104.846166,0,true
36348,soft-hit,156.337748,10.99108,73.666043,240.994871,0,true
11595,soft-hit,22.139594,6.36587,11.015819,39.521283,0,true
20845,soft-hit,29.689667,7.399617,15.368583,52.457867,0,true
25223,soft-hit,31.684132,14.423893,16.677874,62.785899,0,true
5766,soft-hit,27.476827,7.04566,14.323922,48.846409,0,false
19782,soft-hit,30.102422,6.845968,15.38628,52.33467,0,false
4494,hit,0,13.976762,0,13.976762,0,0
22305,soft-hit,42.980416,20.078319,21.222161,84.280896,0,true
29514,hit,0,7.808577,0,7.808577,0,0
1581,soft-hit,55.938683,22.389239,26.046678,104.3746,0,true
4702,soft-hit,47.482695,7.099552,23.304774,77.887021,0,false
20011,soft-hit,42.615111,8.165209,21.705997,72.486317,0,false
14813,soft-hit,72.41148,13.025007,33.831961,119.268448,0,true
6979,soft-hit,25.443051,8.195365,13.229554,46.86797,0,true
27323,soft-hit,68.501803,31.486196,31.669662,131.657661,0,false
30414,soft-hit,25.248683,7.653646,13.270428,46.172757000000004,0,true
24514,soft-hit,116.980777,17.927203,55.081697,189.989677,0,false
5124,hit,0,21.849218,0,21.849218,0,0
7310,hit,0,6.137684,0,6.137684,0,0
13661,soft-hit,41.426392,8.501368,21.566982,71.494742,0,true
24388,soft-hit,21.548244,6.926983,11.614557,40.089783999999995,0,true
12840,soft-hit,45.255776,9.111484,23.086557,77.453817,0,false
31418,soft-hit,16.550412,6.245476,8.906907,31.702795000000002,0,true
17621,soft-hit,89.011088,15.680632,41.169784,145.861504,0,true
9375,hit,0,6.953297,0,6.953297,0,0
9868,miss,22.118736,5.920215,11.084256,0,39.123206999999994,0
9823,miss,16.731063,12.460338,9.145223,0,38.336624,0
5124,soft-hit,50.007883,8.137344,25.61663,83.76185699999999,0,false
5692,soft-hit,29.23442,6.900446,15.713704,51.848569999999995,0,true
13512,soft-hit,43.9505,8.442132,23.257206,75.649838,0,true
16360,hit,0,7.016504,0,7.016504,0,0
14246,soft-hit,38.860112,13.438253,19.61735,71.915715,0,false
30117,soft-hit,33.839465,8.638523,17.652957,60.130945,0,true
34912,soft-hit,22.093902,6.79663,11.42478,40.315312,0,false
30707,soft-hit,73.073566,10.992116,34.309075,118.374757,0,true
13748,hit,0,8.975423,0,8.975423,0,0
5766,hit,0,7.19754,0,7.19754,0,0
9674,miss,123.606948,37.862834,59.181267,0,220.651049,0
30250,soft-hit,75.733388,25.033336,35.462388,136.229112,0,false
6415,miss,34.730569,9.470464,17.398364,0,61.599397,0
23952,miss,38.544714,6.435125,19.427898,0,64.407737,0
29826,soft-hit,68.836328,9.132073,31.551707,109.520108,0,true
24388,soft-hit,25.130835,19.217248,14.753703,59.101786000000004,0,false
32083,soft-hit,101.464605,18.251273,47.376325,167.092203,0,true
5352,hit,0,8.037028,0,8.037028,0,0
19782,hit,0,7.33552,0,7.33552,0,0
11221,soft-hit,28.61362,6.968646,14.302992,49.885258,0,true
24514,hit,0,19.039966,0,19.039966,0,0
12054,soft-hit,43.336688,6.570134,21.759076,71.665898,0,true
28153,hit,0,6.199935,0,6.199935,0,0
23203,soft-hit,84.65042,54.03208,39.560583,178.243083,0,false
4465,soft-hit,46.489879,9.257008,21.749012,77.49589900000001,0,true
1766,soft-hit,25.669432,8.421024,13.275977,47.366433,0,true
34058,soft-hit,97.593031,20.721807,46.501218,164.816056,0,true
