Querier,Cache log,Generation Time,Mergeability Time,Execution Time
26697,updation,4.402249,0.03267,7.483742
1704,miss,36.327082,0,18.886326
6415,miss,25.404205,0,18.066706
24061,miss,22.729032,0,28.459867
32910,miss,23.996609,0,4.782126
8620,updation,11.40409,0.056368,41.254904
12813,miss,29.637884,0,7.512198
13708,miss,30.423974,0,10.694356
9189,updation,9.062064,0.015827,36.551004
12141,updation,3.886151,0.016362,29.061205
24388,miss,23.781343,0,3.437513
26475,updation,3.764648,0.029752,32.432243
15538,miss,31.519106,0,32.909954
28194,miss,29.29941,0,62.674039
33733,miss,26.079954,0,5.758474
3822,miss,29.903759,0,58.739286
6367,miss,29.879347,0,28.619662
15230,miss,26.376071,0,3.304335
35397,updation,0.622522,0.007154,4.753047
20995,hit,0,0,5.092311
27323,miss,31.972762,0,5.156404
10287,miss,26.915621,0,3.95578
34161,miss,28.565923,0,18.471877
1160,miss,48.717661,0,5.665691
10287,hit,0,0,3.585396
12874,updation,2.87485,0.005569,4.42552
30707,updation,4.779287,0.027328,11.120872
14930,miss,41.882193,0,27.118958
19782,miss,30.421377,0,15.776588
28335,hit,0,0,22.211846
35796,miss,31.554516,0,4.054171
29668,miss,28.329614,0,7.369455
10287,hit,0,0,3.302082
19782,hit,0,0,6.723706
26171,updation,10.922806,0.013648,4.785884
9823,miss,36.914538,0,10.821718
31943,miss,27.075003,0,4.176581
35302,miss,27.153992,0,17.674004
7327,updation,7.650134,0.07051,37.991037
3100,miss,44.20606,0,84.998985
9746,updation,1.558177,0.01174,3.71834
24514,updation,15.301867,0.019806,61.980277
6556,miss,37.285981,0,7.412223
26555,updation,4.287464,0.01983,21.953242
2427,updation,0.859599,0.008185,99.626989
23952,updation,4.389251,0.011736,10.565319
11629,updation,5.214449,0.007479,7.995235
29864,updation,6.266907,0.03649,71.723091
3718,miss,36.628656,0,8.223901
22282,updation,3.885143,0.006266,5.812502
29072,miss,36.202763,0,4.919557
21345,updation,3.257616,0.013383,15.535024
24125,miss,31.462208,0,119.557621
32779,updation,4.379884,0.028479,8.591129
18575,miss,31.482381,0,8.658283
11595,miss,31.173259,0,22.608394
16948,miss,42.20708,0,17.924401
32888,updation,1.080018,0.004172,62.15332
28114,miss,42.530656,0,67.526818
26648,miss,35.327897,0,12.22747
13824,miss,31.245114,0,100.96772
29936,miss,40.306789,0,9.222555
10287,updation,1.110275,0.010685,17.249657
36241,miss,34.315212,0,7.032269
21741,updation,5.776988,0.05544,11.738227
721,miss,42.012581,0,110.286319
26171,updation,12.94848,0.079643,74.266849
22282,updation,4.296192,0.024233,196.490088
8071,miss,37.089936,0,145.095716
9476,updation,8.173902,0.035111,8.213975
36241,hit,0,0,7.430437
22764,miss,36.983951,0,9.361155
34568,miss,55.42706,0,6.572999
2427,regenerate,36.420555,0.00682,4.885785
23978,miss,33.150376,0,7.104185
27323,updation,2.027754,0.02618,105.131314
11858,miss,39.601373,0,6.209778
7432,miss,46.195772,0,8.271004
28153,updation,8.609566,0.010114,8.329802
34161,updation,1.163705,0.0151,6.474153
16920,miss,44.200666,0,9.441351
34410,updation,6.133328,0.012044,42.32475
30077,miss,39.659664,0,11.233414
12054,miss,48.77071,0,10.107096
22282,regenerate,36.580415,0.030512,62.761312
30311,updation,16.297642,0.098956,22.203087
5131,updation,1.989575,0.007878,23.593621
16607,miss,43.682013,0,26.945855
17467,updation,2.489716,0.019525,8.795244
10283,miss,34.91872,0,15.781588
12873,updation,3.863134,0.017066,36.783632
29826,miss,47.130153,0,8.345521
34039,miss,43.346892,0,38.207817
17196,updation,6.259579,0.0326,5.200942
28020,updation,6.199272,0.011934,6.943699
23400,miss,35.02202,0,8.072906
4141,updation,3.395837,0.010927,9.71117
15365,miss,36.3811,0,7.589359
6533,miss,39.70855,0,5.662885
14996,miss,46.590976,0,132.465057
6650,updation,5.32205,0.061684,124.347
5704,updation,8.377025,0.065818,15.792717
10287,updation,2.124116,0.011566,5.404472
10283,hit,0,0,18.008505
28247,miss,37.267534,0,26.109024
21672,miss,54.166833,0,55.099615
33850,miss,48.997725,0,110.86007
24061,updation,1.099809,0.006594,10.556611
32818,miss,47.633999,0,54.134574
30743,miss,49.684013,0,10.063652
13819,miss,36.165894,0,18.546118
14811,miss,51.244255,0,3.773445
31264,updation,7.556001,0.058676,9.453185
17467,updation,3.414638,0.025693,52.529691
8389,miss,46.217468,0,4.628522
9726,updation,18.523879,0.017191,22.450844
28335,updation,0.612972,0.005586,35.984823
34342,miss,44.009895,0,16.388167
23371,miss,41.495317,0,6.358168
35756,miss,49.131187,0,22.865721
19392,miss,55.027361,0,4.485211
16948,updation,3.799174,0.054922,67.865323
6516,miss,40.597244,0,8.261483
23400,hit,0,0,7.82315
15088,miss,44.08247,0,107.11567
8197,updation,0.60094,0.004609,2.717223
12775,miss,44.433765,0,4.584859
7069,miss,54.230958,0,23.388474
23416,miss,45.794146,0,3.08253
14813,miss,56.042261,0,10.535605
7208,miss,46.705585,0,75.29539
22735,miss,42.846864,0,4.786098
16771,updation,14.238041,0.054549,25.068197
2124,miss,47.676959,0,46.654847
35689,updation,7.164623,0.018094,37.481576
2427,updation,2.47423,0.022305,8.029944
32634,miss,44.557996,0,7.020187
12775,hit,0,0,4.51774
27309,miss,50.824845,0,83.134865
32818,updation,0.596428,0.012732,106.596356
2836,miss,55.155789,0,7.254987
35796,updation,7.83625,0.076188,8.467895
32083,miss,64.272464,0,60.936354
18575,hit,0,0,7.656316
30696,updation,5.723395,0.011543,77.718723
28393,updation,13.781851,0.105174,16.017215
18306,updation,5.759488,0.047553,26.760948
10479,updation,1.598047,0.008165,81.160264
21741,updation,11.435914,0.288237,17.073091
14601,updation,12.809839,0.013685,143.616842
15088,updation,0.694511,0.007784,107.73062
11383,miss,66.290827,0,20.332717
7016,updation,11.92676,0.02128,20.747538
1085,miss,63.005405,0,16.731791
16771,updation,15.92577,0.077595,30.287842
496,miss,54.54933,0,57.902383
12054,updation,1.177996,0.016064,9.308709
14996,updation,1.600571,0.01041,117.200242
1455,miss,63.169423,0,26.72078
10490,updation,5.358582,0.008417,220.293383
22979,updation,16.920583,0.042796,65.298725
34772,updation,8.259683,0.00634,35.728587
11282,updation,6.760661,0.007605,87.606462
18654,updation,53.354183,0.029553,33.554347
15011,miss,71.511895,0,63.97318
12813,updation,5.780811,0.018171,15.052616
4095,miss,46.59878,0,5.273891
23540,updation,2.410043,0.002829,145.960847
9189,updation,17.734549,0.048721,34.910142
18131,updation,16.94007,0.010141,108.617273
27830,miss,54.27864,0,10.553686
17956,updation,11.80621,0.008348,172.99701
2102,updation,1.602175,0.003511,99.827124
4415,miss,50.541868,0,98.290498
4494,miss,67.343689,0,79.159999
33011,miss,56.046002,0,10.33064
18530,miss,45.818012,0,17.301754
15230,updation,1.956545,0.003899,7.909568
17064,updation,1.092889,0.002934,5.785212
16377,updation,14.152083,0.005616,58.592646
5618,miss,63.073842,0,118.02566
11650,updation,5.815424,0.015891,25.661463
5654,miss,60.579252,0,22.629203
5766,miss,49.512646,0,119.40103
10455,updation,8.183782,0.004278,32.24803
2427,regenerate,52.516858,0.009338,7.440913
32913,miss,47.299229,0,8.418981
29156,miss,50.186245,0,63.953562
13819,hit,0,0,3.764055
25956,updation,11.073139,0.005247,102.925265
26171,updation,21.703048,0.105569,35.747929
29668,updation,1.28234,0.004532,11.211852
16749,miss,66.869586,0,48.042512
19924,miss,53.953759,0,27.092124
10054,miss,79.287499,0,76.179829
177,miss,58.555839,0,91.17094
19421,miss,65.683641,0,51.113643
4167,miss,57.979568,0,4.908888
19719,updation,13.932268,0.0056,60.638831
7598,miss,66.447424,0,58.857796
35756,updation,2.53089,0.015657,89.706846
32910,updation,1.098606,0.003938,5.087926
26265,updation,17.953689,0.065115,87.741016
19345,updation,5.775865,0.011423,14.405688
5131,updation,5.780548,0.01213,25.905148
23969,miss,54.754342,0,3.227523
16948,updation,6.802688,0.03226,151.771116
35244,miss,68.500759,0,13.560721
18784,miss,69.709175,0,9.708503
17956,updation,13.772981,0.037671,190.585094
30077,updation,3.411364,0.006293,100.489779
22549,miss,71.577228,0,30.137167
13944,miss,61.735138,0,97.727196
12775,updation,2.099952,0.01138,7.142703
15538,updation,24.512638,0.088691,28.086436
3756,miss,53.64203,0,36.126117
16771,updation,17.463275,0.127025,43.997424
32913,hit,0,0,8.462371
20718,updation,11.602372,0.005076,67.123787
14312,miss,72.559496,0,99.281624
22549,updation,1.106818,0.02512,74.91914
17956,regenerate,63.789979,0.062727,112.936381
28194,updation,7.309153,0.01757,11.223792
1912,updation,9.254469,0.032043,8.842438
6626,miss,81.111634,0,22.804729
14068,miss,58.717583,0,15.523087
35244,updation,1.088862,0.013397,11.460423
12141,updation,13.8749,0.030023,99.772914
29936,updation,14.028984,0.052262,17.876626
33049,miss,63.09029,0,63.992692
12487,miss,64.311059,0,97.894395
12840,miss,63.077882,0,51.89916
29987,miss,60.01815,0,66.936613
364,miss,59.670495,0,107.537896
17463,miss,65.150481,0,13.179451
13572,updation,21.821475,0.036271,23.105272
453,miss,71.10023,0,49.407991
15814,miss,61.708838,0,15.160787
14312,hit,0,0,103.96145
33418,updation,9.203719,0.018889,106.551608
12840,hit,0,0,54.00493
29372,updation,28.005146,0.02713,32.984495
299,miss,64.641622,0,41.29949
34058,miss,74.390089,0,103.777833
11135,miss,60.436463,0,99.971242
9726,updation,34.755764,0.155043,36.127879
29668,updation,2.023579,0.005235,31.65962
13512,miss,79.280778,0,89.473902
28153,updation,10.076017,0.02909,12.388829
6626,hit,0,0,21.149584
20011,miss,68.982965,0,20.508323
9939,updation,23.04492,0.023011,20.638355
21475,miss,62.897851,0,12.23625
18648,updation,20.389433,0.036042,67.528951
14813,updation,9.959894,0.057307,114.178225
31418,updation,13.241579,0.00561,28.155286
6556,updation,5.731518,0.01931,12.290732
11835,updation,8.6596,0.005088,25.724032
27309,updation,3.018804,0.016965,12.6685
24388,updation,8.973049,0.008776,5.10074
8389,updation,5.893934,0.025525,61.216532
30736,miss,73.442896,0,109.937258
1267,updation,19.523511,0.058127,86.545222
35397,updation,9.187483,0.020014,6.855937
35397,regenerate,68.174878,0.052044,12.847691
26484,miss,64.854059,0,10.88847
2857,miss,62.594836,0,39.93173
30743,updation,11.307809,0.057204,87.667253
1040,updation,21.802892,0.038815,75.761622
36348,miss,102.483997,0,189.783442
27830,updation,1.603938,0.008968,12.511784
6415,updation,8.803878,0.014589,46.868391
4415,updation,5.173737,0.006907,118.058072
24802,miss,81.281741,0,61.955782
34912,miss,68.816734,0,35.492784
28393,updation,30.91341,0.160411,39.86482
11374,miss,74.892686,0,18.990183
34772,updation,13.21609,0.034497,67.487378
12874,updation,8.626039,0.014113,9.366338
20239,miss,76.085716,0,102.656506
12148,miss,87.495907,0,73.715872
18131,updation,23.679529,0.056382,247.405544
32634,updation,3.087658,0.012492,38.634513
7327,updation,26.803606,0.111085,79.210703
3756,updation,1.066918,0.005266,41.056528
26475,updation,15.734568,0.035243,101.702235
13748,miss,95.071622,0,98.037245
26718,miss,71.919899,0,59.711622
23203,miss,84.707966,0,125.433545
11660,miss,95.65568,0,30.04971
6979,miss,70.234676,0,34.596618
17290,miss,64.527809,0,149.951439
11835,regenerate,66.337105,0.023333,37.728767
31303,miss,72.452661,0,27.207256
1704,updation,38.296947,0.012974,37.543359
14996,updation,10.474872,0.05396,131.734785
4178,miss,72.267245,0,41.373784
28020,updation,12.79575,0.031063,69.458902
34280,updation,15.326619,0.00921,15.369308
33011,updation,2.52522,0.014516,7.914975
12487,updation,0.612245,0.006804,9.242121
30117,miss,91.111183,0,10.370923
35302,updation,1.052145,0.002581,22.573895
16377,updation,19.429285,0.070133,241.995293
29072,updation,9.408946,0.031411,15.429141
13409,miss,78.338259,0,84.710355
26697,updation,27.556266,0.098323,29.18362
15011,updation,4.423751,0.029033,17.502126
29372,updation,27.994254,0.097805,338.131773
22235,miss,71.283546,0,190.734833
2108,miss,63.157801,0,26.571943
30350,miss,85.699336,0,20.784144
34568,updation,17.796778,0.075932,88.069591
13073,miss,76.861646,0,9.973157
721,updation,6.416698,0.028609,184.698816
18654,updation,92.906017,0.146134,74.328176
19719,updation,29.497645,0.023255,201.463251
28194,updation,20.864812,0.035838,14.955562
36401,miss,98.886527,0,91.730281
15814,updation,1.646122,0.00828,22.118926
33733,updation,12.879106,0.010892,145.782928
10054,updation,8.044389,0.073616,26.489557
26475,updation,17.964834,0.082875,216.230248
5692,updation,21.939946,0.007882,16.415127
11835,updation,2.564988,0.011508,7.529223
25357,miss,100.536396,0,57.266719
34280,updation,15.841743,0.062217,27.043684
34039,updation,10.803331,0.034392,70.585096
19345,updation,9.839513,0.032316,21.616458
6824,miss,111.758484,0,244.6412
5997,updation,31.462263,0.049147,52.983874
36241,updation,8.849103,0.020111,12.615737
4415,regenerate,74.278125,0.007631,95.938585
8071,updation,8.38409,0.01908,153.82067
20011,updation,1.664768,0.010947,23.85763
14813,updation,15.536047,0.118179,34.464973
34084,updation,7.55297,0.010383,9.002914
24388,updation,10.060965,0.020806,32.483785
23969,hit,0,0,463.641603
36373,miss,73.040314,0,126.518413
33733,updation,15.896732,0.034813,231.76704
27046,updation,4.298093,0.00725,30.747811
30077,updation,3.85248,0.0093,153.750529
32779,updation,14.427724,0.047148,27.738747
9522,updation,21.9045,0.011312,72.085725
32816,miss,91.472603,0,187.474509
29864,updation,32.106158,0.111763,30.349564
30117,updation,2.604092,0.031107,72.452184
6516,updation,4.559625,0.004028,32.018775
34280,regenerate,82.109473,0.102444,62.782491
11221,updation,20.685334,0.038145,135.810727
23978,updation,4.398701,0.006658,3.866841
13661,miss,85.853668,0,47.724554
25357,updation,4.039833,0.05514,171.699505
34397,miss,74.591821,0,3.891173
27830,updation,6.863385,0.026906,14.573716
13073,updation,1.116121,0.010892,21.497274
28114,updation,24.482796,0.104687,29.188036
19963,updation,14.876907,0.014922,155.759733
28878,miss,105.671398,0,43.55252
30311,updation,51.09938,0.269495,142.702441
5124,miss,76.48212,0,100.703529
34772,updation,15.370524,0.070695,94.314667
36371,miss,82.417607,0,64.724382
3914,updation,22.818128,0.015275,8.334274
1995,updation,35.606763,0.03653,178.408237
1085,updation,15.595564,0.089075,11.973875
28393,updation,38.975117,0.385463,163.94582
30696,updation,12.435329,0.023874,125.819471
23791,miss,69.688751,0,185.858821
2427,updation,4.534626,0.015879,160.651543
32741,miss,87.209134,0,23.814821
15538,updation,25.48496,0.141559,46.96915
34618,miss,92.907911,0,116.697583
15354,miss,82.954764,0,125.043882
6824,updation,19.649846,0.071877,15.997314
29826,updation,24.29612,0.107789,13.296996
32083,updation,8.971229,0.062353,69.591012
299,updation,9.434875,0.040054,20.856424
20995,updation,6.537604,0.005839,54.521857
32069,updation,41.775616,0.027197,35.966254
30696,updation,13.374658,0.04796,165.813119
14312,updation,10.054636,0.044387,107.812768
24061,updation,6.794342,0.007926,61.25915
6415,updation,11.920892,0.043108,103.607832
19368,updation,4.473101,0.005275,3.378209
14068,updation,6.591429,0.023038,115.960188
20995,regenerate,76.596891,0.011677,55.909243
2561,miss,114.78458,0,19.364355
5566,miss,92.410947,0,16.956157
33733,regenerate,89.604103,0.04754,128.04971
34058,updation,9.695636,0.06753,17.099411
25113,miss,99.326443,0,53.022724
27046,updation,4.793366,0.013108,46.065807
21741,updation,40.407026,0.493629,19.094539
3914,updation,23.958025,0.126762,334.871648
22305,miss,101.868861,0,22.542608
29826,updation,28.012944,0.276545,44.374671
4702,updation,28.234375,0.023501,548.503493
24802,updation,8.43051,0.056742,30.474364
8010,miss,78.413169,0,66.109385
3100,updation,28.659997,0.128706,118.5058
34290,miss,86.112963,0,23.897439
19101,miss,93.892267,0,25.457533
1545,updation,8.672464,0.015421,13.265051
14601,updation,21.323634,0.029393,292.451404
23791,updation,1.944888,0.004491,250.644914
18784,updation,5.433597,0.027393,28.097512
2108,updation,1.072283,0.004912,40.865426
30720,updation,36.485081,0.010692,21.767169
36373,updation,0.627608,0.004417,126.432859
5131,updation,9.747067,0.029733,30.939652
35689,updation,19.24409,0.0466,58.264642
8830,updation,20.16024,0.014889,39.71406
21345,updation,16.631557,0.032467,23.023573
28153,updation,17.128548,0.084631,123.633756
5654,updation,21.887212,0.0522,40.364686
32774,miss,94.347323,0,13.45265
9375,updation,16.806762,0.020735,68.141096
29596,updation,12.884835,0.019323,9.589038
30720,updation,38.934609,0.23778,45.685344
1081,miss,90.550567,0,45.728798
13471,updation,40.37877,0.010826,85.262456
8010,updation,3.355992,0.005624,82.39022
24802,updation,9.982936,0.076004,73.164807
22305,hit,0,0,14.241471
34772,updation,27.322085,0.126365,145.221975
34084,updation,11.214027,0.035198,154.038544
29699,miss,89.258462,0,40.528918
6029,miss,88.942544,0,11.96973
19392,updation,10.679237,0.031179,74.986227
1040,updation,26.48691,0.162725,110.389805
32083,updation,12.77304,0.102101,23.54429
23519,updation,13.321739,0.018584,102.459109
25956,updation,20.885302,0.056654,227.556894
7432,updation,28.453795,0.126875,36.234545
32913,hit,0,0,9.493803
15011,updation,8.010575,0.054492,119.709086
5833,miss,85.916964,0,8.784309
1040,regenerate,109.493151,0.23642,118.745954
8881,updation,25.203879,0.028289,145.607233
33728,miss,98.124505,0,241.195897
24200,miss,84.014903,0,138.879674
5654,regenerate,105.735989,0.084653,193.100445
13471,updation,52.475655,0.30698,49.085556
12840,updation,3.616405,0.013826,33.838622
3718,updation,14.311482,0.047724,80.100167
30707,updation,32.223115,0.084848,88.966024
32774,updation,1.147586,0.012962,124.756141
15230,updation,4.762256,0.007531,48.91033
12108,updation,15.147011,0.019144,12.614605
18306,updation,22.308375,0.085873,164.440068
27046,updation,7.629356,0.019063,332.895316
1081,updation,0.624662,0.008299,9.790999
29668,updation,6.923378,0.014627,38.597238
1040,updation,0.619845,0.01319,127.791155
7880,updation,11.673652,0.01411,35.532171
14811,updation,7.482177,0.014183,209.326044
29156,updation,5.23844,0.009911,205.818318
10054,updation,13.439711,0.139925,16.97365
14813,updation,23.960227,0.245445,158.954147
27309,updation,8.177853,0.042561,14.370719
1351,miss,90.986343,0,19.631923
31418,updation,21.490378,0.059349,40.835708
9522,updation,26.687235,0.123121,95.209594
11315,miss,107.152972,0,114.102226
16749,updation,18.595886,0.043119,51.131238
29987,updation,8.233145,0.024592,13.819455
16662,miss,101.287922,0,11.398779
27046,regenerate,88.606137,0.025404,134.055646
20011,updation,6.552039,0.033101,26.830778
17290,updation,1.561601,0.007159,121.017089
29072,updation,19.764044,0.093748,35.142511
12813,updation,15.29838,0.056181,137.785102
20667,miss,100.330441,0,100.900686
22235,updation,3.832574,0.011036,123.770786
22764,updation,7.780907,0.01569,33.356501
35756,updation,11.645644,0.059223,37.489976
13661,updation,6.758081,0.045077,7.952003
13138,updation,34.160228,0.074743,33.309352
35470,updation,41.932167,0.037807,38.930732
22305,updation,4.015216,0.030766,43.010372
8197,updation,8.914066,0.008496,30.598361
10283,updation,5.848418,0.005382,3.622828
7016,updation,54.737073,0.085161,419.386873
36348,updation,6.716367,0.031119,139.057315
5997,updation,41.228299,0.29224,79.625372
17064,updation,11.429442,0.01031,23.685783
9375,updation,18.041326,0.087124,366.436896
7802,miss,111.467448,0,253.607388
30311,updation,57.573997,0.705355,277.2816
14996,updation,15.244704,0.086085,554.671185
12054,updation,17.236908,0.069145,43.866589
9476,updation,23.286885,0.081475,36.139298
34280,updation,5.770113,0.034336,24.577386
33850,updation,23.270681,0.109281,48.058521
27323,updation,24.299116,0.084928,20.159741
34410,updation,13.142805,0.024189,107.381852
11629,updation,12.848915,0.017809,89.839745
13824,updation,5.343316,0.007117,131.74179
4702,updation,42.410541,0.136276,940.325926
13959,updation,18.515032,0.038543,362.082036
30696,updation,17.899673,0.098542,15.265124
496,updation,9.901477,0.01256,97.094603
17778,miss,106.316647,0,56.786038
1704,updation,50.192978,0.038616,91.806469
5379,miss,114.533346,0,81.325512
13073,updation,7.763369,0.042865,13.583252
30743,updation,24.049675,0.153835,48.689974
17778,hit,0,0,16.734633
21475,updation,14.492787,0.046229,22.626831
26171,updation,42.546652,0.3675,102.859124
23969,updation,2.401749,0.005996,536.332941
18131,updation,37.413474,0.131302,478.551419
18306,updation,24.220822,0.178755,91.136267
29699,updation,1.73428,0.012153,6.797676
7432,updation,34.190548,0.308684,37.795209
16701,miss,113.96555,0,128.997628
19345,updation,17.577766,0.088394,236.55362
16692,updation,12.153461,0.005234,59.283556
16228,updation,22.579581,0.01142,170.37707
13353,miss,87.433346,0,378.409053
29156,updation,7.231048,0.015261,328.957762
24200,updation,3.249188,0.014002,9.365545
29826,updation,38.155186,0.541838,33.55535
29540,updation,30.921998,0.010559,188.928512
21672,updation,27.632072,0.136758,14.768489
6415,updation,29.630516,0.128638,54.228406
12141,updation,26.730117,0.148664,16.599605
1085,updation,27.123329,0.235397,36.802845
16920,updation,19.400989,0.076792,28.582034
28878,updation,12.581853,0.135643,386.049991
11383,updation,22.969797,0.141645,29.176425
14930,miss,145.596073,0,22.49354
26265,updation,43.028345,0.282315,56.850338
16622,miss,133.732168,0,98.653706
34679,updation,19.518567,0.038134,16.985887
1160,updation,48.238077,0.138775,140.552616
23791,updation,2.460571,0.005309,434.249741
6415,regenerate,114.761513,0.20465,128.865227
32779,updation,26.798504,0.162942,191.103524
2857,updation,14.593772,0.043883,44.365049
22764,updation,9.238133,0.0267,50.510843
13797,miss,110.944925,0,19.22071
16776,miss,131.217099,0,178.142834
1040,updation,4.956354,0.068018,12.257705
5379,updation,0.619444,0.008875,8.228001
8389,updation,27.865959,0.101767,62.930477
6096,miss,149.330069,0,159.254665
13797,hit,0,0,18.68758
30117,updation,12.553516,0.149143,29.168882
