Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
14930,10,miss,477.093096,25.341109,51.177849,0,553.612054,0
14930,10,miss,121.572094,24.458664,52.25893,0,198.289688,0
14930,10,miss,112.098678,14.714105,49.957912,0,176.770695,0
14930,10,miss,105.872225,21.055081,49.896427,0,176.823733,0
14930,10,miss,101.020694,13.808332,50.450129,0,165.279155,0
14930,10,miss,78.54088,9.347402,49.694643,0,137.582925,0
14930,10,miss,88.351281,14.027906,48.678304,0,151.057491,0
14930,10,miss,73.759328,9.059581,48.306469,0,131.125378,0
14930,10,miss,72.934961,8.814766,48.40617,0,130.155897,0
14930,10,miss,86.436496,20.405848,48.647731,0,155.490075,0
14930,10,miss,88.290881,20.397174,49.485348,0,158.173403,0
14930,10,miss,90.661452,12.067921,50.032863,0,152.762236,0
14930,10,miss,117.904507,10.48727,50.325206,0,178.716983,0
14930,10,miss,91.107183,14.780024,50.962326,0,156.849533,0
14930,10,miss,90.250556,17.403591,49.906144,0,157.560291,0
14930,10,miss,89.650863,16.693799,49.289964,0,155.634626,0
14930,10,miss,89.594261,10.572801,49.998384,0,150.165446,0
14930,10,miss,88.935985,14.296464,49.564357,0,152.796806,0
14930,10,miss,88.189614,10.946081,49.900738,0,149.036433,0
14930,10,miss,90.8761,15.927696,50.414808,0,157.218604,0
14930,10,miss,87.879515,17.634288,50.208858,0,155.72266100000002,0
14930,10,miss,88.904205,10.445373,49.370054,0,148.719632,0
14930,10,miss,89.652053,16.33506,50.375862,0,156.362975,0
14930,10,miss,89.94703,15.336072,50.346719,0,155.629821,0
14930,10,miss,87.376911,10.725084,50.153322,0,148.25531700000002,0
14930,10,miss,90.878806,12.173308,50.132139,0,153.184253,0
14930,10,miss,88.90633,14.096554,50.035413,0,153.038297,0
14930,10,miss,89.517279,14.661453,50.789469,0,154.968201,0
14930,10,miss,89.399641,9.936199,49.976444,0,149.312284,0
14930,10,miss,113.674454,10.440366,74.419707,0,198.534527,0
14930,10,miss,90.168723,10.464901,51.203586,0,151.83721,0
14930,10,miss,86.566294,17.764584,49.716828,0,154.047706,0
14930,10,miss,87.022831,11.115096,50.122032,0,148.25995899999998,0
14930,10,miss,92.102371,10.271344,49.801073,0,152.174788,0
14930,10,miss,87.550015,11.023641,49.483341,0,148.056997,0
14930,10,miss,89.995633,12.129736,50.446491,0,152.57186000000002,0
14930,10,miss,91.737234,10.845348,52.438572,0,155.021154,0
14930,10,miss,90.732139,18.474603,51.357559,0,160.564301,0
14930,10,miss,91.316547,11.776487,51.493213,0,154.58624700000001,0
14930,10,miss,90.407004,18.696162,50.094924,0,159.19809,0
14930,10,miss,88.620316,11.616563,51.363645,0,151.600524,0
14930,10,miss,89.198251,12.16359,50.305838,0,151.667679,0
14930,10,miss,89.544824,28.238081,50.175059,0,167.957964,0
14930,10,miss,86.170364,10.14457,50.258417,0,146.573351,0
14930,10,miss,87.702527,11.397371,50.688898,0,149.788796,0
14930,10,miss,87.634699,10.687851,51.590063,0,149.912613,0
14930,10,miss,87.674602,9.888568,50.839271,0,148.40244099999998,0
14930,10,miss,89.565707,9.982488,52.867281,0,152.415476,0
14930,10,miss,89.645988,9.914404,53.061575,0,152.62196699999998,0
14930,10,miss,85.372871,9.901879,50.394883,0,145.669633,0
14930,10,miss,89.231231,19.62074,50.089346,0,158.941317,0
14930,10,miss,87.791214,17.232576,49.97546,0,154.99925,0
14930,10,miss,86.315331,10.034872,50.150875,0,146.501078,0
14930,10,miss,88.745692,17.566272,51.253073,0,157.56503700000002,0
14930,10,miss,88.324808,13.898242,49.810693,0,152.03374300000002,0
14930,10,miss,89.235049,12.129104,51.851554,0,153.215707,0
14930,10,miss,86.344649,12.271447,49.911753,0,148.527849,0
14930,10,miss,92.771205,17.597755,57.117736,0,167.486696,0
14930,10,miss,96.33583,11.683466,60.387526,0,168.406822,0
14930,10,miss,89.277544,11.214761,50.827928,0,151.320233,0
14930,10,miss,95.105861,12.276365,52.791403,0,160.173629,0
14930,10,miss,90.21876,10.513754,51.320572,0,152.053086,0
14930,10,miss,89.679816,10.928445,50.934242,0,151.542503,0
14930,10,miss,89.90463,16.797962,51.308927,0,158.011519,0
14930,10,miss,98.637246,16.100062,61.300228,0,176.037536,0
14930,10,miss,78.178053,10.30192,50.60436,0,139.08433300000002,0
14930,10,miss,88.762894,12.039461,51.341221,0,152.143576,0
14930,10,miss,92.580985,16.499875,53.239495,0,162.320355,0
14930,10,miss,92.391703,18.480638,50.959661,0,161.832002,0
14930,10,miss,91.163788,11.215266,50.460323,0,152.839377,0
14930,10,miss,89.749084,12.047776,51.317641,0,153.114501,0
14930,10,miss,91.753879,12.233302,53.59603,0,157.583211,0
14930,10,miss,89.403895,12.06677,50.940112,0,152.410777,0
14930,10,miss,88.841876,18.35186,50.30892,0,157.502656,0
14930,10,miss,88.703964,19.718555,50.927555,0,159.350074,0
14930,10,miss,88.693162,11.131783,50.76047,0,150.585415,0
14930,10,miss,91.218749,14.800295,50.556632,0,156.575676,0
14930,10,miss,90.908935,10.809513,51.288019,0,153.006467,0
14930,10,miss,90.186627,16.952008,50.980769,0,158.119404,0
14930,10,miss,88.723591,11.59575,50.584976,0,150.904317,0
14930,10,miss,89.08512,11.43915,50.61485,0,151.13912,0
14930,10,miss,90.360875,17.539126,52.439538,0,160.339539,0
14930,10,miss,88.946659,12.088098,51.458165,0,152.492922,0
14930,10,miss,89.048964,12.17175,50.849862,0,152.07057600000002,0
14930,10,miss,89.004027,18.379318,50.792272,0,158.175617,0
14930,10,miss,89.531954,14.988553,50.60153,0,155.12203699999998,0
14930,10,miss,88.595846,11.216128,51.329704,0,151.14167799999998,0
14930,10,miss,90.492688,17.401975,51.743226,0,159.637889,0
14930,10,miss,100.352984,10.790701,62.787743,0,173.931428,0
14930,10,miss,88.754775,11.123674,50.866223,0,150.74467199999998,0
14930,10,miss,89.67101,17.396838,51.402162,0,158.47001,0
14930,10,miss,96.402218,11.629536,57.105082,0,165.13683600000002,0
14930,10,miss,90.676182,11.324457,52.541962,0,154.542601,0
14930,10,miss,89.490198,11.224989,53.823013,0,154.53820000000002,0
14930,10,miss,89.576857,11.382813,50.848078,0,151.807748,0
14930,10,miss,99.597489,12.768953,61.074682,0,173.441124,0
14930,10,miss,89.842175,21.281333,52.026519,0,163.150027,0
14930,10,miss,89.124558,12.875625,51.440361,0,153.440544,0
14930,10,miss,89.872855,11.889555,51.452083,0,153.214493,0
14930,10,miss,90.73241,11.302977,52.500435,0,154.535822,0
14930,10,miss,89.591932,16.655594,51.548637,0,157.79616299999998,0
14930,10,miss,90.152015,10.703772,52.425081,0,153.280868,0
14930,10,miss,88.661488,16.027625,51.219569,0,155.908682,0
14930,10,miss,89.647136,12.15797,52.347277,0,154.152383,0
14930,10,miss,89.529496,16.159753,52.490093,0,158.179342,0
14930,10,miss,92.335671,11.40936,54.784739,0,158.52976999999998,0
14930,10,miss,89.198359,11.965683,51.438081,0,152.602123,0
34568,13,miss,111.267706,13.152466,64.79521,0,189.215382,0
34568,used GE,hit,0,13.156175,0,13.156175,0,0
34568,used GE,hit,0,11.922603,0,11.922603,0,0
34568,used GE,hit,0,17.274918,0,17.274918,0,0
34568,used GE,hit,0,11.567202,0,11.567202,0,0
34568,used GE,hit,0,16.642544,0,16.642544,0,0
34568,used GE,hit,0,17.510543,0,17.510543,0,0
34568,used GE,hit,0,18.835725,0,18.835725,0,0
34568,used GE,hit,0,22.287216,0,22.287216,0,0
34568,used GE,hit,0,22.114304,0,22.114304,0,0
34568,used GE,hit,0,11.835957,0,11.835957,0,0
34568,used GE,hit,0,14.990667,0,14.990667,0,0
34568,used GE,hit,0,16.958036,0,16.958036,0,0
34568,used GE,hit,0,11.723228,0,11.723228,0,0
34568,used GE,hit,0,21.13657,0,21.13657,0,0
34568,used GE,hit,0,11.805119,0,11.805119,0,0
34568,used GE,hit,0,20.821978,0,20.821978,0,0
34568,used GE,hit,0,11.323727,0,11.323727,0,0
34568,used GE,hit,0,17.977602,0,17.977602,0,0
34568,used GE,hit,0,12.000433,0,12.000433,0,0
34568,used GE,hit,0,11.699843,0,11.699843,0,0
34568,used GE,hit,0,11.890254,0,11.890254,0,0
34568,used GE,hit,0,14.13614,0,14.13614,0,0
34568,used GE,hit,0,14.868239,0,14.868239,0,0
34568,used GE,hit,0,11.009563,0,11.009563,0,0
34568,used GE,hit,0,10.162544,0,10.162544,0,0
34568,used GE,hit,0,9.811845,0,9.811845,0,0
34568,used GE,hit,0,17.270146,0,17.270146,0,0
34568,used GE,hit,0,11.067214,0,11.067214,0,0
34568,used GE,hit,0,17.885242,0,17.885242,0,0
34568,used GE,hit,0,10.334369,0,10.334369,0,0
34568,used GE,hit,0,10.155737,0,10.155737,0,0
34568,used GE,hit,0,16.309018,0,16.309018,0,0
34568,used GE,hit,0,20.789582,0,20.789582,0,0
34568,used GE,hit,0,14.371063,0,14.371063,0,0
34568,used GE,hit,0,13.845946,0,13.845946,0,0
34568,used GE,hit,0,21.166722,0,21.166722,0,0
34568,used GE,hit,0,13.181333,0,13.181333,0,0
34568,used GE,hit,0,21.414871,0,21.414871,0,0
