Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
9726,10,miss,493.402928,39.804733,53.270063,0,586.477724,0
9726,10,miss,101.527195,21.396445,50.766078,0,173.689718,0
9726,10,miss,109.327043,33.505558,51.116498,0,193.949099,0
9726,10,miss,97.92464,10.21557,50.645327,0,158.785537,0
9726,10,miss,93.86624,13.14017,50.973167,0,157.979577,0
9726,10,miss,76.129783,9.457187,50.156614,0,135.743584,0
9726,10,miss,74.329267,7.934398,50.637601,0,132.901266,0
9726,10,miss,73.577866,10.102424,50.07624,0,133.75653,0
9726,10,miss,72.374381,10.645263,49.643086,0,132.66273,0
9726,10,miss,84.42514,8.387862,49.802433,0,142.615435,0
9726,10,miss,88.50073,8.16705,51.787892,0,148.455672,0
9726,10,miss,89.741469,10.769806,51.639505,0,152.15078,0
9726,10,miss,138.418968,25.572071,97.333693,0,261.32473200000004,0
9726,10,miss,90.071474,12.985085,50.614192,0,153.670751,0
9726,10,miss,88.605247,9.451343,50.810329,0,148.866919,0
9726,10,miss,90.00413,18.424197,50.6022,0,159.030527,0
9726,10,miss,89.514288,18.033257,50.130804,0,157.678349,0
9726,10,miss,89.922719,18.654552,51.186837,0,159.764108,0
9726,10,miss,91.133304,10.423752,51.443698,0,153.000754,0
9726,10,miss,90.323988,9.780738,50.936896,0,151.041622,0
9726,10,miss,92.381777,14.832819,52.014132,0,159.228728,0
9726,10,miss,73.000345,15.154533,50.767108,0,138.921986,0
9726,10,miss,83.067776,9.89495,51.616527,0,144.579253,0
9726,10,miss,87.76913,11.440379,51.076521,0,150.28603,0
9726,10,miss,89.052615,10.624603,51.035038,0,150.712256,0
9726,10,miss,91.231822,10.852465,51.969026,0,154.053313,0
9726,10,miss,89.366655,10.125234,51.056966,0,150.548855,0
9726,10,miss,91.080694,15.01047,51.303753,0,157.394917,0
9726,10,miss,88.888713,9.733421,51.249999,0,149.872133,0
9726,10,miss,88.764115,10.422762,50.768848,0,149.955725,0
9726,10,miss,100.541381,10.626873,63.032362,0,174.200616,0
9726,10,miss,90.300775,16.957222,51.441425,0,158.69942200000003,0
9726,10,miss,90.030913,11.40098,52.527205,0,153.95909799999998,0
9726,10,miss,99.132617,7.660918,55.233318,0,162.026853,0
9726,10,miss,86.465955,13.273345,50.796195,0,150.535495,0
9726,10,miss,87.8508,9.641366,50.794183,0,148.286349,0
9726,10,miss,88.768539,18.39597,51.556532,0,158.721041,0
9726,10,miss,88.003746,10.476609,51.785704,0,150.266059,0
9726,10,miss,92.559866,9.544389,55.304759,0,157.409014,0
9726,10,miss,88.292038,10.494583,51.755039,0,150.54166,0
9726,10,miss,88.87637,18.945967,51.997683,0,159.82002,0
9726,10,miss,87.698418,15.654662,51.040347,0,154.393427,0
9726,10,miss,88.83043,9.823211,52.075169,0,150.72881,0
9726,10,miss,88.622488,18.842148,52.051718,0,159.516354,0
9726,10,miss,88.404384,9.482441,52.57018,0,150.45700499999998,0
9726,10,miss,88.897171,13.832375,51.897315,0,154.62686100000002,0
9726,10,miss,89.496662,9.331236,52.417121,0,151.245019,0
9726,10,miss,91.629247,16.593161,55.340518,0,163.562926,0
9726,10,miss,88.306555,11.090709,51.377776,0,150.77504,0
9726,10,miss,87.513485,10.414205,53.187367,0,151.115057,0
9726,10,miss,86.890492,18.414654,52.238368,0,157.543514,0
9726,10,miss,87.886282,16.38045,51.7659,0,156.03263199999998,0
9726,10,miss,95.385069,10.851011,59.215532,0,165.451612,0
9726,10,miss,81.320954,11.6376,52.207107,0,145.165661,0
9726,10,miss,92.498561,9.692228,51.840808,0,154.031597,0
9726,10,miss,90.175276,9.987554,51.841254,0,152.00408399999998,0
9726,10,miss,91.356506,9.483101,52.605123,0,153.44473,0
9726,10,miss,90.193614,11.714263,51.891206,0,153.799083,0
9726,10,miss,87.645051,9.78357,51.169892,0,148.598513,0
9726,10,miss,88.409882,18.111538,52.197108,0,158.718528,0
9726,10,miss,88.716214,10.271923,51.857024,0,150.845161,0
9726,10,miss,88.08521,9.537306,52.51141,0,150.133926,0
9726,10,miss,86.893619,13.406682,51.394222,0,151.694523,0
9726,10,miss,88.447811,9.783715,51.221684,0,149.45321,0
9726,10,miss,89.476939,9.732948,51.35196,0,150.561847,0
9726,10,miss,92.114314,15.008298,52.255377,0,159.377989,0
9726,10,miss,90.466186,9.305413,52.880653,0,152.652252,0
9726,10,miss,90.431198,15.047274,52.028675,0,157.50714699999997,0
9726,10,miss,90.742068,9.516621,53.608364,0,153.867053,0
9726,10,miss,93.648138,17.672431,52.864401,0,164.18497000000002,0
9726,10,miss,93.497087,10.06755,53.705345,0,157.269982,0
9726,10,miss,89.96531,15.560025,51.723362,0,157.248697,0
9726,10,miss,87.8097,16.69808,51.91597,0,156.42375,0
9726,10,miss,87.750011,17.236734,52.545709,0,157.532454,0
9726,10,miss,99.727281,10.576023,52.599341,0,162.902645,0
9726,10,miss,75.40541,7.347492,54.374402,0,137.127304,0
9726,10,miss,81.934069,18.334197,52.329734,0,152.598,0
9726,10,miss,88.284112,16.604938,53.045879,0,157.934929,0
9726,10,miss,87.316799,13.926885,52.152256,0,153.39594,0
9726,10,miss,87.652795,20.647638,52.476525,0,160.776958,0
9726,10,miss,84.461912,14.675759,53.59183,0,152.729501,0
9726,10,miss,85.565259,14.871036,52.49619,0,152.93248499999999,0
9726,10,miss,86.241425,13.577133,52.030314,0,151.848872,0
9726,10,miss,87.602907,9.874171,52.826049,0,150.30312700000002,0
9726,10,miss,90.491737,9.850542,55.416806,0,155.759085,0
9726,11,miss,95.847938,18.733329,57.410995,0,171.99226199999998,0
9726,11,miss,97.82311,19.075816,60.279539,0,177.17846500000002,0
9726,11,miss,94.139418,16.321877,57.156153,0,167.61744800000002,0
9726,11,miss,93.751868,18.777867,56.144913,0,168.674648,0
9726,11,miss,93.783181,12.759545,57.08841,0,163.631136,0
9726,11,miss,95.672936,15.148697,57.991003,0,168.812636,0
9726,11,miss,96.81407,19.049187,58.523926,0,174.387183,0
9726,11,miss,95.05885,9.692335,57.615708,0,162.366893,0
9726,11,miss,94.853197,10.93813,57.05088,0,162.84220699999997,0
9726,11,miss,113.114651,10.324178,75.300725,0,198.739554,0
9726,12,miss,107.863646,15.661713,67.481703,0,191.00706200000002,0
9726,12,miss,100.386257,20.237231,61.029487,0,181.652975,0
9726,12,miss,103.357826,11.302971,63.10401,0,177.76480700000002,0
9726,12,miss,103.443797,18.663288,62.963297,0,185.070382,0
9726,12,miss,99.928946,10.940963,60.487636,0,171.35754500000002,0
9726,12,miss,104.304888,17.59161,64.35244,0,186.248938,0
9726,12,miss,102.545967,13.350552,62.559666,0,178.456185,0
9726,12,miss,114.358322,11.273857,73.063651,0,198.69583,0
9726,12,miss,102.491566,11.553431,61.6753,0,175.72029700000002,0
9726,12,miss,100.923459,10.271863,61.004109,0,172.199431,0
9726,12,miss,102.392399,17.373424,61.90078,0,181.666603,0
9726,12,miss,101.804566,20.846102,62.037725,0,184.688393,0
9726,12,miss,101.859595,13.820453,62.553579,0,178.233627,0
9726,12,miss,109.330291,11.047288,61.011254,0,181.388833,0
9726,12,miss,101.774468,32.644486,61.705107,0,196.12406099999998,0
9726,12,miss,100.953116,11.024286,60.365337,0,172.342739,0
9726,12,miss,101.383995,22.968998,61.158941,0,185.511934,0
9726,12,miss,102.386724,9.707039,62.75068,0,174.844443,0
9726,12,miss,100.166592,10.920228,60.769101,0,171.855921,0
9726,12,miss,102.41615,17.511907,62.715972,0,182.644029,0
9726,12,miss,101.221693,15.871924,62.767378,0,179.860995,0
9726,12,miss,99.780826,10.116254,61.834433,0,171.731513,0
9726,12,miss,99.141988,18.815569,61.080715,0,179.038272,0
9726,12,miss,104.991408,16.033453,62.433501,0,183.45836200000002,0
9726,12,miss,101.861132,9.505586,62.032134,0,173.39885199999998,0
9726,12,miss,101.266169,9.253167,61.249121,0,171.768457,0
9726,12,miss,101.391041,9.465859,61.641951,0,172.498851,0
9726,12,miss,100.186866,10.608546,60.871439,0,171.666851,0
9726,12,miss,100.244365,9.496373,60.837874,0,170.57861200000002,0
9726,12,miss,101.097943,9.804315,61.705463,0,172.607721,0
9726,12,miss,100.418665,14.467522,60.825645,0,175.71183200000002,0
9726,12,miss,99.411805,9.937972,60.298292,0,169.648069,0
9726,12,miss,100.69381,11.437033,60.356576,0,172.487419,0
9726,12,miss,99.647885,19.451923,60.383011,0,179.482819,0
9726,12,miss,102.57628,22.168132,62.87752,0,187.621932,0
9726,12,miss,101.394495,9.134896,61.837181,0,172.36657200000002,0
9726,12,miss,101.533584,10.143902,62.329128,0,174.006614,0
9726,12,miss,104.726212,9.284582,63.499594,0,177.510388,0
9726,12,miss,100.575987,10.317226,60.634519,0,171.52773200000001,0
9726,12,miss,101.352435,9.215388,61.116471,0,171.684294,0
9726,12,miss,104.315173,10.617696,62.146216,0,177.07908500000002,0
9726,12,miss,112.978302,17.865348,61.550495,0,192.39414499999998,0
9726,12,miss,190.23646,12.847712,61.514025,0,264.59819699999997,0
9726,12,miss,103.444218,9.436746,61.379182,0,174.26014600000002,0
9726,12,miss,100.70282,9.757895,61.366108,0,171.826823,0
