Querier,Cache log
Querier,Cache log
Querier,Cache log
8830,miss
2102,miss
23952,miss
15814,updation
13471,updation
29372,updation
11282,miss
34039,miss
32818,miss
8389,updation
20532,miss
9178,miss
15814,regenerate
13661,updation
28490,updation
6650,updation
1081,updation
27309,miss
16607,updation
28335,miss
4331,miss
14930,miss
12499,updation
33733,miss
803,hit
31086,updation
34410,miss
28490,updation
14629,updation
31943,miss
6556,updation
11135,miss
14246,updation
28194,updation
5566,updation
10287,miss
1085,updation
28020,miss
3718,miss
26366,updation
6367,miss
1408,miss
29156,regenerate
13708,miss
10054,miss
2561,updation
29072,updation
33011,miss
35302,updation
30707,updation
10285,updation
28393,updation
4178,regenerate
9178,updation
14515,updation
27259,miss
299,miss
5997,updation
32083,miss
14601,updation
8010,updation
18131,updation
28393,updation
5124,updation
21741,miss
7880,updation
29360,updation
1267,miss
1351,updation
14312,updation
35302,regenerate
16701,miss
35546,miss
12141,miss
30088,updation
19421,miss
580,miss
23907,updation
30414,miss
2108,miss
11135,hit
18784,miss
26265,miss
32913,hit
12479,miss
27323,updation
7327,miss
15365,updation
22735,miss
19101,miss
29372,updation
35546,hit
31943,hit
10479,updation
12874,updation
19963,miss
17064,hit
19345,updation
6318,miss
28513,miss
29540,miss
27830,miss
22282,miss
14996,miss
26171,miss
26371,updation
22335,updation
29826,updation
19744,updation
5131,miss
12487,updation
31086,updation
13409,updation
20011,updation
4141,updation
16622,updation
12487,regenerate
14068,miss
13661,updation
29826,regenerate
453,updation
19744,regenerate
19392,miss
2836,updation
15354,miss
34679,updation
30117,updation
22549,updation
9868,miss
31303,miss
13138,updation
29864,updation
11135,updation
34084,miss
20532,updation
17196,updation
4167,miss
22735,updation
28393,updation
23907,updation
31943,hit
6415,miss
34679,updation
25811,miss
2124,miss
10285,updation
19744,regenerate
36348,miss
30720,updation
1581,updation
30117,updation
14930,updation
22235,updation
20667,miss
16491,updation
35796,updation
34618,miss
11374,updation
16749,updation
13661,updation
32083,updation
16491,regenerate
25223,updation
5674,miss
4178,updation
2124,hit
14068,updation
16142,miss
30350,updation
17196,regenerate
16143,miss
1351,updation
23791,miss
299,updation
16360,updation
13073,updation
8620,miss
20845,updation
11660,miss
5566,updation
35756,miss
30088,updation
13024,hit
27259,updation
16143,updation
15354,updation
35470,miss
36373,miss
26697,miss
35796,updation
19368,updation
5704,miss
26171,updation
32741,miss
28194,updation
31408,updation
22735,updation
5997,updation
34058,miss
16749,updation
1408,updation
6096,updation
5997,updation
17196,updation
20532,updation
4465,updation
20532,regenerate
10283,regenerate
8830,updation
25811,regenerate
10054,updation
12840,miss
18654,miss
18654,hit
33728,updation
26475,updation
11043,miss
4494,miss
9522,updation
18852,updation
16491,updation
5833,miss
25357,updation
29360,updation
24200,miss
21475,updation
19345,updation
19684,updation
9939,updation
5618,updation
29514,updation
13409,updation
15354,updation
35397,updation
1081,updation
8010,regenerate
16920,updation
35240,updation
5706,updation
5833,updation
428,updation
26371,updation
2045,updation
13512,miss
23416,updation
11043,regenerate
299,updation
4095,updation
1040,miss
3100,updation
9163,updation
28278,miss
6979,miss
428,regenerate
27323,updation
27046,miss
10490,updation
299,regenerate
16071,miss
11595,updation
1995,updation
11835,updation
13797,miss
12479,updation
12387,updation
18852,regenerate
28247,miss
20532,updation
35689,miss
14312,updation
17621,miss
1766,miss
26371,updation
13661,updation
1545,updation
32913,hit
29936,miss
13512,updation
34912,updation
12148,updation
28020,updation
34568,updation
15814,updation
18575,miss
1040,updation
1704,updation
12813,miss
18648,miss
8620,updation
496,updation
18852,updation
9726,miss
30117,updation
29372,updation
10479,updation
13471,updation
4889,miss
1267,updation
5566,updation
31102,miss
11595,updation
1267,regenerate
19924,updation
18530,updation
22979,miss
8389,updation
23952,updation
9522,updation
7310,miss
13512,updation
17467,updation
34342,updation
30088,updation
28393,updation
31264,miss
34290,updation
4178,updation
7327,updation
5566,updation
5566,regenerate
17956,miss
11858,miss
34618,updation
16701,updation
10479,updation
35397,updation
30134,updation
29987,updation
13073,updation
28836,updation
19963,updation
6533,miss
19101,updation
30720,updation
23952,regenerate
16142,miss
11135,updation
14811,miss
31418,updation
31408,updation
27259,updation
6979,updation
13353,updation
13748,updation
15230,updation
34772,miss
13824,updation
25811,updation
1995,updation
31102,updation
10455,miss
1581,updation
35546,updation
364,miss
12840,updation
36401,updation
3476,updation
6096,updation
29936,updation
35689,updation
13819,miss
8620,updation
453,updation
30250,updation
31086,updation
6626,updation
33418,miss
32913,hit
30743,updation
14312,updation
803,updation
5566,updation
30736,miss
7016,updation
8197,miss
36401,updation
5654,miss
34290,updation
6415,updation
17467,updation
12873,miss
9178,updation
15538,miss
16692,miss
23400,hit
25357,updation
12387,updation
24200,updation
24200,regenerate
11135,updation
5654,updation
22305,miss
28335,updation
22979,updation
5394,miss
7069,miss
26994,updation
10479,regenerate
13944,updation
34161,updation
1408,regenerate
27830,updation
22979,updation
12141,updation
1351,updation
5692,updation
23540,updation
28114,updation
23791,updation
11374,updation
26475,updation
803,regenerate
4465,updation
3476,regenerate
25811,regenerate
1023,updation
14811,hit
33418,updation
3718,updation
22549,updation
32634,updation
7208,miss
2836,updation
5997,updation
7366,updation
27309,updation
17196,updation
4178,miss
3914,miss
36254,updation
22282,updation
27309,regenerate
12054,miss
13073,updation
9476,miss
7327,updation
7432,miss
6979,updation
34772,updation
16920,updation
3328,miss
12487,updation
5997,regenerate
25113,miss
5704,updation
5833,updation
5674,updation
36254,regenerate
4095,updation
34647,updation
34280,miss
30414,updation
31102,updation
34772,updation
1912,miss
3756,updation
20995,updation
8389,updation
11858,updation
20718,miss
4331,updation
13409,updation
4465,updation
2102,updation
30088,updation
15365,regenerate
30088,regenerate
4141,updation
1085,updation
4889,updation
33850,updation
15230,updation
34380,miss
14525,miss
299,updation
16662,updation
17798,updation
2124,updation
17064,updation
9522,miss
25113,updation
177,miss
19719,miss
17798,regenerate
10479,hit
1160,miss
6650,updation
13819,updation
14930,updation
29987,updation
10455,updation
6318,updation
19782,miss
22335,miss
4889,updation
36371,updation
34039,updation
18648,updation
34380,updation
3680,updation
30707,updation
26710,updation
36371,regenerate
17064,regenerate
26994,updation
24125,miss
21396,updation
31264,updation
29540,updation
14068,updation
23540,updation
27259,updation
26555,miss
28247,updation
19345,updation
14601,updation
5131,updation
1023,updation
36373,updation
28878,miss
15574,updation
14930,updation
31418,updation
16771,miss
23969,miss
6824,updation
13353,regenerate
26265,updation
12840,updation
24200,updation
30311,miss
31943,updation
11315,miss
22335,updation
26555,updation
33733,updation
8830,updation
2045,updation
32634,updation
26710,updation
30720,miss
17778,miss
31943,regenerate
6029,updation
19719,updation
7880,updation
34161,updation
12108,miss
1581,updation
12874,updation
11043,updation
21773,updation
26648,miss
19782,updation
33850,updation
23969,regenerate
26371,updation
25956,miss
32888,updation
15814,updation
4889,updation
12479,updation
12873,updation
30250,updation
30720,updation
4095,updation
35240,miss
21475,updation
2836,updation
27323,updation
31408,miss
3822,miss
20845,updation
1408,updation
29826,miss
13748,updation
20011,updation
28335,updation
16228,updation
6650,updation
20006,miss
29936,updation
19345,updation
12054,updation
3756,regenerate
8197,updation
17798,updation
22305,updation
34397,miss
33418,updation
496,updation
26171,updation
13073,updation
33418,regenerate
13073,regenerate
17196,updation
10479,updation
35796,updation
30134,updation
28194,updation
13748,updation
20718,updation
1023,updation
35689,updation
364,updation
25113,updation
19345,regenerate
14451,updation
1081,updation
14515,updation
4331,updation
27046,updation
14068,updation
18648,updation
18784,updation
1351,updation
28836,miss
26171,regenerate
1023,regenerate
29596,miss
18648,regenerate
23203,miss
7598,updation
7598,regenerate
19744,miss
7310,updation
3476,updation
19345,updation
15354,updation
10283,updation
9746,miss
20718,regenerate
31086,miss
23519,updation
19392,updation
34568,updation
35796,updation
13748,updation
4465,updation
16948,updation
1408,updation
26366,updation
20667,updation
1040,updation
27323,updation
33733,updation
29699,miss
580,updation
19345,updation
28194,regenerate
31264,updation
14996,updation
580,regenerate
30414,updation
26697,updation
6318,updation
24125,updation
5766,miss
26371,updation
7366,updation
2427,miss
4141,updation
6029,updation
5997,updation
18530,updation
12479,regenerate
33011,updation
8071,miss
32634,updation
29864,miss
6096,miss
23540,regenerate
26371,regenerate
11629,miss
5394,updation
19719,regenerate
2561,miss
10285,miss
803,updation
35397,updation
33850,updation
2836,updation
30707,updation
721,miss
28393,updation
26697,updation
33971,updation
34568,updation
15574,updation
30720,updation
27323,updation
11374,updation
28490,updation
19345,updation
1160,updation
15011,miss
1160,regenerate
21475,updation
35397,updation
17196,updation
9746,updation
29514,updation
34280,updation
31086,updation
19719,hit
35244,miss
6650,updation
26697,updation
14811,updation
16692,updation
22019,updation
16071,updation
6650,updation
9939,updation
11660,updation
18530,updation
5394,updation
803,regenerate
28335,updation
11043,updation
8881,miss
36254,updation
18648,hit
2045,updation
12487,updation
177,updation
1766,updation
36241,miss
28836,updation
8389,updation
12499,miss
7366,updation
6516,miss
4095,updation
32069,miss
29372,miss
19991,miss
22282,updation
17621,updation
24061,miss
4178,updation
34647,updation
29864,updation
29668,miss
17621,updation
30250,updation
34912,updation
18648,hit
13471,updation
14451,updation
19991,hit
9868,updation
16607,miss
4178,regenerate
11629,hit
4095,updation
1408,regenerate
8830,updation
721,updation
35470,updation
29936,updation
22335,updation
15354,updation
25956,updation
8620,updation
17290,miss
1081,updation
16491,miss
721,updation
22979,updation
14312,updation
35836,miss
22549,updation
26366,updation
14601,updation
16228,updation
14068,updation
5833,updation
1545,miss
33850,updation
13824,updation
24125,updation
29936,updation
16662,updation
12487,updation
32818,updation
33733,updation
34342,miss
31264,updation
30414,regenerate
29864,updation
28247,updation
9674,miss
12054,updation
31943,updation
5833,updation
12054,regenerate
23400,updation
10283,regenerate
6318,regenerate
2561,updation
18654,updation
28878,updation
29360,updation
2108,updation
3914,updation
21345,miss
9178,updation
9178,regenerate
26994,updation
5124,updation
6516,hit
21396,updation
32913,updation
15538,miss
26710,updation
19719,hit
14601,updation
14811,regenerate
17621,updation
11221,miss
12499,updation
27302,miss
31102,updation
1766,updation
34039,updation
1351,updation
13409,updation
36371,updation
32741,updation
3980,miss
17621,updation
7069,updation
36373,updation
32816,updation
32816,regenerate
5566,miss
17064,updation
14525,updation
8881,updation
28335,updation
3100,updation
8830,updation
35240,updation
29156,miss
6650,updation
1408,regenerate
18306,miss
22735,updation
9823,miss
1408,regenerate
7310,updation
34410,updation
33728,miss
17290,regenerate
17290,regenerate
13797,updation
32083,updation
11660,updation
33850,updation
4494,updation
6415,updation
31342,miss
17196,updation
25357,updation
9375,miss
30743,updation
35836,updation
1267,updation
26366,updation
28490,updation
33971,updation
32603,miss
33418,updation
23519,updation
2427,updation
580,updation
34618,updation
13024,miss
29668,updation
17956,updation
18306,updation
26648,updation
13661,miss
15230,updation
8620,updation
4095,updation
19963,updation
7432,updation
26648,regenerate
12148,updation
16692,updation
27259,updation
5654,updation
16948,updation
29360,updation
34084,updation
16948,regenerate
36371,updation
6626,miss
1085,updation
25113,updation
2857,miss
7208,updation
16377,miss
26710,updation
7208,regenerate
4331,updation
11221,updation
29540,updation
14246,updation
27309,updation
18852,miss
28114,updation
1040,updation
30077,miss
20006,updation
21345,updation
19368,miss
6650,updation
34039,updation
13512,updation
4889,updation
16692,regenerate
30117,miss
2045,updation
15088,miss
23400,regenerate
35546,updation
27830,updation
16377,hit
10287,updation
31086,updation
28878,updation
25956,updation
18654,updation
13572,miss
6516,hit
19991,updation
22979,updation
21396,updation
11835,miss
1267,updation
12387,updation
7327,updation
22235,miss
12148,updation
33971,updation
19991,regenerate
19101,updation
13797,regenerate
23203,updation
10479,updation
19744,updation
26994,updation
5674,updation
28020,updation
14451,updation
11660,updation
29072,miss
20006,updation
24125,updation
31408,updation
4465,updation
11043,updation
8830,updation
30134,updation
29936,updation
34342,updation
35397,updation
32634,updation
26171,updation
19392,updation
34084,updation
16692,hit
15365,updation
35244,updation
30134,regenerate
31342,updation
17290,updation
177,updation
23907,miss
8071,updation
17290,regenerate
25811,updation
11858,updation
15574,updation
30707,updation
14996,updation
29072,hit
32816,updation
24514,miss
1160,updation
23416,miss
19782,updation
16622,miss
20011,updation
9522,updation
22549,updation
13471,updation
14601,updation
5379,miss
20845,updation
14515,updation
23907,updation
33011,updation
19963,updation
19421,updation
16360,miss
35756,updation
7310,updation
1455,miss
30414,updation
6096,updation
8620,updation
34618,updation
20006,updation
6318,updation
29596,updation
16701,miss
18784,updation
34039,updation
5124,updation
34039,regenerate
20011,updation
21345,updation
23952,miss
6533,updation
6516,hit
26265,updation
34039,hit
12387,updation
20667,updation
26171,updation
6516,hit
35546,updation
33049,miss
6415,updation
27302,updation
1912,updation
34280,updation
14811,updation
6318,regenerate
34280,regenerate
27309,updation
32774,miss
30350,miss
12813,updation
20006,updation
6318,regenerate
14601,updation
23907,updation
27259,updation
13471,updation
12487,updation
29514,updation
12479,updation
30350,hit
18306,updation
7208,updation
1023,updation
25223,miss
8197,updation
29596,regenerate
5131,updation
15011,updation
9476,updation
6096,updation
32603,updation
1085,updation
6979,updation
26096,miss
5997,updation
34342,updation
18306,updation
23203,updation
11135,updation
453,miss
19744,updation
11282,miss
6626,updation
15354,updation
19101,updation
16692,updation
19744,regenerate
17798,updation
27046,updation
34568,updation
27830,updation
14813,miss
5674,updation
31102,updation
30350,updation
27309,updation
32888,updation
7327,updation
11835,updation
23203,regenerate
36371,updation
30350,regenerate
24514,updation
28153,miss
364,updation
23400,hit
23203,hit
32774,hit
29360,updation
29156,updation
18784,updation
21345,updation
20532,miss
32774,hit
1408,updation
9476,updation
9522,updation
17196,updation
27309,updation
11282,hit
30088,updation
35244,updation
28247,updation
299,updation
30720,updation
19963,updation
23791,updation
16662,updation
16142,miss
7598,updation
1351,updation
23519,updation
32069,updation
29864,updation
9674,updation
2045,updation
4331,updation
17798,updation
17467,miss
5379,updation
14451,updation
34568,updation
428,miss
23203,updation
9939,updation
9476,updation
4178,updation
5997,updation
3680,updation
428,hit
28393,updation
15011,updation
17467,updation
23371,miss
13138,miss
15088,updation
19345,updation
1912,updation
428,hit
9726,miss
13708,miss
26718,miss
10455,updation
33049,updation
19924,miss
5394,updation
7016,miss
35244,updation
13748,updation
14629,miss
5997,updation
26697,updation
16607,updation
25811,regenerate
26484,miss
32774,updation
4494,updation
1160,updation
29699,updation
30696,miss
580,updation
16228,updation
4178,regenerate
26718,hit
13748,regenerate
14811,updation
16228,regenerate
1455,updation
8620,updation
7327,updation
1040,updation
4465,updation
27046,updation
14246,updation
6318,regenerate
27323,updation
19345,regenerate
28490,updation
6096,updation
14813,updation
33971,updation
30250,updation
9746,updation
4095,updation
21741,miss
17956,updation
4465,updation
8389,updation
27830,updation
22764,miss
15814,updation
18648,updation
31102,updation
28194,updation
26475,updation
5706,miss
16607,updation
16143,miss
30077,updation
17798,updation
16360,hit
21345,updation
16228,regenerate
24388,miss
30077,regenerate
9674,regenerate
5833,updation
5692,miss
23540,miss
16622,updation
15486,miss
26697,updation
31943,updation
35756,updation
20239,miss
1040,updation
6979,updation
6556,miss
34161,miss
1085,updation
803,updation
9746,updation
1912,updation
12387,updation
35796,updation
4331,updation
5766,updation
34161,hit
34380,updation
15088,updation
11629,updation
18784,updation
19345,updation
15574,updation
6626,updation
28153,updation
28247,regenerate
12499,updation
8071,updation
16662,updation
2857,updation
15088,regenerate
32741,updation
6096,updation
3756,updation
30077,updation
12487,updation
19782,updation
16360,hit
17798,regenerate
30311,updation
1351,regenerate
8830,updation
16749,miss
11835,updation
34772,updation
17196,updation
23400,hit
13824,miss
10490,miss
25357,updation
33049,updation
23371,updation
29987,miss
12775,miss
23907,updation
11374,miss
1912,updation
18131,miss
31943,regenerate
35756,updation
19345,updation
34912,miss
32069,updation
8010,miss
15088,updation
7310,updation
31102,updation
31863,miss
31418,miss
30350,updation
20718,updation
5692,updation
