Querier,Cache log,Time,Querier,Cache log,Time,Querier,Cache log,Time,12487,miss,0
17196,miss,0
32603,miss,0
31408,miss,0
25811,hit,1
13797,updation,PT0.026422955S
30117,miss,0
9189,miss,0
32818,miss,0
9189,updation,PT0.016318832S
27259,miss,0
18648,updation,PT0.042180163S
22335,miss,0
33728,miss,0
30088,miss,0
34058,updation,PT0.031037714S
16692,miss,0
31086,updation,PT0.02110518S
1160,updation,PT0.024683571S
10455,miss,0
9522,miss,0
7327,updation,PT0.060210677S
25811,hit,1
11135,miss,0
26371,updation,PT0.048384512S
25113,miss,0
19368,updation,PT0.020051943S
3718,miss,0
1581,miss,0
2102,miss,0
20239,updation,PT0.035758459S
25811,hit,1
4095,miss,0
35546,miss,0
14996,miss,0
11660,updation,PT0.041399203S
35240,miss,0
33850,miss,0
2124,miss,0
1023,updation,PT0.026507193S
19924,miss,0
14601,miss,0
15538,miss,0
7016,updation,PT0.026931013S
17064,miss,0
23952,miss,0
30720,updation,PT0.020491853S
34161,miss,0
7598,miss,0
26475,miss,0
21741,miss,0
29987,updation,PT0.023360307S
3328,miss,0
32779,miss,0
25113,updation,PT0.016447086S
20239,regenerate,PT0.077329051S
2561,miss,0
22979,updation,PT0.04993558S
18575,miss,0
18852,miss,0
31303,updation,PT0.024197397S
14930,miss,0
13073,miss,0
1160,updation,PT0.042421764S
17225,miss,0
29699,miss,0
16692,updation,PT0.059181968S
7327,updation,PT0.050322793S
16607,miss,0
10287,miss,0
36254,miss,0
5352,updation,PT0.036058979S
36241,updation,PT0.014507991S
19924,updation,PT0.014554669S
9189,updation,PT0.029644127S
24514,miss,0
26648,miss,0
33733,miss,0
15538,updation,PT0.099482068S
18131,updation,PT0.032481136S
5704,miss,0
29514,updation,PT0.021407374S
17956,miss,0
22979,updation,PT0.07238197S
9868,miss,0
1351,miss,0
10287,hit,1
12874,updation,PT0.064892703S
13824,updation,PT0.022269372S
11221,miss,0
34397,updation,PT0.06663383S
14515,miss,0
1995,miss,0
6533,miss,0
32069,miss,0
16505,updation,PT0.047141977S
3328,hit,1
9375,updation,PT0.057916655S
20718,updation,PT0.147403011S
15486,updation,PT0.037074715S
22735,miss,0
20667,miss,0
19924,updation,PT0.017622728S
13512,updation,PT0.0408032S
28393,updation,PT0.029424493S
33418,miss,0
8830,miss,0
3680,miss,0
33733,updation,PT0.013836327S
10285,miss,0
9189,updation,PT0.045040298S
11595,miss,0
24514,hit,1
10283,miss,0
23540,miss,0
30696,miss,0
26371,updation,PT0.05543858S
12813,miss,0
24514,updation,PT0.061692375S
29936,miss,0
1545,miss,0
1040,updation,PT0.03806311S
18784,miss,0
12054,miss,0
35836,updation,PT0.075305383S
32774,miss,0
34772,miss,0
3980,miss,0
17196,updation,PT0.040958387S
14996,updation,PT0.019538428S
5618,miss,0
11629,miss,0
25357,miss,0
34568,miss,0
32069,updation,PT0.014601527S
17467,miss,0
12874,updation,PT0.04237517S
7208,miss,0
35397,updation,PT0.036876487S
6367,miss,0
26697,miss,0
18575,hit,1
18530,miss,0
12840,updation,PT0.038604615S
23978,hit,1
16948,miss,0
28278,miss,0
14601,updation,PT0.015574165S
10054,miss,0
4702,miss,0
33850,updation,PT0.127018159S
16701,updation,PT0.10934087S
1912,miss,0
20532,updation,PT0.079693619S
23952,updation,PT0.028677481S
1408,miss,0
29514,updation,PT0.166124421S
30736,updation,PT0.099478113S
3476,miss,0
33049,miss,0
15011,miss,0
28278,hit,1
13471,miss,0
5674,miss,0
35397,updation,PT0.048264229S
2108,updation,PT0.041383765S
4702,updation,PT0.02372041S
25113,updation,PT0.052790151S
5394,updation,PT0.012165588S
19101,updation,PT0.029947639S
18648,updation,PT0.097730648S
29260,miss,0
14312,miss,0
16771,updation,PT0.051002189S
6096,updation,PT0.172474899S
4095,updation,PT0.022314283S
35796,updation,PT0.07722379S
29864,updation,PT0.064163378S
24802,miss,0
31418,updation,PT0.113805049S
20006,updation,PT0.050262808S
7208,hit,1
11629,updation,PT0.049914555S
12813,updation,PT0.032923784S
18648,updation,PT0.15300267S
9674,updation,PT0.133787217S
20532,updation,PT0.283622218S
18852,updation,PT0.027047708S
36373,miss,0
4178,updation,PT0.031007111S
10054,updation,PT0.029595924S
2857,miss,0
16771,updation,PT0.155694716S
32634,miss,0
19782,miss,0
17621,updation,PT0.076988453S
13409,miss,0
4415,miss,0
29156,updation,PT0.074676829S
23791,hit,1
31342,miss,0
9823,miss,0
27830,updation,PT0.063263657S
28335,miss,0
3756,miss,0
1545,updation,PT0.02037859S
5124,updation,PT0.051465261S
3680,updation,PT0.016398261S
33728,updation,PT0.035878476S
17778,updation,PT0.08828098S
32069,updation,PT0.0565207S
28153,miss,0
10054,updation,PT0.061203336S
6096,updation,PT0.154914422S
29156,regenerate,PT0.142081121S
28114,miss,0
19744,miss,0
36348,miss,0
11221,updation,PT0.021376692S
17956,updation,PT0.104924144S
17956,regenerate,PT0.233201204S
18530,updation,PT0.041874498S
19782,updation,PT0.033860901S
11835,updation,PT0.068455846S
19345,miss,0
23519,miss,0
29699,updation,PT0.048292824S
6650,updation,PT0.064888357S
4178,updation,PT0.062233122S
6824,miss,0
26648,updation,PT0.019444977S
4331,updation,PT0.0491831S
26718,updation,PT0.026293737S
28490,miss,0
31086,updation,PT0.053155303S
14451,updation,PT0.068976691S
18784,updation,PT0.039564698S
34058,updation,PT0.174493248S
26371,updation,PT0.188106501S
1160,updation,PT0.087943803S
2836,updation,PT0.09421829S
5379,updation,PT0.05025578S
7802,miss,0
34342,miss,0
34912,updation,PT0.032729736S
4178,regenerate,PT0.200082016S
1995,updation,PT0.029914785S
32888,updation,PT0.070803548S
4178,updation,PT0.028171954S
13073,updation,PT0.038318247S
16607,updation,PT0.162024987S
17463,miss,0
4095,updation,PT0.030819184S
20995,miss,0
6824,updation,PT0.02638881S
14525,updation,PT0.0537068S
22019,updation,PT0.078467891S
28194,updation,PT0.039474909S
28114,updation,PT0.019859347S
34039,miss,0
5654,updation,PT0.073775668S
23519,updation,PT0.016786359S
803,miss,0
32634,updation,PT0.12602119S
34290,miss,0
25956,miss,0
7208,updation,PT0.070826282S
23907,updation,PT0.05984507S
35302,miss,0
5997,miss,0
9868,updation,PT0.033600267S
31342,hit,1
5379,updation,PT0.060378775S
9189,updation,PT0.067382366S
25811,hit,1
32913,miss,0
14515,hit,1
33418,updation,PT0.107740489S
16491,miss,0
16071,miss,0
13024,updation,PT0.013321315S
32888,updation,PT0.111475194S
8881,miss,0
29864,updation,PT0.161409044S
29072,miss,0
15538,updation,PT0.072101343S
26555,updation,PT0.080804337S
20011,miss,0
5379,updation,PT0.075437888S
16491,hit,1
15011,updation,PT0.027962633S
20995,hit,1
10479,updation,PT0.104131308S
36373,updation,PT0.051196229S
16692,updation,PT0.080509978S
31408,updation,PT0.088990871S
13797,updation,PT0.071526354S
4167,miss,0
10490,updation,PT0.206753595S
13708,miss,0
13073,updation,PT0.041863981S
18306,updation,PT0.067707146S
10054,updation,PT0.059718509S
29156,updation,PT0.065890262S
4141,updation,PT0.029772983S
31086,updation,PT0.101297005S
21741,updation,PT0.094956311S
5379,updation,PT0.08746769S
33049,updation,PT0.107650997S
29596,miss,0
34410,miss,0
23371,miss,0
30117,updation,PT0.05030145S
23540,updation,PT0.186647364S
4178,regenerate,PT0.230898164S
23371,hit,1
32818,updation,PT0.034622996S
36348,updation,PT0.066570944S
5124,updation,PT0.070324414S
5566,miss,0
10455,updation,PT0.076274574S
19421,updation,PT0.063382688S
3680,updation,PT0.057049244S
30134,miss,0
30696,updation,PT0.08416299S
7208,updation,PT0.029256463S
21475,miss,0
32913,hit,1
20995,hit,1
6626,miss,0
9939,miss,0
13944,updation,PT0.097589397S
580,updation,PT0.056458484S
16491,updation,PT0.226675101S
1081,miss,0
36348,regenerate,PT0.251164031S
32816,miss,0
29260,updation,PT0.043886792S
3914,miss,0
23540,regenerate,PT0.35709977S
26697,updation,PT0.158377795S
32910,miss,0
16505,updation,PT0.067305255S
721,miss,0
4889,miss,0
18784,updation,PT0.053401742S
2857,updation,PT0.035421588S
11315,miss,0
23791,hit,1
27046,miss,0
6626,updation,PT0.025340672S
26371,updation,PT0.060454847S
13661,miss,0
7366,hit,1
3980,updation,PT0.099415067S
580,regenerate,PT0.271996454S
14451,updation,PT0.201108958S
11383,miss,0
23540,hit,1
26994,updation,PT0.057651313S
35470,updation,PT0.083615577S
7880,miss,0
6556,updation,PT0.032555826S
2836,updation,PT0.161509721S
2124,updation,PT0.027454249S
21475,updation,PT0.073646742S
803,updation,PT0.022392368S
34772,updation,PT0.097356459S
14246,miss,0
36371,miss,0
11835,updation,PT0.1047615S
5704,updation,PT0.026293525S
13824,updation,PT0.14202908S
34280,miss,0
2836,updation,PT0.103085555S
5766,miss,0
3328,updation,PT0.049567129S
28020,miss,0
1766,miss,0
14068,miss,0
10283,hit,1
26555,updation,PT0.077307172S
5674,updation,PT0.030986387S
30736,updation,PT0.179102252S
299,miss,0
10283,hit,1
8389,miss,0
25357,updation,PT0.116983398S
35302,hit,1
34280,updation,PT0.113903908S
12499,miss,0
12499,hit,1
12499,hit,1
10490,updation,PT0.101445874S
2561,updation,PT0.182396551S
32913,hit,1
27323,miss,0
34084,miss,0
32888,updation,PT0.165152641S
1040,updation,PT0.092140909S
4167,updation,PT0.098508079S
16142,updation,PT0.094191634S
26475,updation,PT0.028107386S
30743,miss,0
32779,updation,PT0.054589853S
12141,miss,0
12148,updation,PT0.053331272S
36254,updation,PT0.112250373S
1408,updation,PT0.096936903S
24514,updation,PT0.095884078S
8071,miss,0
7016,updation,PT0.87916371S
33971,updation,PT0.064820792S
19368,updation,PT0.024210715S
17778,updation,PT0.132392102S
5766,updation,PT0.179454892S
11135,updation,PT0.041836565S
29987,updation,PT0.031207759S
16920,miss,0
1704,miss,0
34161,updation,PT0.090220551S
18654,updation,PT0.101245512S
14312,updation,PT0.154220665S
28247,miss,0
17290,miss,0
4178,updation,PT0.187231004S
13661,updation,PT0.107886008S
10479,updation,PT0.168164871S
26265,updation,PT0.081605773S
29156,updation,PT0.082042926S
29864,updation,PT0.136076344S
31943,miss,0
21475,updation,PT0.209948032S
24802,updation,PT0.048740153S
12873,updation,PT0.02863389S
35689,miss,0
17798,miss,0
5766,regenerate,PT0.435163128S
13512,updation,PT0.115542002S
12499,updation,PT0.02889487S
33971,regenerate,PT0.267992974S
32779,updation,PT0.066105655S
7432,updation,PT0.067631492S
4889,updation,PT0.043030841S
31102,miss,0
17621,updation,PT0.297783431S
6096,updation,PT0.225560476S
34058,updation,PT0.092989104S
12054,updation,PT0.047150523S
24125,miss,0
26697,updation,PT0.207953034S
19392,miss,0
13024,updation,PT0.017945159S
26171,updation,PT0.139367554S
16771,updation,PT0.112788329S
26718,updation,PT0.05205936S
15088,miss,0
30696,updation,PT0.031059563S
22235,miss,0
18306,updation,PT0.148062378S
34410,updation,PT0.046702107S
12813,updation,PT0.045291738S
12874,updation,PT0.109292263S
20239,updation,PT0.066179076S
35689,updation,PT0.025422754S
32818,updation,PT0.093203725S
35397,updation,PT0.079661253S
1085,miss,0
25357,updation,PT0.15739402S
32816,updation,PT0.019279637S
4494,updation,PT0.055092974S
12874,regenerate,PT0.380476278S
14629,miss,0
29987,updation,PT0.11327131S
20667,updation,PT0.046263206S
6096,regenerate,PT0.908295871S
7802,updation,PT0.107039345S
34084,updation,PT0.048921466S
6533,updation,PT0.039314891S
4465,miss,0
12479,miss,0
1160,updation,PT0.152110073S
26096,miss,0
12141,updation,PT0.091213073S
5131,miss,0
34618,updation,PT0.164298863S
26994,updation,PT0.190974309S
20011,updation,PT0.039854927S
13708,updation,PT0.126420664S
14515,updation,PT0.02741664S
20011,regenerate,PT0.193617243S
29260,updation,PT0.079382967S
11135,updation,PT0.082350486S
11374,updation,PT0.056617693S
19345,updation,PT0.027397613S
11221,updation,PT0.065034172S
1267,updation,PT0.137113869S
6516,miss,0
10287,updation,PT0.03254821S
13471,updation,PT0.071005364S
17467,updation,PT0.055650279S
35836,updation,PT0.159851231S
4702,updation,PT0.555322189S
18654,updation,PT0.258631751S
7310,miss,0
18648,updation,PT0.320282014S
23952,updation,PT0.055039452S
18530,updation,PT0.017319128S
32910,updation,PT0.020843075S
11858,miss,0
36348,updation,PT0.139917676S
11835,updation,PT0.225268652S
18306,updation,PT0.10176301S
19368,regenerate,PT0.126348425S
7366,updation,PT0.026135531S
18784,updation,PT0.068613658S
20532,updation,PT0.225137504S
31086,updation,PT0.153447188S
7310,updation,PT0.145856898S
24200,miss,0
19368,hit,1
1023,updation,PT0.055580722S
19744,updation,PT0.036703611S
1912,updation,PT0.109597585S
22735,updation,PT0.043987591S
11315,updation,PT0.035281586S
1455,updation,PT0.129920082S
17064,updation,PT0.035843457S
16948,updation,PT0.142644967S
19963,miss,0
6533,updation,PT0.055880652S
21741,updation,PT0.189623594S
20995,hit,1
2108,updation,PT0.064768671S
428,updation,PT0.026795826S
26648,updation,PT0.097483903S
11383,updation,PT0.038223465S
5379,updation,PT0.093428665S
5394,updation,PT0.043137008S
18131,updation,PT0.199966497S
20845,miss,0
10054,updation,PT0.083817256S
24200,hit,1
8881,updation,PT0.034979338S
15538,updation,PT0.107478143S
7208,updation,PT0.089706193S
16228,miss,0
14813,miss,0
30696,updation,PT0.035704233S
26718,updation,PT0.156430176S
6318,miss,0
31086,updation,PT0.141881889S
23519,updation,PT0.054203893S
13512,updation,PT0.145261023S
32774,updation,PT0.105495528S
18852,updation,PT0.032155574S
33733,updation,PT0.165186058S
26648,updation,PT0.114360489S
34290,updation,PT0.031914389S
34290,regenerate,PT0.343077968S
17225,updation,PT0.126806724S
7208,regenerate,PT0.219143647S
11282,miss,0
23400,miss,0
24125,hit,1
11383,updation,PT0.063425863S
9939,updation,PT0.056732549S
16701,updation,PT0.210493845S
31102,updation,PT0.092816639S
15538,updation,PT0.186962172S
3822,updation,PT0.151738598S
33850,updation,PT0.10269977S
28836,miss,0
428,updation,PT0.021942343S
35689,updation,PT0.029791355S
27046,updation,PT0.194931641S
31303,updation,PT0.059135913S
4889,updation,PT0.044591012S
15486,updation,PT0.275509994S
11629,updation,PT0.0555771S
20718,updation,PT0.269992685S
10455,updation,PT0.157685712S
16377,miss,0
25956,updation,PT0.040564631S
36371,updation,PT0.033123123S
36348,updation,PT0.238757518S
13661,updation,PT0.121439303S
12873,updation,PT0.044050692S
1040,updation,PT0.150205895S
27302,updation,PT0.14908608S
32083,miss,0
1351,updation,PT0.04898917S
26171,updation,PT0.14263693S
1912,updation,PT0.047707014S
29072,updation,PT0.04775375S
31102,updation,PT0.056449106S
30311,updation,PT0.202987578S
28393,updation,PT0.122951387S
5566,updation,PT0.045760569S
28490,updation,PT0.073562457S
7310,updation,PT0.140510895S
16491,updation,PT0.56808747S
14525,updation,PT0.209233576S
9163,miss,0
6533,updation,PT0.196685229S
31408,updation,PT0.130827949S
15486,regenerate,PT0.903099866S
30134,updation,PT0.036664767S
27323,updation,PT0.101273452S
28247,hit,1
22305,updation,PT0.276636831S
9178,miss,0
17467,updation,PT0.188640592S
28278,updation,PT0.197990162S
32741,miss,0
1351,regenerate,PT0.277590726S
4178,regenerate,PT0.850992871S
29540,miss,0
36241,updation,PT0.094984832S
5131,updation,PT0.028852503S
34084,updation,PT0.19962326S
15088,updation,PT0.134764088S
13353,miss,0
28490,updation,PT0.20901551S
13661,updation,PT0.098153208S
31943,hit,1
5394,updation,PT0.111583321S
2102,updation,PT0.09589486S
10287,updation,PT0.063583264S
27259,updation,PT0.034579753S
36348,regenerate,PT0.70657791S
15354,miss,0
1581,updation,PT0.142669231S
3100,miss,0
5566,regenerate,PT0.450289246S
20718,updation,PT0.071744166S
18654,updation,PT0.242243773S
21672,miss,0
17196,updation,PT0.075575458S
13819,miss,0
3100,updation,PT0.127150229S
26366,updation,PT0.042607963S
9939,updation,PT0.05616101S
30077,updation,PT0.134905176S
2857,updation,PT0.087866877S
31342,updation,PT0.027427466S
30077,regenerate,PT0.321286781S
32910,updation,PT0.074340391S
34290,updation,PT0.127444659S
11650,updation,PT0.047745241S
8010,miss,0
6979,miss,0
6650,updation,PT0.111932042S
9823,updation,PT0.148336403S
23978,updation,PT0.032992362S
5618,updation,PT0.160175979S
28393,updation,PT0.139685687S
28278,updation,PT0.289459234S
24514,updation,PT0.130867351S
31303,regenerate,PT0.570616629S
32069,updation,PT0.112047652S
33418,updation,PT0.103854024S
19684,updation,PT0.166129311S
26475,updation,PT0.09956666S
16142,updation,PT0.204492214S
20006,updation,PT0.208075593S
8620,updation,PT0.108734129S
16622,miss,0
16749,miss,0
18306,updation,PT0.268642082S
22335,updation,PT0.115548461S
1581,updation,PT0.131366158S
30250,miss,0
24200,updation,PT0.122355994S
7802,updation,PT0.241066528S
21396,miss,0
21345,miss,0
13708,updation,PT0.171486591S
19963,updation,PT0.033493635S
14601,updation,PT0.187828752S
9178,updation,PT0.023573988S
13409,updation,PT0.064542949S
3980,updation,PT0.117131967S
7880,updation,PT0.027500205S
26555,updation,PT0.131232287S
29826,miss,0
32888,updation,PT0.320892706S
11835,updation,PT0.383010228S
34084,updation,PT0.197891459S
10054,updation,PT0.108628807S
26484,miss,0
34772,updation,PT0.07059848S
2561,updation,PT0.141120906S
3476,updation,PT0.019416897S
35470,updation,PT0.193682275S
34342,updation,PT0.155561316S
32603,updation,PT0.088124715S
12479,updation,PT0.039011476S
18131,updation,PT0.245079895S
12054,updation,PT0.072028615S
30696,updation,PT0.131725344S
2108,updation,PT0.091991567S
8010,updation,PT0.09417439S
16142,updation,PT0.124384677S
9674,updation,PT0.219048882S
16491,regenerate,PT1.417441659S
28278,updation,PT0.236732084S
1023,updation,PT0.076800232S
28247,updation,PT0.121439463S
177,updation,PT0.208998392S
1160,updation,PT0.288524791S
28393,updation,PT0.417382233S
22019,updation,PT0.119957146S
15230,miss,0
16662,updation,PT1.354413792S
12487,miss,0
11835,regenerate,PT0.947779129S
7432,updation,PT0.195018386S
12054,updation,PT0.072611912S
14629,updation,PT0.208977706S
15486,updation,PT0.216205806S
17956,updation,PT0.160553152S
30743,updation,PT0.060051414S
16771,updation,PT0.146736295S
2836,updation,PT0.353249732S
13819,updation,PT0.014443034S
13471,updation,PT0.106592487S
27830,updation,PT0.086802539S
21773,miss,0
14312,updation,PT0.066709746S
19991,miss,0
3718,updation,PT0.095469572S
6516,updation,PT0.054548978S
1085,updation,PT0.188207082S
8071,updation,PT0.107313785S
17290,updation,PT0.098495424S
21672,updation,PT0.052032185S
9189,updation,PT0.167187856S
16948,updation,PT0.179607861S
23203,updation,PT6.677485547S
9189,regenerate,PT1.153096576S
20239,updation,PT0.207237612S
30720,updation,PT0.174769376S
19684,updation,PT0.274011524S
15365,miss,0
30414,miss,0
32603,regenerate,PT0.265916338S
4415,updation,PT0.23788082S
6626,updation,PT0.079641157S
34342,updation,PT0.229337831S
30311,updation,PT0.270775635S
6556,updation,PT0.096374741S
364,miss,0
16377,updation,PT0.135781636S
6318,updation,PT0.039821337S
30088,updation,PT2.958680761S
33728,updation,PT0.295123049S
1267,updation,PT0.441395958S
16228,updation,PT0.144797857S
13138,updation,PT0.158337317S
26648,updation,PT0.097949211S
6979,updation,PT0.192332714S
15538,updation,PT0.348077095S
6556,regenerate,PT0.726305207S
34290,updation,PT0.035332375S
29864,updation,PT0.245556751S
12141,updation,PT0.05890744S
17463,updation,PT0.264163953S
14068,updation,PT0.071164594S
18131,updation,PT0.327096603S
13797,updation,PT0.196224772S
32083,updation,PT0.052789759S
14068,regenerate,PT0.758388971S
21345,updation,PT0.072017012S
29260,updation,PT0.325664341S
34679,updation,PT0.319322759S
2102,updation,PT0.130524807S
31408,updation,PT0.127180379S
12499,updation,PT0.121193098S
13661,updation,PT0.104490844S
8830,updation,PT0.169338403S
16360,miss,0
29826,updation,PT0.113844322S
35836,updation,PT0.227222182S
24388,updation,PT0.083038304S
4141,updation,PT0.054215788S
17064,updation,PT0.056532845S
4331,updation,PT0.097847211S
13572,updation,PT0.206492105S
23400,hit,1
26371,updation,PT0.11227109S
35689,updation,PT0.046310694S
3476,updation,PT0.089475417S
5704,updation,PT0.08638832S
26484,updation,PT0.105573368S
13959,miss,0
14813,updation,PT0.061665062S
5566,updation,PT0.036387962S
1545,updation,PT0.118437245S
14629,updation,PT0.364627979S
30414,updation,PT0.060667272S
16505,updation,PT0.144119624S
10479,updation,PT0.229588951S
17621,updation,PT0.2579878S
6979,updation,PT0.191561947S
34679,updation,PT0.233523843S
7208,updation,PT0.084055978S
18131,updation,PT0.287578977S
29156,updation,PT0.201747668S
7208,regenerate,PT0.485147489S
9674,regenerate,PT0.603784925S
13944,updation,PT0.114198416S
30720,updation,PT0.214729217S
11135,updation,PT0.08822864S
14312,updation,PT0.220650587S
36254,updation,PT0.204059625S
4331,regenerate,PT0.749663987S
34342,updation,PT0.097442296S
26697,updation,PT0.14278373S
15486,updation,PT0.163156914S
5674,updation,PT0.079736019S
11660,updation,PT0.232443026S
28194,updation,PT0.081844725S
34290,updation,PT0.059001779S
1581,updation,PT0.140284299S
26171,updation,PT0.216331411S
29540,updation,PT0.116358465S
3822,updation,PT0.110958643S
8620,updation,PT0.130710502S
32888,updation,PT0.468739427S
9823,updation,PT0.215190894S
1766,updation,PT0.257169498S
23540,updation,PT0.19992192S
16142,updation,PT0.377036817S
28393,updation,PT0.239978042S
1455,updation,PT0.284840609S
14930,updation,PT0.245383736S
17225,updation,PT0.117211685S
33971,updation,PT0.066421687S
32741,updation,PT0.055472494S
23400,hit,1
26718,updation,PT0.098476961S
17290,updation,PT0.100180917S
30696,updation,PT0.143951441S
11835,updation,PT0.171512056S
13572,updation,PT0.312718191S
7310,updation,PT0.14991428S
30088,updation,PT0.786816132S
16071,updation,PT0.168130623S
19421,updation,PT1.347978466S
11858,updation,PT0.125982888S
5618,updation,PT0.324672285S
13819,updation,PT0.033509718S
34568,updation,PT0.157158148S
27046,updation,PT0.278788743S
34772,updation,PT0.109258318S
4095,updation,PT0.187110688S
10283,updation,PT0.099384701S
26366,updation,PT0.085349342S
15538,updation,PT0.345139082S
20845,updation,PT5.559899974S
11595,updation,PT0.275978047S
32779,updation,PT0.259291672S
3680,updation,PT0.365999709S
32634,updation,PT0.084091541S
11629,updation,PT0.110223919S
24388,updation,PT0.06775002S
29514,updation,PT1.442404198S
13661,updation,PT0.312717525S
4167,updation,PT0.180676187S
33850,updation,PT0.159254568S
17621,updation,PT0.779267946S
13819,regenerate,PT0.293782278S
32888,updation,PT0.661408026S
18852,updation,PT0.072096696S
16607,updation,PT6.121714699S
18648,updation,PT0.684174115S
34618,updation,PT0.479111606S
35796,updation,PT0.327205017S
35546,updation,PT0.081818528S
26484,updation,PT0.156929331S
22305,updation,PT0.163270473S
28513,miss,0
6824,updation,PT0.418638122S
7016,updation,PT1.920890484S
16607,regenerate,PT11.756621154S
17621,updation,PT1.229299615S
16622,updation,PT0.128048788S
35546,updation,PT0.127463137S
30414,regenerate,PT0.330663553S
5997,updation,PT0.133579726S
28278,updation,PT0.273979848S
6533,updation,PT0.318701613S
34618,updation,PT0.185387098S
12499,updation,PT0.079111883S
17467,updation,PT0.114688985S
5706,miss,0
5131,updation,PT0.080088838S
9178,updation,PT0.032663043S
21345,updation,PT0.092175531S
12479,updation,PT0.211435439S
34161,updation,PT0.200487343S
31408,updation,PT0.160019353S
27309,updation,PT0.121229994S
10490,updation,PT0.1773026S
6516,updation,PT0.057778882S
12499,regenerate,PT1.019886271S
10285,updation,PT0.087828757S
31303,updation,PT0.061948589S
9375,updation,PT0.185039326S
35240,updation,PT0.165735059S
34912,updation,PT0.079433487S
31102,updation,PT0.224837988S
3756,updation,PT0.067841779S
7016,updation,PT6.915007971S
34039,updation,PT0.180500405S
13944,updation,PT0.273234642S
30720,updation,PT0.335466335S
32910,updation,PT0.167883396S
8620,updation,PT0.293489263S
15574,updation,PT0.071298645S
27830,updation,PT0.124555502S
13748,miss,0
30720,regenerate,PT2.557323558S
12873,updation,PT0.118755868S
18306,updation,PT0.163080686S
4178,updation,PT0.035781096S
28490,updation,PT0.114177199S
19991,updation,PT0.041168854S
33733,updation,PT0.338560697S
15011,updation,PT0.214193237S
13944,updation,PT0.181412917S
3100,updation,PT0.178798774S
34647,miss,0
6979,updation,PT0.081244442S
16505,updation,PT0.162721772S
299,updation,PT0.093578797S
28513,updation,PT0.087173155S
35244,updation,PT0.199433131S
28114,updation,PT0.254617462S
25956,updation,PT0.045440634S
9674,updation,PT0.163332484S
28836,updation,PT0.281460904S
1081,updation,PT0.040271353S
29540,updation,PT0.151257898S
16701,updation,PT0.343999684S
17798,updation,PT0.029608355S
19991,regenerate,PT1.096196129S
34280,updation,PT0.400039607S
22282,miss,0
4178,updation,PT0.087645202S
13353,updation,PT0.417013504S
32069,updation,PT0.270167671S
23952,updation,PT0.196248084S
29156,updation,PT0.362287049S
5124,updation,PT0.137211533S
31264,miss,0
36371,updation,PT0.066208558S
22979,updation,PT0.270076635S
34647,hit,1
11315,updation,PT0.086674866S
18306,updation,PT0.463509942S
