Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
14813,miss,240.869849,12.450229
33850,miss,7.388158,5.897924
10287,miss,4.969373,6.825751
3822,miss,5.938624,5.870316
14930,miss,6.197331,5.178483
19421,miss,3.837751,5.502697
33850,hit,0,4.508963
13708,miss,3.710258,5.09738
1581,miss,3.787174,4.629023
30707,miss,5.461282,4.263094
8620,miss,5.032052,4.902329
17196,miss,4.038602,6.712323
19719,miss,12.675773,5.183889
34280,miss,4.558182,4.707196
9746,miss,5.978073,8.697606
15574,miss,4.213125,4.047841
21672,miss,9.415455,9.848279
35470,miss,5.295527,3.917156
24388,miss,4.184146,5.366388
9163,miss,5.297396,3.955251
9189,miss,4.467649,5.989982
4494,miss,6.959755,4.182334
34039,miss,4.699342,4.971028
32083,miss,5.3295,3.830553
17956,miss,6.713933,4.779666
20006,miss,5.722539,3.609556
3100,miss,4.582431,4.381186
21345,miss,6.739338,6.12277
13944,miss,8.32014,5.166615
22282,miss,8.126973,5.254209
11835,miss,4.975869,3.71169
34058,miss,6.481481,5.173016
8071,miss,5.273313,5.218773
13073,miss,6.070943,3.890326
14813,miss,7.302103,4.15769
17956,hit,0,5.502753
30350,miss,7.139362,4.332637
16771,miss,5.823195,4.28474
3914,miss,6.856462,4.733404
30134,miss,7.734781,3.697994
15574,hit,0,4.209617
2045,miss,8.363879,3.976673
1267,miss,6.599601,16.527653
13409,miss,6.619383,3.507411
33728,miss,6.237224,4.732278
9868,miss,6.011045,5.010865
1766,miss,7.629876,4.369246
2427,miss,8.816882,4.593989
17064,miss,8.159417,4.527889
16491,miss,23.087265,45.934693
6096,miss,9.517156,6.087927
13409,soft-hit,8.521663,12.509653
11595,miss,6.656451,7.538601
35689,miss,7.306083,6.699585
30707,soft-hit,10.443834,17.883689
20845,miss,7.592863,4.067046
34772,miss,8.172567,22.681586
17463,miss,11.315157,8.264933
29699,miss,7.975316,3.957004
14996,miss,13.296291,7.823956
1766,soft-hit,13.990435,4.949812
16505,miss,7.06461,4.033472
34280,soft-hit,11.590474,4.7781
24802,miss,8.922566,7.113612
299,miss,9.235467,23.924928
33971,miss,7.513108,6.767368
1081,miss,7.565258,3.179515
27302,miss,9.270645,4.0231
1040,miss,10.982576,22.363704
18131,miss,10.850884,6.413096
17225,miss,9.027376,3.017488
20239,miss,9.239166,3.611833
17621,miss,9.582196,3.616544
2427,soft-hit,14.174001,4.68314
13748,miss,12.860794,4.424344
7880,miss,8.752275,5.741741
34679,miss,10.486975,4.316071
12813,miss,12.366347,34.857102
32069,miss,12.259196,18.702249
29826,miss,14.214364,11.106579
7366,miss,12.70866,6.056661
9823,miss,17.117126,6.46282
29864,miss,13.885449,4.937205
34342,miss,9.247982,19.232022
9823,hit,0,7.662214
8197,miss,11.247193,4.830197
6533,miss,14.589169,15.406926
26366,miss,10.779289,3.350162
24388,hit,0,6.431498
13797,miss,18.569132,23.935743
18575,miss,10.854987,4.364343
15486,miss,17.130725,4.355788
36371,miss,10.965143,3.510995
25956,miss,11.191671,5.246867
10285,miss,12.834072,5.666367
8389,miss,10.143095,3.885218
5379,miss,10.229061,21.397395
11858,miss,10.356754,4.426692
1995,miss,10.51693,4.382889
34084,miss,12.726688,6.067149
23978,miss,13.284338,6.244201
13353,miss,11.938367,4.905907
27309,miss,14.717779,4.70097
9189,soft-hit,12.354377,3.799224
32818,miss,12.420315,5.488077
19991,miss,12.813603,4.341652
21672,soft-hit,17.171421,11.011169
11221,miss,14.120612,5.119342
29826,soft-hit,17.311535,16.397663
30311,miss,17.257389,17.902183
5766,miss,17.509211,67.620771
6650,miss,14.673909,4.485366
22282,soft-hit,12.706218,4.734992
1545,miss,17.524771,21.523025
25357,miss,15.891524,4.592774
7432,miss,17.092157,15.124343
25956,hit,0,5.629147
34912,miss,13.619877,4.566933
16505,soft-hit,12.627724,12.442051
29936,miss,17.805904,5.360189
25357,soft-hit,17.187292,5.700361
13748,soft-hit,15.855789,9.913912
31086,miss,14.960004,5.745627
31418,miss,15.110244,5.07999
34772,soft-hit,14.711935,10.022844
8830,miss,15.184598,5.847579
5833,miss,14.143051,4.560509
6824,miss,18.834473,19.134674
5379,soft-hit,14.103629,5.541126
27830,miss,14.744596,57.55435
23907,miss,16.100665,7.588391
17621,hit,0,3.559464
12813,soft-hit,16.229921,3.489278
11835,soft-hit,14.699296,4.596483
16771,soft-hit,14.791753,9.244759
1023,miss,16.310617,36.907993
28513,miss,16.817488,6.180532
24125,miss,16.086274,18.124138
30077,miss,22.077056,13.019545
34084,soft-hit,17.012916,69.524408
16360,miss,14.240417,9.587597
26555,miss,14.903559,7.751162
8071,soft-hit,15.274576,3.822428
13512,miss,17.360829,7.387275
16360,hit,0,8.690903
2045,soft-hit,18.194111,8.532575
9939,miss,14.796867,2.797325
14811,miss,18.123624,223.080349
19991,soft-hit,16.986992,4.608454
30696,miss,17.369345,3.901897
7366,soft-hit,17.504096,7.149825
5379,soft-hit,17.031223,4.743633
34280,soft-hit,17.287204,3.189993
20667,miss,18.025968,14.702467
3680,miss,19.5683,245.539569
18530,miss,15.671112,3.599919
16920,miss,19.370066,6.074936
3476,miss,16.035206,3.46199
10285,soft-hit,18.6956,5.118414
2102,miss,16.55032,40.435411
3914,soft-hit,20.257728,21.522982
5131,miss,18.80995,7.803528
29596,miss,16.829283,12.673083
428,miss,18.004432,4.349203
20011,miss,18.610617,6.453152
13944,soft-hit,25.277226,23.509601
25113,miss,18.971945,22.143724
21672,soft-hit,25.796608,11.327857
16377,miss,19.404564,19.594524
34647,miss,17.939612,12.759509
33418,miss,26.559142,44.88774
4331,miss,18.183919,8.639618
