Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
5124,miss,9.496906,6.831169
26994,miss,22.33947,10.050694
26265,miss,13.981652,6.800346
27259,miss,13.3468,7.860408
15088,miss,9.373647,6.250074
5766,hit,0,7.128468
29072,miss,9.2732,6.009973
14525,miss,9.237132,5.778375
496,miss,8.626531,7.317762
14451,miss,9.006518,6.365137
9823,hit,0,8.868929
30134,hit,0,6.631992
21396,miss,9.38126,8.02237
15088,hit,0,6.757413
26648,hit,0,7.872772
13944,hit,0,9.171507
13512,soft-hit,12.975981,7.285799
34161,miss,9.083622,6.436747
4465,miss,8.05312,5.566372
20239,soft-hit,21.447675,8.364213
7598,soft-hit,10.968544,7.211988
36348,hit,0,6.229202
30250,soft-hit,11.18588,7.848394
12840,hit,0,8.270533
5124,hit,0,6.57488
35470,hit,0,7.56653
8071,hit,0,8.30835
1267,soft-hit,13.619998,7.874759
18654,miss,21.605999,8.352383
30134,hit,0,6.580064
30707,miss,9.481528,11.37112
11221,hit,0,9.482373
5566,hit,0,7.998348
31086,hit,0,7.670084
30077,miss,9.344777,6.671405
27259,hit,0,7.562019
5997,hit,0,6.37991
496,hit,0,7.881469
15088,hit,0,7.729425
29072,hit,0,6.825227
32818,miss,9.940804,7.465638
32816,miss,9.247812,14.803118
1040,miss,10.315913,7.463611
5394,miss,9.742767,6.676003
33418,miss,10.398131,7.072033
16771,miss,13.391994,7.486313
26718,miss,14.062721,7.24502
17463,soft-hit,18.824302,9.056162
12873,soft-hit,13.498194,9.119616
28278,hit,0,70.617931
5394,hit,0,8.437948
1704,miss,28.148149,10.001178
34161,hit,0,6.833219
5997,hit,0,6.770645
28278,hit,0,75.058084
33850,miss,10.562553,16.408072
1040,hit,0,7.374231
19782,hit,0,7.864981
5766,hit,0,6.873415
28278,hit,0,68.587464
1912,miss,13.838078,8.748468
29826,miss,18.092481,8.819506
32083,hit,0,8.390214
29372,miss,10.188116,7.763486
32888,hit,0,8.41842
34397,miss,14.143446,7.749313
31408,hit,0,6.386103
15814,hit,0,7.211085
32818,hit,0,7.184948
19421,miss,13.07321,6.962163
12108,miss,12.933436,9.350685
18648,hit,0,6.959208
28278,hit,0,72.48953
17956,miss,10.903377,8.749511
4167,miss,9.788265,8.55915
5706,miss,10.046425,8.376182
13073,soft-hit,12.694291,8.104547
3328,hit,0,6.464482
12387,miss,9.6571,8.51359
29668,miss,12.521359,6.740362
10490,miss,13.646656,25.708056
36348,hit,0,5.391158
36348,hit,0,4.188953
1267,hit,0,4.372008
25223,soft-hit,12.910976,7.583637
36348,hit,0,4.956236
177,miss,10.108647,8.061333
29072,hit,0,6.327763
34161,hit,0,6.206722
11835,hit,0,5.993008
12840,hit,0,7.240581
27830,miss,9.33642,7.522683
19782,hit,0,7.160667
2857,soft-hit,11.358166,10.584615
29668,hit,0,4.999159
496,hit,0,6.651386
26994,hit,0,8.880004
17621,miss,12.018214,7.674416
1085,miss,9.771053,6.114685
1040,hit,0,8.183851
18131,miss,12.337221,6.303211
6029,hit,0,7.513192
11221,hit,0,6.900841
25223,hit,0,6.980684
30707,hit,0,8.667472
3328,hit,0,7.030291
11595,miss,16.926639,10.592404
21672,miss,13.250665,8.417081
22305,miss,9.563823,5.468236
34039,miss,13.649635,8.661849
28490,miss,13.216509,8.02207
35397,miss,12.358462,7.961892
6367,soft-hit,20.141565,12.052585
35244,soft-hit,13.432147,5.769547
5997,soft-hit,13.427977,7.05744
18784,hit,0,6.075759
4494,miss,13.879112,6.13964
8071,hit,0,5.719474
34912,miss,10.502756,7.660109
34280,miss,13.103903,20.390447
8071,hit,0,6.731634
35240,miss,10.096416,7.670519
18306,soft-hit,13.399291,7.552458
34161,hit,0,5.934156
29936,miss,10.018722,5.956903
31408,hit,0,7.184791
13944,soft-hit,25.600867,13.012425
16692,miss,25.182996,7.276745
17956,hit,0,6.634427
