Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
9939,10,miss,504.798675,32.510487,54.952673,0,592.261835,0
9939,10,miss,124.488021,19.528409,54.416502,0,198.432932,0
9939,10,miss,117.066794,17.867278,53.636635,0,188.570707,0
9939,10,miss,131.737221,10.581328,52.493968,0,194.812517,0
9939,10,miss,80.663325,9.058419,53.613435,0,143.335179,0
9939,10,miss,99.582452,19.039192,49.476037,0,168.09768100000002,0
9939,10,miss,111.877502,15.391644,50.700367,0,177.969513,0
9939,10,miss,101.057442,11.119681,50.239581,0,162.41670399999998,0
9939,10,miss,98.749608,11.076342,51.149159,0,160.97510899999997,0
9939,10,miss,100.49819,17.930231,52.419437,0,170.847858,0
9939,10,miss,75.437206,8.664182,50.218721,0,134.320109,0
9939,10,miss,75.693763,8.204204,51.258807,0,135.15677399999998,0
9939,10,miss,90.673705,9.815973,50.325525,0,150.815203,0
9939,10,miss,82.946115,10.221009,51.551415,0,144.71853900000002,0
9939,10,miss,96.703919,11.775866,49.765897,0,158.245682,0
9939,10,miss,94.960622,18.348465,50.981801,0,164.290888,0
9939,10,miss,85.631335,9.621138,50.181697,0,145.43417,0
9939,10,miss,97.612038,29.101514,52.0743,0,178.787852,0
9939,10,miss,90.495379,11.214227,51.573662,0,153.283268,0
9939,10,miss,93.411138,10.730576,53.235532,0,157.37724599999999,0
9939,10,miss,88.107314,17.124969,49.907718,0,155.140001,0
9939,10,miss,91.63616,17.081379,49.448139,0,158.165678,0
9939,10,miss,90.769963,12.238257,50.862085,0,153.870305,0
9939,10,miss,91.82649,10.721358,51.233303,0,153.78115100000002,0
9939,10,miss,92.39417,10.637522,52.801022,0,155.832714,0
9939,10,miss,89.469649,10.69496,50.06601,0,150.230619,0
9939,10,miss,102.033503,10.469279,60.991841,0,173.494623,0
9939,10,miss,90.935387,10.784557,50.979036,0,152.69898,0
9939,10,miss,91.298841,10.321921,51.709733,0,153.33049499999998,0
9939,10,miss,87.093169,15.402398,51.626558,0,154.122125,0
9939,11,miss,104.385841,11.007449,53.513486,0,168.90677599999998,0
9939,11,miss,107.267436,12.36675,57.237669,0,176.87185499999998,0
9939,11,miss,104.641961,10.873408,56.306029,0,171.821398,0
9939,11,miss,102.691473,26.438408,57.189399,0,186.31928,0
9939,11,miss,99.972619,11.014791,55.307678,0,166.295088,0
9939,11,miss,101.293956,10.473042,53.438548,0,165.205546,0
9939,11,miss,101.120992,11.718594,53.421308,0,166.260894,0
9939,11,miss,101.167667,16.616607,54.417588,0,172.201862,0
9939,11,miss,104.149437,17.092224,58.109895,0,179.35155600000002,0
9939,11,miss,101.329134,11.4006,54.077076,0,166.80680999999998,0
9939,11,miss,96.871738,21.008551,53.800491,0,171.68078,0
9939,11,miss,99.649642,11.931865,55.982895,0,167.564402,0
9939,11,miss,117.23773,10.698515,63.781451,0,191.717696,0
9939,11,miss,95.686846,10.289156,56.521817,0,162.497819,0
9939,11,miss,98.629966,16.782891,55.775161,0,171.188018,0
9939,11,miss,107.957105,13.374543,55.754544,0,177.08619199999998,0
9939,11,miss,104.894685,10.928563,56.167801,0,171.99104899999998,0
9939,11,miss,97.890517,13.734684,55.94311,0,167.568311,0
9939,11,miss,99.59273,10.974735,55.454331,0,166.021796,0
9939,11,miss,103.35956,17.21705,56.022466,0,176.59907600000003,0
9939,11,miss,107.724529,20.475991,61.306903,0,189.50742300000002,0
9939,11,miss,106.087405,9.984821,58.873442,0,174.945668,0
9939,11,miss,106.010058,12.042169,57.449816,0,175.50204300000001,0
9939,11,miss,105.657701,12.343039,55.372826,0,173.373566,0
9939,11,miss,92.912185,9.486281,54.904508,0,157.302974,0
9939,11,miss,100.785279,10.228178,53.615626,0,164.629083,0
9939,11,miss,90.902355,10.469895,55.158004,0,156.530254,0
9939,11,miss,97.796369,8.705427,55.641397,0,162.143193,0
9939,11,miss,94.978342,11.991667,55.020457,0,161.990466,0
9939,11,miss,101.928293,10.352623,57.199816,0,169.480732,0
9939,11,miss,95.294666,18.43076,55.792647,0,169.51807300000002,0
9939,11,miss,94.861393,19.857766,56.052576,0,170.771735,0
9939,11,miss,94.962651,10.34276,55.373397,0,160.678808,0
9939,11,miss,95.229689,16.696885,55.652519,0,167.579093,0
9939,11,miss,98.955153,10.012992,60.897674,0,169.865819,0
9939,11,miss,93.185892,14.262449,55.359688,0,162.80802899999998,0
9939,11,miss,95.676207,10.34091,56.358947,0,162.37606399999999,0
9939,11,miss,103.769688,10.710846,57.373623,0,171.854157,0
9939,11,miss,92.113598,19.433224,54.425484,0,165.972306,0
9939,11,miss,94.451887,18.076405,54.060247,0,166.588539,0
9939,12,miss,101.672077,16.505318,57.83236,0,176.00975499999998,0
9939,12,miss,107.00807,10.705821,62.134171,0,179.848062,0
9939,12,miss,112.393106,18.929539,60.569264,0,191.891909,0
9939,12,miss,134.863765,20.30661,85.690294,0,240.860669,0
9939,12,miss,106.222096,10.690261,59.702209,0,176.614566,0
9939,12,miss,108.923091,10.597324,60.408058,0,179.928473,0
9939,12,miss,107.532757,21.264294,58.530355,0,187.327406,0
9939,12,miss,109.644309,17.31341,62.105971,0,189.06369,0
9939,12,miss,108.641667,25.607568,59.506282,0,193.755517,0
9939,12,miss,100.148945,10.778457,59.731018,0,170.65841999999998,0
9939,12,miss,92.474785,8.685115,61.33294,0,162.49284,0
9939,12,miss,109.117995,11.849476,60.832626,0,181.800097,0
9939,12,miss,113.741317,18.428619,59.726684,0,191.89661999999998,0
9939,12,miss,108.860388,10.735052,61.952731,0,181.548171,0
9939,12,miss,103.964449,13.461013,58.421826,0,175.847288,0
9939,12,miss,107.397417,11.026591,59.997871,0,178.421879,0
9939,12,miss,111.102342,10.544108,62.923504,0,184.569954,0
9939,12,miss,109.186358,13.406603,60.595929,0,183.18889000000001,0
9939,12,miss,111.590947,10.445751,62.151214,0,184.18791199999998,0
9939,12,miss,94.88779,8.988916,61.584186,0,165.460892,0
9939,12,miss,111.501668,13.211384,61.071523,0,185.784575,0
9939,12,miss,112.688469,19.629562,61.638381,0,193.956412,0
9939,12,miss,108.60173,20.00421,59.960931,0,188.566871,0
9939,12,miss,107.468932,10.46379,63.800479,0,181.733201,0
9939,12,miss,111.479772,15.755588,62.884752,0,190.120112,0
9939,12,miss,106.738716,11.060179,60.699822,0,178.498717,0
9939,12,miss,109.497419,18.744195,59.830352,0,188.07196599999997,0
9939,12,miss,109.550558,10.764369,62.004671,0,182.31959799999998,0
9939,12,miss,112.506175,19.214423,60.056885,0,191.77748300000002,0
9939,12,miss,107.655448,21.063861,60.789136,0,189.508445,0
9939,12,miss,116.204483,10.357076,59.747735,0,186.309294,0
9939,12,miss,110.395033,10.975691,60.888327,0,182.259051,0
9939,12,miss,121.672171,10.739845,61.142261,0,193.554277,0
9939,12,miss,115.660193,10.745262,64.358622,0,190.764077,0
9939,12,miss,117.624426,11.032642,62.60701,0,191.26407799999998,0
9939,12,miss,172.275954,11.378933,131.455708,0,315.110595,0
9939,12,miss,105.019244,10.621587,62.038546,0,177.679377,0
9939,12,miss,113.076799,17.931365,65.688878,0,196.697042,0
9939,12,miss,115.862716,15.546898,59.087253,0,190.496867,0
9939,12,miss,106.043447,19.875858,61.000149,0,186.919454,0
9939,12,miss,108.171814,21.712298,66.63475,0,196.518862,0
9939,12,miss,113.029573,10.889667,70.299521,0,194.218761,0
9939,12,miss,130.619925,10.608313,88.662681,0,229.890919,0
9939,12,miss,100.589125,31.215087,59.650171,0,191.454383,0
9939,12,miss,85.748146,8.172222,60.191843,0,154.112211,0
9939,12,miss,93.728696,42.494215,59.02452,0,195.247431,0
9939,12,miss,101.163561,10.727791,59.299387,0,171.190739,0
9939,12,miss,101.785409,17.045639,62.036868,0,180.86791599999998,0
9939,12,miss,101.16821,11.457411,59.605302,0,172.23092300000002,0
9939,12,miss,100.47739,11.042647,59.175864,0,170.695901,0
9939,12,miss,108.458169,10.697063,63.833796,0,182.989028,0
9939,12,miss,115.892943,10.515898,63.324931,0,189.733772,0
9939,12,miss,102.978815,12.892921,61.804344,0,177.67608,0
9939,12,miss,130.150782,13.525661,82.725848,0,226.402291,0
9939,12,miss,145.036638,19.777529,101.423072,0,266.23723900000005,0
9939,12,miss,105.292154,11.684896,59.939064,0,176.916114,0
9939,12,miss,119.581481,15.589632,59.112025,0,194.283138,0
9939,12,miss,106.583604,10.997272,58.946426,0,176.527302,0
9939,12,miss,119.587346,12.334988,61.519058,0,193.441392,0
9939,12,miss,112.710706,21.270313,60.896437,0,194.877456,0
9939,12,miss,108.348423,10.981468,61.446513,0,180.776404,0
9939,12,miss,113.289621,9.537249,61.624292,0,184.451162,0
9939,12,miss,112.250237,12.09765,60.430032,0,184.777919,0
9939,12,miss,100.466598,9.303168,61.588092,0,171.35785800000002,0
9939,12,miss,105.626823,10.963571,59.528285,0,176.118679,0
9939,12,miss,113.376976,10.07908,64.434738,0,187.890794,0
9939,12,miss,106.901556,11.236764,61.599639,0,179.737959,0
9939,12,miss,105.617277,10.487661,61.674824,0,177.779762,0
9939,12,miss,107.632652,9.731953,67.73418,0,185.098785,0
9939,12,miss,99.203193,23.230291,59.440702,0,181.874186,0
