Querier,Cache log,Generation Time,Mergeability Time,Execution Time
29826,miss,22.641651,0,32.902441
34679,updation,3.253963,0.008296,79.929531
26096,miss,16.503136,0,3.75747
16920,miss,19.190062,0,3.868103
24200,miss,17.691303,0,3.591231
34280,updation,5.485581,0.032995,52.934398
5766,miss,17.840711,0,72.086225
25113,miss,22.285234,0,47.703776
2108,miss,16.643059,0,5.131482
4331,miss,19.833285,0,105.007127
16771,miss,25.876837,0,7.323564
26371,miss,21.996214,0,5.261516
30350,miss,21.806009,0,48.658998
32741,updation,4.20896,0.008406,58.702337
10285,miss,18.321457,0,19.864993
23540,hit,0,0,19.296936
33418,miss,20.736079,0,38.827973
1995,miss,20.31565,0,3.637888
8620,miss,26.584861,0,4.896018
32913,miss,19.21273,0,8.30268
34568,updation,3.275692,0.014786,11.335501
28513,miss,26.219433,0,12.33961
30350,hit,0,0,4.449588
3822,miss,20.024111,0,3.481828
25223,updation,3.265956,0.020948,34.662689
17196,miss,20.23679,0,5.493224
10287,updation,3.715699,0.010976,191.426406
27259,updation,1.4985,0.008407,5.211933
28194,updation,5.077278,0.035892,75.052866
6650,updation,6.87266,0.045556,8.09202
12054,miss,22.580721,0,8.957649
2836,miss,24.265208,0,45.953787
26648,updation,2.388443,0.010249,4.221148
7802,miss,19.100233,0,20.516359
25811,miss,17.853489,0,4.221198
34058,updation,5.553043,0.01021,138.920562
1408,updation,0.587224,0.00453,29.894457
13819,updation,0.60683,0.004247,5.074145
15088,miss,22.526851,0,7.548163
16920,hit,0,0,4.023726
11660,updation,5.996947,0.06012,13.116082
20006,miss,26.838551,0,9.378362
35836,updation,5.88677,0.017407,5.724975
26555,miss,22.976887,0,111.831792
33728,miss,23.776572,0,81.69198
9178,miss,23.578795,0,40.961531
1455,miss,26.267663,0,9.419342
28335,miss,20.411465,0,15.388767
34410,updation,4.057295,0.008117,9.344288
26697,updation,1.048425,0.011527,6.317665
17225,miss,26.870547,0,12.695373
31943,miss,20.683989,0,4.439666
7069,miss,25.564973,0,18.170469
7432,miss,26.138682,0,4.393116
7208,hit,0,0,7.680011
7327,miss,31.178512,0,12.086159
9375,miss,22.510644,0,8.386602
20011,updation,0.576078,0.005005,17.355624
29360,miss,38.056816,0,322.721253
23907,miss,24.756231,0,29.860724
18648,miss,35.573798,0,52.464755
20718,regenerate,22.213481,0.007209,5.456024
23907,hit,0,0,5.781845
6650,updation,7.292018,0.085962,12.763662
21672,miss,30.198865,0,49.322221
19101,updation,2.823204,0.006703,10.669465
28335,hit,0,0,16.309808
6533,miss,28.242557,0,6.550501
14996,miss,25.257885,0,19.557055
22235,miss,22.692839,0,63.710094
30077,miss,24.378585,0,6.683038
16143,miss,26.312833,0,41.290673
31418,miss,28.327015,0,96.10856
27323,miss,23.881422,0,3.860988
14601,miss,25.5468,0,6.587866
4889,updation,5.124163,0.008645,79.957877
19684,miss,23.323399,0,3.674925
30696,miss,27.385497,0,96.256263
12499,miss,25.490421,0,22.972227
9939,miss,47.644812,0,53.988588
4167,updation,4.293987,0.010744,47.10225
15365,miss,22.560516,0,5.422233
1455,updation,2.832033,0.030945,7.533706
19963,updation,1.066352,0.010444,7.54103
26475,updation,2.766455,0.013614,49.27787
10490,miss,26.911322,0,55.496987
35836,updation,7.226704,0.051725,10.217001
16360,miss,24.50464,0,8.931195
13353,miss,23.537148,0,5.738139
29826,updation,5.055664,0.046343,62.868542
11135,miss,25.045519,0,75.1023
29864,updation,6.002316,0.020475,11.160876
9868,miss,29.201749,0,11.923975
31342,miss,22.809536,0,3.531617
33733,miss,25.950866,0,5.241774
19719,miss,37.030476,0,51.028165
9178,updation,4.183003,0.022822,27.347426
23969,miss,24.524782,0,6.061279
16692,updation,2.783407,0.01089,5.417867
33850,miss,35.985799,0,13.078476
12840,miss,29.211531,0,41.341331
24388,updation,3.242199,0.009153,34.844328
11629,miss,30.5566,0,12.753031
34772,miss,31.636174,0,50.561245
32741,updation,5.48666,0.03386,83.400333
26096,updation,2.210412,0.010497,4.916579
1545,miss,35.31086,0,70.381437
1040,updation,5.946834,0.017136,109.592041
23907,updation,1.033218,0.01426,28.173861
12873,miss,29.677494,0,44.336643
1081,miss,29.286704,0,7.86788
35244,updation,21.569638,0.034031,8.539945
32818,miss,29.320109,0,44.503638
35836,updation,7.363759,0.089331,267.977085
35796,updation,6.424097,0.017243,62.141056
6367,updation,5.439084,0.011468,8.727391
17956,updation,6.966797,0.035742,5.41803
14629,updation,3.262047,0.0227,37.162523
6979,updation,6.872864,0.018303,95.141863
15088,updation,1.508104,0.012879,89.572291
9823,miss,33.72567,0,9.400505
28335,updation,0.550888,0.00479,30.581094
9939,updation,2.351899,0.044787,14.325037
34647,miss,32.310421,0,17.449162
19963,updation,1.501379,0.008793,12.61708
9163,miss,37.093506,0,107.401186
29514,updation,5.484659,0.042033,11.430044
12148,updation,6.563652,0.03392,12.254575
30311,updation,5.144275,0.033819,19.898193
13409,miss,39.09829,0,23.520126
29699,miss,27.333958,0,5.590681
30720,miss,35.707859,0,8.367425
15814,miss,30.130606,0,19.31764
13353,hit,0,0,4.459741
9163,hit,0,0,7.76725
34679,updation,5.91853,0.028319,131.506415
14811,miss,33.637918,0,247.149219
1267,miss,35.67271,0,6.623391
7208,updation,1.440308,0.004663,80.538167
5674,miss,35.301736,0,25.119769
27259,regenerate,29.630068,0.00949,5.280463
32913,hit,0,0,10.612139
5833,miss,31.642628,0,5.629032
18575,miss,30.035336,0,6.470953
19991,miss,32.413037,0,9.849072
35240,miss,33.833882,0,18.951759
23969,updation,0.582055,0.004437,5.148127
17798,miss,30.405365,0,20.565492
26484,miss,32.764565,0,8.432678
22764,miss,32.096908,0,306.182226
9868,updation,0.579435,0.010141,9.586229
19368,miss,30.00898,0,170.62549
4702,miss,35.126498,0,11.165959
10479,updation,3.210022,0.007302,6.290534
36373,miss,33.582651,0,50.125739
11858,updation,5.652607,0.012477,11.00617
13959,miss,34.956823,0,7.396078
7310,miss,31.066732,0,4.758135
35796,updation,7.351889,0.06191,84.682313
30696,updation,0.568733,0.008136,83.263721
34568,updation,7.86979,0.105839,46.024658
3328,updation,5.020828,0.018172,89.756471
16505,miss,33.255481,0,7.538214
26697,updation,5.51808,0.063154,64.030311
29864,updation,12.896819,0.110662,143.115031
18648,updation,4.474986,0.078697,44.012367
34084,miss,36.66468,0,46.769683
9726,miss,42.253811,0,11.911285
24125,miss,33.593192,0,153.463248
19924,miss,35.230481,0,6.800983
3914,updation,10.162312,0.031788,44.148556
6318,miss,30.547529,0,41.628983
19345,miss,37.704514,0,9.996242
26265,miss,41.713786,0,9.57814
4178,updation,2.314888,0.009096,159.882632
28278,miss,34.274791,0,164.72042
28194,updation,17.155359,0.050923,132.913129
30720,updation,1.924004,0.03788,8.359448
11858,regenerate,36.975512,0.031011,6.291009
28114,miss,42.783217,0,10.670027
5654,updation,8.281016,0.031916,11.321019
16607,miss,39.463764,0,36.451224
12499,updation,1.922317,0.015701,6.143055
4331,updation,6.283046,0.192794,6.569735
12873,updation,2.418859,0.020913,8.013296
6556,miss,41.645069,0,92.593734
23978,updation,1.158796,0.006072,6.421253
9823,updation,2.374225,0.011379,70.313264
19684,updation,4.052485,0.00423,151.701295
31086,updation,10.149387,0.007708,17.390425
34039,updation,5.874586,0.003558,44.072518
6096,miss,44.261954,0,117.856742
35796,regenerate,40.345881,0.030987,7.200013
14996,updation,3.27721,0.010779,21.152267
29540,miss,36.994123,0,8.793385
17196,updation,2.82857,0.007027,6.075528
11383,updation,10.648587,0.005465,56.468193
36401,updation,11.079823,0.01256,18.45678
1912,updation,3.746661,0.003498,3.434096
32779,miss,46.529179,0,173.405352
30707,updation,6.547899,0.016748,107.234428
25113,updation,7.286394,0.025825,35.052401
15574,miss,36.244447,0,20.952318
28836,miss,39.041387,0,17.061568
16920,updation,2.835518,0.00853,5.482188
15538,miss,50.601564,0,6.691267
5394,miss,36.41117,0,3.704121
5704,miss,44.483308,0,196.20071
1545,updation,3.228935,0.011858,15.726607
13024,miss,35.20523,0,9.764721
24125,updation,1.059949,0.003514,167.659306
15354,updation,4.702182,0.004761,7.597384
10287,updation,6.474128,0.015912,10.852769
6318,hit,0,0,39.038476
7208,regenerate,34.413492,0.002982,68.397292
28194,updation,8.801465,0.033511,16.36776
22235,updation,4.628105,0.006122,49.338403
35240,updation,1.087811,0.005983,20.835749
2561,updation,9.419687,0.019641,8.433864
34290,miss,44.674623,0,104.429594
12487,updation,14.743107,0.008457,10.808377
5704,updation,0.71192,0.004318,11.851502
21773,miss,44.048237,0,9.702414
4889,updation,6.874743,0.015878,7.296159
428,updation,0.58919,0.003245,7.589708
10490,updation,1.52985,0.004319,56.450056
17463,miss,46.859978,0,55.679438
10054,miss,48.375392,0,13.37934
14629,updation,5.96127,0.019112,67.569067
1351,miss,40.420659,0,22.143174
6096,updation,2.339975,0.019547,9.445691
23519,updation,6.496806,0.015881,7.31423
4331,updation,4.593588,0.01484,7.643386
23952,miss,38.306673,0,4.200365
5352,miss,41.280683,0,26.720526
13797,miss,43.251602,0,30.175676
30350,updation,5.5288,0.016501,8.624552
35756,miss,48.033311,0,123.978446
3914,updation,12.696509,0.044405,88.256643
28836,updation,0.578508,0.004374,7.104008
13353,hit,0,0,4.01422
32779,updation,1.031836,0.010718,16.097656
30707,updation,6.793052,0.028797,99.672267
28114,updation,1.51149,0.011606,55.796228
27302,miss,52.659108,0,9.190214
3328,updation,6.371537,0.02495,10.874207
11315,miss,43.139012,0,44.980266
12840,updation,2.355519,0.00779,48.163223
22979,updation,10.626603,0.015037,14.213896
30743,miss,47.0561,0,10.697163
5692,miss,50.808538,0,75.820016
6415,miss,44.352562,0,11.214312
17064,miss,36.014337,0,4.158797
22019,miss,47.113298,0,64.595336
9178,updation,6.452738,0.018838,40.97048
6556,updation,1.558575,0.01042,45.581697
11660,updation,14.999413,0.067137,126.42158
22019,hit,0,0,60.559892
5352,updation,0.602946,0.0071,27.340637
29514,updation,9.118974,0.030523,6.958377
26371,updation,6.36291,0.014906,8.606552
7802,updation,3.560025,0.003429,93.899517
5131,miss,44.247046,0,3.888448
14813,miss,68.876151,0,7.963224
31418,updation,1.909741,0.008408,11.838702
20239,miss,52.162438,0,14.985382
16948,updation,16.094966,0.024816,175.125667
29372,updation,14.949569,0.005785,50.08328
20667,miss,44.632747,0,25.2289
14996,updation,5.038998,0.018394,28.208802
1995,updation,5.891015,0.014403,5.13414
30250,miss,49.561623,0,33.96605
27259,updation,2.956223,0.00604,20.863601
17196,updation,4.574527,0.013729,56.352541
20718,updation,5.111715,0.00874,4.271421
1704,updation,13.570984,0.006073,33.215567
30350,updation,6.931984,0.03149,13.205123
16360,updation,5.002343,0.005477,21.722531
14525,miss,45.019543,0,29.775091
16377,miss,45.740728,0,146.172759
14068,miss,67.038042,0,153.222593
19719,hit,0,0,68.158261
11660,regenerate,59.755052,0.110205,75.195633
5131,hit,0,0,7.342546
5766,updation,3.894005,0.007644,119.56294
28490,miss,53.031469,0,62.947274
14930,updation,17.061362,0.023143,19.853916
1351,updation,0.561333,0.005744,28.506986
26371,regenerate,49.52645,0.024352,39.046025
29514,updation,10.450804,0.049875,21.932095
31086,updation,14.553141,0.044757,114.210116
32888,updation,2.312762,0.002604,77.883703
33011,miss,49.179809,0,99.075153
11629,updation,2.790786,0.007714,18.189868
10490,regenerate,45.690517,0.005517,51.786078
14813,updation,1.992457,0.022166,87.158276
3980,updation,6.463299,0.0099,6.48432
34039,updation,12.066946,0.027476,50.522014
16692,updation,3.670809,0.010217,278.065497
23416,miss,49.317819,0,210.453577
17467,updation,5.964976,0.01028,36.209568
32816,miss,62.894656,0,7.812353
4889,updation,8.768806,0.036015,214.871927
14811,updation,3.589811,0.008157,360.046355
16377,hit,0,0,119.793535
12840,updation,3.709366,0.011214,96.591305
12874,updation,7.268469,0.012149,9.587662
11858,updation,1.047797,0.005573,7.409851
21672,updation,11.420497,0.045206,26.572458
21672,regenerate,63.139806,0.075392,81.261332
26994,miss,54.331265,0,11.794649
26366,miss,46.393382,0,111.504163
14811,regenerate,51.45523,0.009987,245.895661
13353,hit,0,0,4.074362
5766,regenerate,47.167406,0.012251,90.949725
30117,miss,60.695683,0,27.52891
21741,updation,21.796147,0.023608,8.627488
12775,updation,5.027519,0.00956,9.87539
29864,updation,20.21138,0.125028,290.212556
29372,updation,17.027327,0.063166,255.25533
26096,updation,5.533408,0.012931,9.786744
5997,updation,10.70247,0.014462,10.148208
30350,updation,8.771073,0.069653,14.498376
7880,miss,49.414328,0,26.713873
23952,updation,1.065658,0.005206,24.35891
33011,hit,0,0,82.696975
3476,miss,44.979462,0,14.066396
12148,updation,12.131458,0.044045,337.612491
17467,updation,6.573309,0.019779,12.749068
17064,hit,0,0,4.579269
17290,miss,48.662433,0,78.213329
19719,hit,0,0,64.325838
14601,updation,6.76229,0.006314,142.495368
9163,updation,8.382918,0.042277,42.523081
8010,hit,0,0,20.725852
26096,regenerate,50.059569,0.01951,11.180127
35796,updation,16.790716,0.026428,14.971436
1408,updation,2.418617,0.003907,102.719612
35689,miss,54.199942,0,97.410498
7432,updation,12.218629,0.038628,115.059477
4167,updation,9.008342,0.011803,123.002891
12387,miss,49.367986,0,96.559818
13409,updation,5.127293,0.03784,27.01817
30077,updation,2.307673,0.006773,88.861062
32888,updation,3.175827,0.006698,124.543578
31264,miss,56.079007,0,10.164669
32083,miss,65.951379,0,94.436441
12487,updation,7.367909,0.021975,57.571875
30707,updation,9.535689,0.050757,73.393255
19991,updation,4.172079,0.011744,56.138016
13661,updation,17.89642,0.011579,71.718894
12387,hit,0,0,3.941589
25357,miss,67.500276,0,151.044703
11858,updation,2.789535,0.009948,10.771012
6626,miss,60.058521,0,68.440472
34342,miss,53.949238,0,41.682618
30743,updation,5.599945,0.022905,45.820539
26366,hit,0,0,7.197125
6415,updation,2.403761,0.010984,10.797836
19421,updation,21.246439,0.007791,21.394135
2102,updation,1.040055,0.002808,3.174858
26648,updation,8.326369,0.015627,8.95259
17463,updation,0.567436,0.006669,52.55889
24125,updation,1.465957,0.00471,172.038693
10285,updation,4.202906,0.00862,48.843678
12840,updation,5.044103,0.020383,82.914968
1267,updation,4.647288,0.020285,137.245581
23907,updation,8.799283,0.027605,95.996594
34679,updation,10.533361,0.033818,183.770687
35836,updation,18.744383,0.122368,30.717583
5654,updation,25.700658,0.048884,351.124788
19392,miss,59.818806,0,9.035035
14451,miss,75.419467,0,200.871844
32816,updation,1.506064,0.016151,157.92815
26371,updation,2.3696,0.013447,38.689459
21396,miss,60.118669,0,5.960118
6533,updation,5.08987,0.018453,115.69316
13409,updation,5.543154,0.035371,31.536406
12775,updation,5.518155,0.017303,48.692443
13708,miss,62.232087,0,120.804127
33011,hit,0,0,16.88115
27302,updation,7.005584,0.075473,12.749108
36241,updation,6.452622,0.00926,39.595368
26697,updation,12.113033,0.051815,16.272237
12874,updation,9.266123,0.030768,93.761238
14312,miss,80.947299,0,7.836814
19368,updation,1.93152,0.005818,123.725198
28836,updation,5.622893,0.019933,11.219459
16948,updation,21.338286,0.098991,38.18195
11660,updation,4.278625,0.033607,108.770473
8620,updation,18.74155,0.058448,87.698944
18648,updation,13.138417,0.033167,222.356936
4465,miss,56.739021,0,5.916402
4095,miss,57.588073,0,10.822931
29156,miss,53.708998,0,3.741297
20006,updation,17.380657,0.050316,100.267949
19345,updation,1.924898,0.012277,11.355778
7598,updation,18.005555,0.039146,21.641029
4494,miss,59.563999,0,73.727997
23907,updation,19.924122,0.051799,18.202339
15486,updation,15.565411,0.02415,72.932471
20667,updation,5.731848,0.007135,41.60306
13797,updation,6.889986,0.018775,148.288471
17798,updation,5.213279,0.009877,33.463305
6318,updation,0.55862,0.002725,2.959583
1160,updation,25.745328,0.008427,27.118777
31408,miss,55.977023,0,27.935179
29260,miss,76.254305,0,59.845023
5131,updation,1.951933,0.008302,13.69302
18648,updation,14.122315,0.056363,217.519627
4095,hit,0,0,25.482969
17290,hit,0,0,53.114442
13661,updation,19.717655,0.06489,69.362962
13661,regenerate,82.862695,0.098429,40.912973
12813,miss,55.470421,0,4.806993
16701,updation,5.905424,0.014135,150.736585
1912,updation,8.368809,0.016744,6.833572
29372,updation,21.223525,0.139825,295.25099
1995,updation,11.740881,0.0414,26.06525
34410,updation,6.309541,0.011131,40.923425
8010,updation,3.131098,0.005,45.27054
23416,updation,1.037004,0.003605,709.73279
5692,updation,5.253525,0.035257,93.990746
28513,updation,15.318681,0.041221,19.999165
33971,miss,58.873849,0,13.312186
20011,updation,7.367342,0.01066,33.385448
496,updation,5.365319,0.013448,108.690127
4141,miss,62.220307,0,35.474051
11043,miss,52.738361,0,18.619168
30707,updation,11.276802,0.080605,96.738314
19963,updation,7.361281,0.015392,42.520811
29987,updation,5.018846,0.007995,44.376232
17956,updation,14.057655,0.051463,484.067385
13409,updation,7.417439,0.053329,47.751661
3822,updation,7.888939,0.012918,13.065473
34342,updation,3.683832,0.01334,88.125072
11374,miss,63.491325,0,118.416078
9189,updation,19.350737,0.01511,90.753002
12813,hit,0,0,23.243841
3756,miss,57.130524,0,76.010327
9868,updation,8.374634,0.025433,109.959711
28513,updation,16.422553,0.091908,27.482071
7327,updation,28.773297,0.070623,26.52406
34161,updation,11.001301,0.007978,63.999404
2045,miss,61.336573,0,13.786382
7598,updation,19.364834,0.103888,160.469583
17778,updation,14.787422,0.017982,30.882137
11043,hit,0,0,7.406337
5654,updation,18.348077,0.11006,403.461752
10287,updation,10.667042,0.044572,273.4143
16776,miss,71.624187,0,140.064503
11383,updation,28.717016,0.103187,28.986357
1912,updation,8.862963,0.035096,12.607308
24388,updation,8.23352,0.015446,24.131381
2857,updation,7.308507,0.010829,41.532261
30414,miss,55.539815,0,7.001045
27302,updation,10.940065,0.09645,117.920811
10285,updation,5.57006,0.018014,9.388167
6650,updation,18.61321,0.124718,264.395152
7432,updation,17.087912,0.095868,12.600087
1040,updation,14.159134,0.047711,14.729219
7310,updation,5.882763,0.009028,144.111934
35302,miss,55.945341,0,16.99146
15574,updation,2.884727,0.009379,9.755655
32913,hit,0,0,10.503714
32069,miss,79.289142,0,20.814304
2857,regenerate,61.256032,0.028092,5.344815
19719,updation,8.765213,0.008814,146.340932
11221,updation,13.726358,0.005228,9.870989
14515,miss,58.691545,0,20.520189
4494,updation,2.839812,0.016513,18.646703
14930,updation,28.335204,0.150523,30.033673
35796,updation,7.061755,0.036965,134.287343
5706,updation,16.76364,0.010183,56.921548
20239,updation,4.781711,0.027076,93.400114
11135,updation,7.387409,0.011909,118.075403
16142,miss,77.060958,0,8.024947
7310,updation,7.299903,0.016068,277.27692
11315,updation,2.86848,0.011559,48.309203
30696,updation,5.942711,0.016202,74.250424
28153,updation,8.305428,0.008551,18.243364
29864,updation,28.581706,0.296537,65.50055
6318,regenerate,56.690936,0.002558,92.469914
33011,updation,1.981283,0.01141,5.69663
11221,updation,14.669157,0.064372,10.208089
23416,regenerate,65.835256,0.003865,710.547751
20532,miss,83.260021,0,9.833264
9375,updation,5.624102,0.010157,11.514113
5704,updation,6.990485,0.020838,21.474327
4702,updation,13.734793,0.019417,939.472386
14629,updation,12.13016,0.049437,88.166415
13824,updation,2.72142,0.004611,23.072512
1455,updation,47.198414,0.156341,28.679293
31303,miss,69.457841,0,14.531496
26484,updation,6.530845,0.014832,46.260609
19345,updation,3.803498,0.018646,14.750536
10479,updation,11.683463,0.013103,114.214905
34568,updation,28.733004,0.132408,128.873823
8389,miss,74.648591,0,10.615748
14813,updation,12.581707,0.089448,80.587378
1085,miss,88.377183,0,67.179501
7310,updation,8.165349,0.023867,462.915271
36371,miss,76.757515,0,10.531106
33011,updation,2.625482,0.015913,107.953291
22335,miss,76.249455,0,21.430683
31408,updation,0.574762,0.021884,10.774727
13073,miss,77.558697,0,243.579907
34380,updation,19.969092,0.028819,25.094956
12108,updation,11.2832,0.007228,17.192043
2836,updation,20.094045,0.04215,149.485277
15538,updation,10.944708,0.064464,36.369611
16692,updation,6.901138,0.022663,13.4261
21741,updation,21.759969,0.116217,114.667346
13138,updation,24.860604,0.047201,22.596476
16692,regenerate,66.08925,0.032037,11.363057
19684,updation,14.254492,0.016708,5.901072
16505,updation,1.982291,0.006016,8.024766
9726,updation,14.477728,0.069718,78.976768
16377,updation,3.410745,0.012811,169.250304
14629,updation,12.714585,0.076518,108.625415
10054,updation,14.177834,0.067521,103.234712
6318,hit,0,0,31.698786
26475,updation,12.74673,0.023615,16.503536
18784,miss,73.993112,0,10.068993
13819,updation,1.931033,0.004411,37.643511
22305,miss,85.536731,0,64.328762
2045,hit,0,0,12.068673
26697,updation,21.053225,0.136703,31.24596
24061,miss,63.145026,0,19.258505
1085,updation,2.853967,0.033825,41.597601
19719,regenerate,83.505334,0.011084,4.942769
25357,updation,7.347593,0.04471,314.028819
6650,updation,20.79499,0.196276,99.44843
5997,updation,22.476245,0.096211,19.577103
19991,updation,7.114457,0.041358,31.106631
36371,updation,1.255765,0.009327,8.681016
14930,updation,32.521392,0.311877,43.816004
1545,updation,13.390315,0.042675,27.358363
24802,updation,26.796617,0.009342,182.630849
7802,updation,10.235873,0.009997,176.287742
32816,updation,2.896887,0.027463,26.373912
5704,updation,7.111413,0.032821,18.225433
33418,updation,16.757177,0.032108,49.780302
17778,updation,19.357487,0.08395,174.447076
30707,updation,14.622008,0.129956,139.231201
6415,updation,8.028977,0.033563,7.684848
11282,miss,73.026186,0,84.401311
33850,updation,15.99887,0.070224,54.411115
31303,updation,1.118186,0.012405,11.465401
18530,miss,69.445707,0,34.550253
30134,miss,75.185268,0,19.804991
11383,updation,33.780413,0.298811,23.80171
32741,updation,11.224918,0.039312,222.736769
