Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
2561,10,miss,496.346577,26.545975,51.965387,0,574.857939,0
2561,10,miss,117.580554,25.612203,51.445921,0,194.638678,0
2561,10,miss,102.875263,15.743841,49.944247,0,168.563351,0
2561,10,miss,104.873798,20.880036,49.571365,0,175.325199,0
2561,10,miss,100.836547,20.552967,50.872453,0,172.261967,0
2561,10,miss,109.370709,14.871076,51.541972,0,175.783757,0
2561,10,miss,76.369134,8.656185,49.401988,0,134.427307,0
2561,10,miss,75.634282,19.008372,49.184239,0,143.82689299999998,0
2561,10,miss,86.647166,19.34337,48.948961,0,154.939497,0
2561,10,miss,85.518698,11.637611,50.813088,0,147.96939700000001,0
2561,10,miss,109.89149,12.197762,49.450997,0,171.54024900000002,0
2561,10,miss,84.339619,10.326203,48.752309,0,143.418131,0
2561,10,miss,90.810524,10.83922,49.518459,0,151.168203,0
2561,10,miss,91.670938,10.931081,50.742711,0,153.34473,0
2561,10,miss,89.937785,10.984866,49.225359,0,150.14801,0
2561,10,miss,77.245572,8.501873,50.306493,0,136.05393800000002,0
2561,10,miss,84.756138,10.116073,49.422774,0,144.294985,0
2561,10,miss,88.909337,13.132159,49.534711,0,151.576207,0
2561,10,miss,74.248683,11.658738,50.253059,0,136.16048,0
2561,10,miss,86.533259,20.394621,50.748094,0,157.675974,0
2561,10,miss,90.737276,17.6175,50.016098,0,158.37087400000001,0
2561,10,miss,89.132219,19.427565,49.396318,0,157.956102,0
2561,10,miss,86.537725,15.510695,49.846621,0,151.895041,0
2561,10,miss,95.146141,19.579174,55.182826,0,169.908141,0
2561,10,miss,92.712855,14.514739,53.142099,0,160.369693,0
2561,11,miss,96.165571,11.697136,53.922429,0,161.785136,0
2561,11,miss,97.434018,11.628685,53.848456,0,162.911159,0
2561,11,miss,97.186149,14.199949,53.310299,0,164.696397,0
2561,11,miss,105.135902,17.540783,54.373394,0,177.05007899999998,0
2561,11,miss,97.907714,15.708534,53.854439,0,167.470687,0
2561,11,miss,95.248932,17.573883,53.694908,0,166.517723,0
2561,11,miss,103.385172,19.929414,55.008416,0,178.32300199999997,0
2561,11,miss,79.645191,13.559804,52.88223,0,146.087225,0
2561,11,miss,75.93892,12.488603,52.421453,0,140.848976,0
2561,11,miss,95.420531,21.358616,53.873869,0,170.65301599999998,0
2561,11,miss,100.452269,24.067643,55.788106,0,180.308018,0
2561,11,miss,99.166623,22.781454,54.267374,0,176.215451,0
2561,11,miss,97.719892,16.65662,55.063917,0,169.440429,0
2561,11,miss,112.870212,17.364026,54.263155,0,184.497393,0
2561,11,miss,99.41802,11.655501,57.996266,0,169.069787,0
2561,11,miss,99.533559,12.986135,55.514646,0,168.03434,0
2561,11,miss,96.819355,18.134763,56.06589,0,171.02000800000002,0
2561,11,miss,97.104973,11.255518,56.129198,0,164.489689,0
2561,11,miss,95.571258,16.923416,54.054155,0,166.548829,0
2561,11,miss,98.226597,12.31935,56.89036,0,167.436307,0
2561,11,miss,96.155774,11.462177,54.545433,0,162.163384,0
2561,11,miss,94.473675,14.70513,53.454793,0,162.633598,0
2561,11,miss,94.316734,12.133666,53.680744,0,160.131144,0
2561,11,miss,95.43293,10.949668,54.661102,0,161.0437,0
2561,11,miss,95.641045,10.986089,55.295563,0,161.92269700000003,0
2561,11,miss,94.994344,14.711797,53.898709,0,163.60485,0
2561,11,miss,97.247662,11.201241,56.073302,0,164.52220499999999,0
2561,11,miss,95.877592,16.675251,54.70427,0,167.257113,0
2561,11,miss,95.335699,11.269159,54.897243,0,161.502101,0
2561,11,miss,99.081555,13.508562,54.668753,0,167.25887,0
2561,11,miss,96.232399,13.056893,53.818298,0,163.10759000000002,0
2561,11,miss,96.01152,14.168442,54.250088,0,164.43005,0
2561,11,miss,97.543915,18.760149,56.285975,0,172.590039,0
2561,11,miss,97.179878,13.04253,54.329008,0,164.55141600000002,0
2561,11,miss,103.404454,19.094322,63.435301,0,185.934077,0
2561,11,miss,97.289988,25.302953,54.350793,0,176.943734,0
2561,11,miss,96.522064,22.0924,55.268436,0,173.8829,0
2561,11,miss,97.402706,18.205146,55.04895,0,170.656802,0
2561,11,miss,97.2709,23.334068,54.75462,0,175.359588,0
2561,11,miss,97.706891,14.039819,53.979686,0,165.726396,0
2561,11,miss,97.988441,21.385775,54.26678,0,173.64099599999997,0
2561,11,miss,97.133064,13.562319,54.488984,0,165.184367,0
2561,11,miss,98.043491,12.758646,55.069746,0,165.87188300000003,0
2561,11,miss,96.003024,11.929422,55.91628,0,163.848726,0
2561,11,miss,98.154832,13.203049,55.227975,0,166.585856,0
2561,11,miss,97.814754,19.221705,55.398479,0,172.434938,0
2561,11,miss,102.048943,15.665071,54.353373,0,172.067387,0
2561,11,miss,100.64552,12.961916,56.373784,0,169.98122,0
2561,11,miss,96.783519,12.564488,54.749123,0,164.09713,0
2561,11,miss,97.315091,18.799708,54.89143,0,171.006229,0
2561,11,miss,98.277299,12.787481,54.805282,0,165.870062,0
2561,11,miss,100.89812,15.036607,56.427868,0,172.362595,0
2561,11,miss,98.198003,13.269213,54.71171,0,166.178926,0
2561,11,miss,96.742919,12.926987,54.588801,0,164.25870700000002,0
2561,11,miss,95.441638,12.509722,55.459287,0,163.41064699999998,0
2561,11,miss,96.83194,24.116382,55.45193,0,176.400252,0
2561,11,miss,96.603916,25.267322,54.563511,0,176.434749,0
2561,11,miss,96.747665,14.560231,55.095418,0,166.403314,0
2561,11,miss,97.659563,17.66131,55.516551,0,170.837424,0
2561,11,miss,98.978347,22.87328,57.077586,0,178.929213,0
2561,11,miss,94.706713,18.11299,55.568023,0,168.387726,0
2561,11,miss,97.020913,12.949493,54.392117,0,164.362523,0
2561,11,miss,97.151909,19.851451,55.507058,0,172.51041800000002,0
2561,11,miss,95.773487,15.364529,54.625382,0,165.763398,0
2561,11,miss,96.199813,12.623817,55.493886,0,164.317516,0
2561,11,miss,98.68638,21.058611,56.363777,0,176.108768,0
2561,11,miss,114.821602,13.483247,76.761252,0,205.066101,0
2561,11,miss,98.411342,12.627581,56.874601,0,167.913524,0
2561,11,miss,99.099065,12.21722,57.987567,0,169.303852,0
2561,11,miss,97.041064,12.339937,55.604265,0,164.98526600000002,0
2561,11,miss,100.517915,21.450405,57.210337,0,179.178657,0
2561,11,miss,98.254209,12.410587,56.320679,0,166.985475,0
2561,11,miss,98.431107,11.677902,55.952873,0,166.061882,0
2561,11,miss,101.0055,12.25202,57.754242,0,171.01176199999998,0
2561,11,miss,98.767355,12.905263,56.870722,0,168.54334,0
2561,11,miss,97.48938,11.953731,55.451189,0,164.8943,0
2561,11,miss,97.262569,11.720754,56.004426,0,164.987749,0
2561,11,miss,101.151349,14.749751,59.205702,0,175.10680200000002,0
2561,11,miss,110.394507,22.686336,68.040367,0,201.12121000000002,0
2561,11,miss,98.0111,16.098146,56.400799,0,170.510045,0
2561,11,miss,97.487062,19.734374,55.593507,0,172.814943,0
2561,11,miss,96.991332,21.295434,55.169321,0,173.456087,0
2561,11,miss,97.332353,12.980201,56.266598,0,166.579152,0
2561,11,miss,98.096296,12.970428,56.416163,0,167.482887,0
2561,11,miss,99.379221,18.312009,58.503737,0,176.19496700000002,0
2561,11,miss,96.943991,19.783051,56.874509,0,173.601551,0
2561,11,miss,97.948457,15.246558,57.387036,0,170.582051,0
2561,11,miss,98.11251,13.131139,57.09806,0,168.34170899999998,0
2561,11,miss,99.913967,22.76074,59.082054,0,181.75676099999998,0
2561,11,miss,95.109476,18.248435,56.369894,0,169.727805,0
2561,11,miss,97.76957,15.18268,55.627594,0,168.579844,0
2561,11,miss,97.930119,16.632405,57.014686,0,171.57720999999998,0
2561,11,miss,98.261995,13.204935,56.723073,0,168.190003,0
2561,11,miss,97.066481,13.333628,57.169196,0,167.56930499999999,0
2561,11,miss,97.405928,18.87013,57.206653,0,173.482711,0
2561,11,miss,98.339792,12.923837,56.902855,0,168.16648400000003,0
2561,11,miss,97.323583,21.073484,55.849167,0,174.24623400000002,0
2561,11,miss,96.80489,20.456048,57.335639,0,174.596577,0
2561,11,miss,97.125143,16.17202,56.373948,0,169.671111,0
2561,11,miss,96.906976,11.979915,55.390642,0,164.277533,0
2561,11,miss,96.812693,11.691444,55.900856,0,164.404993,0
2561,11,miss,107.00017,17.735955,67.049717,0,191.785842,0
2561,11,miss,94.386595,13.252282,57.998354,0,165.63723099999999,0
2561,11,miss,94.513172,12.803454,56.439775,0,163.75640099999998,0
2561,11,miss,119.110422,17.034332,65.978482,0,202.123236,0
2561,11,miss,98.147482,14.368786,58.031423,0,170.547691,0
2561,11,miss,97.285305,20.270246,58.425364,0,175.98091499999998,0
2561,11,miss,97.242975,10.450976,56.305069,0,163.99902,0
2561,11,miss,95.869603,17.929989,56.524114,0,170.32370600000002,0
2561,11,miss,95.317481,11.129435,55.460553,0,161.907469,0
2561,11,miss,97.757985,13.494439,58.117832,0,169.37025599999998,0
2561,11,miss,95.504885,9.716385,56.330433,0,161.551703,0
2561,11,miss,96.157809,11.324901,56.186744,0,163.669454,0
2561,11,miss,98.175441,20.426397,59.666551,0,178.268389,0
2561,11,miss,507.850904,21.314802,67.360976,0,596.526682,0
