Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
15354,27,miss,435.072514,41.418174,360.857,0,837.3476880000001,0
11629,used GE,hit,0,27.305305,0,27.305305,0,0
17467,used GE,hit,0,44.615589,0,44.615589,0,0
1995,43,soft-hit,667.235922,37.581696,560.211453,1265.029071,0,false
29936,52,soft-hit,783.994843,42.462978,661.445224,1487.903045,0,false
26718,24,soft-hit,392.288609,19.602267,325.397093,737.287969,0,false
4415,43,soft-hit,660.964974,150.238336,557.241566,1368.444876,0,false
19782,42,soft-hit,644.727648,41.994126,542.318061,1229.039835,0,false
28278,used GE,hit,0,141.625934,0,141.625934,0,0
36254,used GE,hit,0,27.867746,0,27.867746,0,0
12479,50,miss,791.656999,78.347824,678.677299,0,1548.682122,0
1995,used GE,hit,0,38.501749,0,38.501749,0,0
1581,used GE,hit,0,90.222826,0,90.222826,0,0
30117,used GE,hit,0,33.962942,0,33.962942,0,0
9189,39,soft-hit,604.221778,87.982983,508.48237,1200.6871310000001,0,false
34679,31,soft-hit,491.055416,31.751942,409.438687,932.246045,0,false
35796,21,miss,351.325489,24.493573,292.294264,0,668.113326,0
1408,19,soft-hit,322.525247,137.769884,267.101619,727.39675,0,false
31342,20,soft-hit,323.996169,57.371573,277.946046,659.313788,0,false
23400,used GE,hit,0,22.599481,0,22.599481,0,0
8389,45,soft-hit,683.765493,56.834325,574.329851,1314.929669,0,false
13944,37,soft-hit,585.188353,81.225318,491.669833,1158.083504,0,false
16701,used GE,hit,0,58.390449,0,58.390449,0,0
31342,20,soft-hit,356.539493,51.551699,297.127803,705.218995,0,false
21396,28,soft-hit,520.625108,27.432379,446.129171,994.186658,0,false
6415,34,soft-hit,545.21697,40.627312,459.01237,1044.856652,0,false
1455,used GE,hit,0,53.134632,0,53.134632,0,0
16771,42,soft-hit,657.944821,87.470116,554.586214,1300.001151,0,false
30696,25,soft-hit,417.85013,47.984186,348.697044,814.53136,0,false
14246,used GE,hit,0,109.467456,0,109.467456,0,0
23540,18,soft-hit,309.684133,69.69494,254.874654,634.253727,0,false
35836,36,soft-hit,558.628866,14.187917,468.035103,1040.851886,0,false
